stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,legacy-selector,1,0.3,causal-broadcast,Legacy MAC-only selector,piggyback,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.299578858624626,0.314792863659461,1,0,NaN,NaN,NaN,NaN,0.295531864487089,0.82,1.18,1.7,0.991907131011609,0.696375266524521,2125,3171,451,0,258,6647,799,5844,2246,258,1985,2,4,3,2679,0.84484389782403,0,1200,2254,76,1,32,32,0,0,0,0,0,2246,1002,0.865666666666622,0,0,0,0.860868439642018,0.900418663078077,0,0,0,0,0,1.05699999999992,12.683999999999,0,0.574975999999996,3.58599999999965,2089,2.53679999999981,37.5833333333333,66.5833333333333,21.5,0.026102491327657,0.0569999999999999,0.107209302325582,0.2502,0.961206937290298,7263,0,0.296847032906512,0,0.297333777703716,0.300556573904349,3.3287224,0,2586043043936,87277028366,419797754,0,142659921,piggyback,legacy-n,mac-selector,1,stressed,nominal,0.1,4,NaN,,0,0,0,0
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,frame-piggyback,2,0.3,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.299578858624626,0.314792863659461,1,0,NaN,NaN,NaN,NaN,0.295531864487089,0.82,1.18,1.7,0.991907131011609,0.696375266524521,2125,3171,451,0,258,6647,799,5844,2246,258,1985,2,4,3,2679,0.84484389782403,0,1200,2254,76,1,32,32,0,0,0,0,0,2246,1002,0.865666666666622,0,0,0,0.860868439642018,0.900418663078077,0,0,0,0,0,1.05699999999992,12.683999999999,0,0.574975999999996,3.58599999999965,2089,2.53679999999981,37.5833333333333,66.5833333333333,21.5,0.026102491327657,0.0569999999999999,0.107209302325582,0.2502,0.961206937290298,7263,0,0.296847032906512,0,0.297333777703716,0.300556573904349,4.805643,0,2586043043936,87277028366,419797754,0,142659234,piggyback,frame-aware,piggyback,1,stressed,nominal,0.1,4,NaN,,0,0,0,0
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,frame-adaptive,3,0.3,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.299578858624626,0.314792863659461,1,0,NaN,NaN,NaN,NaN,0.295531864487089,0.82,1.18,1.7,0.991907131011609,0.696375266524521,2125,3171,451,0,258,6647,799,5844,2246,258,1985,2,4,3,2679,0.84484389782403,0,1200,2254,76,1,32,32,0,0,0,0,0,2246,1002,0.865666666666622,0,3,0,0.860868439642018,0.900418663078077,0,0,0,0,0,1.05699999999992,12.683999999999,0,0.574975999999996,3.58599999999965,2089,2.53679999999981,37.5833333333333,66.5833333333333,21.5,0.026102491327657,0.0569999999999999,0.107209302325582,0.2502,0.961206937290298,7263,0,0.296847032906512,0,0.297333777703716,0.300556573904349,5.15366849999999,0,2586043043936,87277028366,419797754,0,142664538,adaptive,frame-aware,legacy-adaptive,1,stressed,nominal,0.1,4,NaN,,0,0,0,0
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,context-aware,4,0.3,context-aware-broadcast,Context-aware feasibility/value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.299578858624626,0.314792863659461,1,0,NaN,NaN,NaN,NaN,0.295531864487089,0.82,1.18,1.7,0.991907131011609,0.696375266524521,2125,3171,451,0,258,6647,799,5844,2246,258,1985,2,4,3,2679,0.84484389782403,0,1200,2254,76,1,32,32,0,0,0,0,0,2246,1002,0.865666666666622,0,3,0,0.860868439642018,0.900418663078077,0,0,0,0,0,1.05699999999992,12.683999999999,0,0.574975999999996,3.58599999999965,2089,2.53679999999981,37.5833333333333,66.5833333333333,21.5,0.026102491327657,0.0569999999999999,0.107209302325582,0.2502,0.961206937290298,7263,0,0.296847032906512,0,0.297333777703716,0.300556573904349,5.08992769999999,0,2586043043936,87277028366,419797754,0,214474550,context-aware,frame-aware,feasibility-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,3,0,0,3
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,legacy-selector,1,0.3,mac-aware-broadcast,Legacy MAC-only selector,adaptive,10,ring2,di,aloha,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.8259054609715,0.422493880395189,0,0,NaN,NaN,NaN,NaN,1.35338545368396,3.7,8.5,8.88,8.78927742241175,7.43589196872782,1653,4484,77,4,5,9808,136,9670,402,5,397,1,2,0,4394,0.979055258467023,0,222,3055,27,2,32,32,0,0,0,0,4,398,29,0.859583333333293,4,76,0,0.870581612343837,0.915953547872953,0,0,0,0,0,1.49499999999994,17.9359999999993,0.004,0.101888000000001,3.58599999999965,3405,3.58799999999987,6.41666666666667,11.3333333333333,0.416666666666667,0.0190135918003566,0.0459999999999994,0.0493999999999998,0.0742000000000001,0.880980683506686,9917,4,0.29061208026621,0.25,0.297333777703716,0.300556573904349,3.9231937,0,2586043043936,87277028366,419797754,0,142658647,adaptive,legacy-n,mac-selector,1,stressed,nominal,0.1,4,NaN,,0,0,0,0
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,frame-piggyback,2,0.3,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.689653517462598,0.208711221310985,1,0,NaN,NaN,NaN,NaN,0.870163468372424,2.42,3.06,3.68,2.5753802416489,1.70521677327647,1765,1530,154,0,81,3248,272,2976,1081,82,999,0,0,0,1350,0.882352941176471,0,1437,1212,48,1,32,32,0,0,1,0,0,1081,1261,0.584666666666707,0,0,0,0.580513026520808,0.640315440869964,0,0,0,0,0,0.509999999999981,6.11999999999977,0,0.276736000000002,3.58599999999965,1142,1.22399999999995,12.8333333333333,22.6666666666667,6.75,0.0374653594771243,0.0959999999999997,0.336777777777778,1.058,0.964065040650407,3507,0,0.278300541773596,0,0.297333777703716,0.300556573904349,3.7673819,0,2586043043936,87277028366,419797754,0,142148703,piggyback,frame-aware,piggyback,1,stressed,nominal,0.1,4,NaN,,0,0,0,0
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,frame-adaptive,3,0.3,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.689653517462598,0.208711221310985,1,0,NaN,NaN,NaN,NaN,0.870163468372424,2.42,3.06,3.68,2.82716417910448,1.95700071073205,1765,1522,154,15,83,3232,272,2960,1070,84,986,0,0,0,1350,0.878334417696812,0,1439,1206,49,2,32,32,0,0,1,0,16,1055,1256,0.58400000000004,17,0,0,0.579772532377232,0.638317486782607,0,0,0,0,0,0.508583333333314,6.08799999999977,0.015,0.270080000000002,3.58599999999965,1140,1.22059999999995,12.8333333333333,22.6666666666667,6.91666666666667,0.0377553675992194,0.0969999999999995,0.320120481927711,1.0388,0.964065040650407,3503,15,0.277761918355695,0.533333333333333,0.297333777703716,0.300556573904349,4.0468999,0,2586043043936,87277028366,419797754,0,142154007,adaptive,frame-aware,legacy-adaptive,1,stressed,nominal,0.1,4,NaN,,0,0,0,0
development,16024009,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A context-aware,context-aware,4,0.3,context-aware-broadcast,Context-aware feasibility/value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.689653517462598,0.208711221310985,1,0,NaN,NaN,NaN,NaN,0.870163468372424,2.42,3.06,3.68,2.5753802416489,1.70521677327647,1765,1530,154,1,81,3248,272,2976,1081,82,999,0,0,0,1350,0.881776616590464,0,1437,1212,48,1,32,32,0,0,1,0,1,1080,1261,0.584750000000041,1,26,0,0.580513026520808,0.640315440869964,0,0,0,0,0,0.510083333333314,6.11999999999977,0.001,0.276480000000002,3.58599999999965,1142,1.22419999999995,12.8333333333333,22.6666666666667,6.75,0.0374552580013064,0.0959999999999996,0.336777777777778,1.058,0.964065040650407,3507,1,0.278300541773596,1,0.297333777703716,0.300556573904349,3.99945190000001,0,2586043043936,87277028366,419797754,0,213964019,context-aware,frame-aware,feasibility-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,27,1,0,26
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,legacy-selector,1,0,causal-broadcast,Legacy MAC-only selector,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0535420869883175,0.531313291382677,0,0,9.59946845963674,12.3341060518559,0,1.03669101806334,0.0712769485903813,0.140000000000001,0.199999999999999,0.279999999999999,0.138275290215588,0.0669983416252074,708,819,670,0,736,1507,1171,336,937,736,201,0,0,0,114,0.139194139194139,0,0,111,0,1,32,32,0,0,0,0,0,937,0,0.253333333333313,0,0,0,0.21795192915541,0.28630495025444,0,0,0,0,0,0.273,3.276,0,0.239872000000002,0,0,0.655200000000001,55.8333333333333,97.5833333333333,61.3333333333333,0.00685347985347995,0.0190000000000001,0.0455108695652175,0.104,0.982340197387137,1853,0,0.0922827846735024,0,0.0983369438426929,0.254450924845859,3.2913315,0,667118278490,21429289803,109459431,0,136070246,piggyback,legacy-n,mac-selector,0,moderate,reverse-asymmetric,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,frame-piggyback,2,0,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0535420869883175,0.531313291382677,0,0,9.59946845963674,12.3341060518559,0,1.03669101806334,0.0712769485903813,0.140000000000001,0.199999999999999,0.279999999999999,0.138275290215588,0.0669983416252074,708,819,670,0,736,1507,1171,336,937,736,201,0,0,0,114,0.139194139194139,0,0,111,0,1,32,32,0,0,0,0,0,937,0,0.253333333333313,0,0,0,0.21795192915541,0.28630495025444,0,0,0,0,0,0.273,3.276,0,0.239872000000002,0,0,0.655200000000001,55.8333333333333,97.5833333333333,61.3333333333333,0.00685347985347995,0.0190000000000001,0.0455108695652175,0.104,0.982340197387137,1853,0,0.0922827846735024,0,0.0983369438426929,0.254450924845859,3.3325684,0,667118278490,21429289803,109459431,0,136069559,piggyback,frame-aware,piggyback,0,moderate,reverse-asymmetric,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,frame-adaptive,3,0,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.052436625487902,0.532195337901065,0,0,9.59946845963674,12.3341060518559,0,1.03668087647503,0.0693974571586511,0.140000000000001,0.199999999999999,0.24,0.14906578220011,0.0796683250414595,730,839,697,67,703,1547,1219,328,956,703,253,0,0,0,123,0.135761589403974,0,0,109,0,2,32,32,0,0,0,0,67,811,0,0.270833333333311,67,0,0,0.239142650385326,0.311743141063838,0,0,0,0,0,0.290666666666667,3.356,0.132,0.207616000000002,0,0,0.697600000000001,58.0833333333333,101.583333333333,58.5833333333333,0.00703863134657845,0.0207499999999994,0.042891891891892,0.0909999999999993,0.98694525988603,1857,145,0.101238556812062,0.268965517241379,0.0983369438426929,0.254450924845859,3.6433509,0,667118278490,21429289803,109459431,0,136074863,adaptive,frame-aware,legacy-adaptive,0,moderate,reverse-asymmetric,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,context-aware,4,0,context-aware-broadcast,Context-aware feasibility/value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.052436625487902,0.532195337901065,0,0,9.59946845963674,12.3341060518559,0,1.03668087647503,0.0693974571586511,0.140000000000001,0.199999999999999,0.24,0.149021558872305,0.0796241017136541,730,839,697,67,702,1547,1219,328,955,702,253,0,0,0,123,0.135761589403974,0,0,109,0,2,32,32,0,0,0,0,67,810,0,0.270833333333311,67,1,0,0.239142650385326,0.311743141063838,0,0,0,0,0,0.290666666666667,3.356,0.132,0.207360000000002,0,0,0.697600000000001,58.0833333333333,101.583333333333,58.5,0.00703642384105968,0.0207499999999994,0.0428034188034189,0.0909999999999993,0.98694525988603,1856,145,0.101293103448276,0.268965517241379,0.0983369438426929,0.254450924845859,3.5864561,0,667118278490,21429289803,109459431,0,164344994,context-aware,frame-aware,feasibility-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,68,67,0,1
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,legacy-selector,1,0,mac-aware-broadcast,Legacy MAC-only selector,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0706702411279516,0.501396387759627,0,0,9.87533566438037,12.5472576214439,0,1.03619905610982,0.110248756218905,0.28,0.5,0.68,0.233134328358209,0.122885572139304,997,2310,446,325,360,4285,791,3494,1178,360,818,0,0,0,1963,0.744971537001898,0,36,1349,7,2,32,32,0,0,0,0,325,749,16,0.523916666666696,325,7,0,0.43040772400819,0.543317704840736,0,0,0,0,0,0.804999999999952,9.23999999999943,0.42,0.191744000000002,0,0,1.93199999999989,37.1666666666667,65.9166666666667,30,0.00939278937381413,0.0250000000000004,0.0352027777777779,0.0579999999999998,0.97579592837871,4573,429,0.100153072381369,0.223776223776224,0.0983369438426929,0.254450924845859,4.3487925,0,667118278490,21429289803,109459431,0,136068972,adaptive,legacy-n,mac-selector,0,moderate,reverse-asymmetric,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,frame-piggyback,2,0,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0753780052164043,0.498792309477372,0,0,9.6498520928649,12.452527325688,0,1.03659368659496,0.0991487009397456,0.219999999999999,0.279999999999999,0.4,0.192028745163073,0.0928800442233278,932,964,559,0,556,1796,990,806,1016,556,460,0,0,0,385,0.399377593360996,0,320,355,12,1,32,32,0,0,0,0,0,1016,401,0.278249999999975,0,0,0,0.257816640608103,0.345213135939471,0,0,0,0,0,0.321333333333334,3.856,0,0.260096000000002,0,0,0.771200000000001,46.5833333333333,82.5,46.3333333333333,0.024835062240664,0.0610000000000007,0.0724838129496404,0.151,0.977740577918929,2164,0,0.0970425138632163,0,0.0983369438426929,0.254450924845859,3.5117481,0,667118278490,21429289803,109459431,0,136096430,piggyback,frame-aware,piggyback,0,moderate,reverse-asymmetric,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,frame-adaptive,3,0,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0768462753556237,0.495907432454011,0,0,9.6498520928649,12.452527325688,0,1.03658590490308,0.107882808181316,0.24,0.358400000000001,0.52,0.197788833609729,0.0899060254284135,953,928,538,173,543,1741,962,779,1043,543,500,0,0,0,411,0.373297002724796,0,364,342,17,2,32,32,0,0,0,0,173,811,409,0.285749999999974,190,0,0,0.269727812229962,0.334895143173349,0,0,0,0,0,0.328333333333334,3.712,0.228,0.207616000000002,0,0,0.788000000000001,44.8333333333333,80.1666666666667,45.25,0.0258419618528611,0.065,0.067290976058932,0.133899999999999,0.973903095558546,2048,232,0.1005859375,0.267241379310345,0.0983369438426929,0.254450924845859,3.6823552,0,667118278490,21429289803,109459431,0,136101734,adaptive,frame-aware,legacy-adaptive,0,moderate,reverse-asymmetric,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A context-aware,context-aware,4,0,context-aware-broadcast,Context-aware feasibility/value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0771183697415359,0.499143367257485,0,0,9.6498520928649,12.452527325688,0,1.03658582088702,0.108126036484245,0.24,0.300000000000001,0.360000000000001,0.20742951907131,0.0993034825870648,962,966,535,145,530,1822,953,869,1058,530,528,0,0,0,450,0.405040504050405,0,373,381,15,2,32,32,0,0,0,0,145,858,446,0.290749999999973,162,5,0,0.276377134450266,0.385079409413174,0,0,0,0,0,0.3385,3.864,0.198,0.219648000000002,0,0,0.812400000000001,44.5833333333333,79.4166666666667,44.1666666666667,0.0257623762376239,0.0650000000000002,0.0669056603773586,0.12755,0.974963808226177,2141,200,0.10042036431574,0.255,0.0983369438426929,0.254450924845859,3.6701841,0,667118278490,21429289803,109459431,0,164371865,context-aware,frame-aware,feasibility-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,167,162,0,5
development,16024009,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A context-aware,legacy-selector,1,0,causal-broadcast,Legacy MAC-only selector,piggyback,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0580590528202989,0.526368591248047,0,0,9.65109067679583,12.5772547336292,0,1.03655276203925,0.0823659480375898,0.199999999999999,0.2584,0.32,0.166113875069099,0.0837479270315093,893,1563,591,0,551,2938,1030,1908,1308,551,757,0,0,0,948,0.606525911708253,0,67,737,14,1,32,32,0,0,0,0,0,1308,41,0.396666666666657,0,0,0,0.215318232376993,0.335115011555082,0,0,0,0,0,0.52099999999998,6.25199999999975,0,0.334848000000002,0,0,1.25039999999995,49.25,85.8333333333333,45.9166666666667,0.0102879078694818,0.0280000000000004,0.0472831215970963,0.108,0.990825922301179,3423,0,0.0949459538416594,0,0.0983369438426929,0.0991634727545409,3.7002309,0,667118278490,21193604388,105363559,0,135388310,piggyback,legacy-n,mac-selector,0,moderate,hidden-terminal,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A context-aware,frame-piggyback,2,0,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0580590528202989,0.526368591248047,0,0,9.65109067679583,12.5772547336292,0,1.03655276203925,0.0823659480375898,0.199999999999999,0.2584,0.32,0.166113875069099,0.0837479270315093,893,1563,591,0,551,2938,1030,1908,1308,551,757,0,0,0,948,0.606525911708253,0,67,737,14,1,32,32,0,0,0,0,0,1308,41,0.396666666666657,0,0,0,0.215318232376993,0.335115011555082,0,0,0,0,0,0.52099999999998,6.25199999999975,0,0.334848000000002,0,0,1.25039999999995,49.25,85.8333333333333,45.9166666666667,0.0102879078694818,0.0280000000000004,0.0472831215970963,0.108,0.990825922301179,3423,0,0.0949459538416594,0,0.0983369438426929,0.0991634727545409,3.7698668,0,667118278490,21193604388,105363559,0,135387623,piggyback,frame-aware,piggyback,0,moderate,hidden-terminal,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A context-aware,frame-adaptive,3,0,mac-aware-broadcast,Frame-aware legacy adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.058136429845072,0.527767392330468,0,0,9.65109067679583,12.5772547336292,0,1.03654106141615,0.0837037037037037,0.199999999999999,0.260000000000001,0.300000000000001,0.166169154228856,0.0824654505251521,877,1495,584,46,573,2751,1019,1732,1268,573,695,0,0,0,891,0.578195976638546,0,83,701,17,2,32,32,0,0,0,0,46,1173,45,0.391666666666656,46,0,0,0.208523092870796,0.328723362019423,0,0,0,0,0,0.505583333333315,5.97999999999978,0.0870000000000001,0.300288000000002,0,0,1.21339999999996,48.6666666666667,84.9166666666667,47.75,0.0102044127190137,0.0289999999999999,0.0497172774869111,0.108800000000001,0.985910444309542,3202,95,0.099000624609619,0.0947368421052632,0.0983369438426929,0.0991634727545409,3.9246828,0,667118278490,21193604388,105363559,0,135392927,adaptive,frame-aware,legacy-adaptive,0,moderate,hidden-terminal,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A context-aware,context-aware,4,0,context-aware-broadcast,Context-aware feasibility/value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0616254635378001,0.521378275066325,0,0,9.65109067679583,12.5772547336292,0,1.03653763276924,0.0905583195135433,0.219999999999999,0.280000000000001,0.34,0.171487009397457,0.0809286898839139,881,1526,587,40,551,2778,1016,1762,1305,551,754,0,0,0,922,0.588761174968072,0,83,728,17,2,32,32,0,0,0,0,40,1227,45,0.396999999999991,40,4,0,0.225247672938037,0.333784610872257,0,0,0,0,0,0.514749999999981,6.10399999999977,0.0730000000000001,0.314112000000002,0,0,1.23539999999995,48.9166666666667,84.6666666666667,45.9166666666667,0.010308429118774,0.0297499999999999,0.0462341197822143,0.0969999999999995,0.985792552963223,3266,78,0.0985915492957746,0.128205128205128,0.0983369438426929,0.0991634727545409,3.856866,0,667118278490,21193604388,105363559,0,163669676,context-aware,frame-aware,feasibility-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,44,40,0,4
development,16024009,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A context-aware,legacy-selector,1,0,mac-aware-broadcast,Legacy MAC-only selector,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0799914121900025,0.496749428826927,0,0,9.87533566438037,12.5472576214439,0,1.03623669147759,0.10996130458817,0.300000000000001,0.44,0.52,0.194726368159204,0.0847650635710337,904,2088,411,326,433,3866,729,3137,1026,433,593,0,0,0,1757,0.727837613918807,0,30,1214,5,2,32,32,0,0,0,0,326,600,11,0.470583333333346,326,0,0,0.279466466233376,0.393549739271441,0,0,0,0,0,0.73124999999996,8.35199999999952,0.423,0.153600000000002,0,0,1.7549999999999,34.25,60.75,36.0833333333333,0.00939395194697603,0.0249999999999999,0.0354526558891456,0.0564000000000007,0.981328608359718,4113,426,0.0965232190615123,0.0821596244131455,0.0983369438426929,0.0991634727545409,4.1477451,0,667118278490,21193604388,105363559,0,135387036,adaptive,legacy-n,mac-selector,0,moderate,hidden-terminal,0.2,4,NaN,,0,0,0,0
development,16024009,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A context-aware,frame-piggyback,2,0,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0753780052164043,0.498792309477372,0,0,9.6498520928649,12.452527325688,0,1.03659368659496,0.0991487009397456,0.219999999999999,0.279999999999999,0.4,0.192028745163073,0.0928800442233278,932,964,559,0,556,1796,990,806,1016,556,460,0,0,0,385,0.399377593360996,0,320,355,12,1,32,32,0,0,0,0,0,1016,401,0.278249999999975,0,0,0,0.163220063284847,0.244412780158979,0,0,0,0,0,0.321333333333334,3.856,0,0.260096000000002,0,0,0.771200000000001,46.5833333333333,82.5,46.3333333333333,0.024835062240664,0.0610000000000007,0.0724838129496404,0.151,0.977740577918929,2164,0,0.0970425138632163,0,0.0983369438426929,0.0991634727545409,3.5263479,0,667118278490,21193604388,105363559,0,135414494,piggyback,frame-aware,piggyback,0,moderate,hidden-terminal,0.2,4,NaN,,0,0,0,0
