seed,method,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATE,TXCOUNT,ACKRATE,ACKCOUNT,PDR,VIOLATIONS,POSTRIG,VELTRIG,AOITRIG,TIMEOUTTRIG,MEANSCALE,MINSCALE,ESTAOI,SUPPRINFLIGHT,MEANOUTST,MAXOUTST,ACKCUMGAIN,DUPACK,HARDRATIO,ADAPTRATIO,REFRESHRATIO,CDBLOCKED,INFLBLOCKED,STALEACKDISC,FORMFAIL,SAFEFAIL
2,A1 State-event,Stressed,0.241895090416124,0.389164852333773,0.310403109511977,0.41197093551317,4.20555555555556,1514,0,0,0.633421400264201,0,0.964332892998679,0.035667107001321,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,A1 State-event,Stressed,0.257957152166013,0.358274975404694,0.30291449455843,0.428088101725704,4.2,1512,0,0,0.599867724867725,0,0.961640211640212,0.0383597883597884,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
4,A1 State-event,Stressed,0.261432351806257,0.407232945394916,0.29388020981909,0.439161368452922,4.20555555555556,1514,0,0,0.586525759577279,0,0.960369881109643,0.035667107001321,0,0.00396301188903567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
5,A1 State-event,Stressed,0.282048681143815,0.466973271679655,0.283378209865535,0.473151680290645,4.18333333333333,1506,0,0,0.556440903054449,0,0.960159362549801,0.0385126162018592,0,0.00132802124833997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
6,A1 State-event,Stressed,0.263927698630638,0.365972711130525,0.251863092424115,0.439756282167726,4.22777777777778,1522,0,0,0.607752956636005,0,0.963206307490145,0.0367936925098555,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
7,A1 State-event,Stressed,0.253507676087447,0.406852632094033,0.283180928607295,0.412417499243112,4.21666666666667,1518,0,0,0.615942028985507,0,0.960474308300395,0.0395256916996047,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
8,A1 State-event,Stressed,0.261869293066565,0.412830490030484,0.281306200890159,0.429019073569482,4.21111111111111,1516,0,0,0.604881266490765,0,0.95778364116095,0.0422163588390501,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
9,A1 State-event,Stressed,0.255839118821662,0.40416441014195,0.262515492981619,0.418053284892522,4.22777777777778,1522,0,0,0.604467805519054,0,0.964520367936925,0.0354796320630749,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
10,A1 State-event,Stressed,0.241512985484524,0.324091525578742,0.297996261134668,0.42623221313957,4.22777777777778,1522,0,0,0.608409986859396,0,0.961892247043364,0.038107752956636,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
11,A1 State-event,Stressed,0.260983851372071,0.420437777543698,0.27999584092579,0.426967907962458,4.22222222222222,1520,0,0,0.597368421052632,0,0.964473684210526,0.0355263157894737,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
12,A1 State-event,Stressed,0.264318710391894,0.39306915579052,0.247987741507664,0.43105812897366,4.20555555555556,1514,0,0,0.603038309114927,0,0.966974900924703,0.0330250990752972,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1
13,A1 State-event,Stressed,0.255875082660995,0.388521022545095,0.289971041726944,0.423613381774144,4.2,1512,0,0,0.590608465608466,0,0.965608465608466,0.0343915343915344,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
14,A1 State-event,Stressed,0.265152671153235,0.381076896436395,0.292573992819773,0.438577051165607,4.21666666666667,1518,0,0,0.587615283267457,0,0.967061923583663,0.0329380764163373,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
15,A1 State-event,Stressed,0.249566923936657,0.394571538032781,0.299101197881611,0.426557674841054,4.18333333333333,1506,0,0,0.601593625498008,0,0.966799468791501,0.0332005312084993,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
16,A1 State-event,Stressed,0.24769892900638,0.354137769495186,0.292407637946636,0.410522252497729,4.21111111111111,1516,0,0,0.614116094986807,0,0.964379947229551,0.0343007915567282,0,0.00131926121372032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
17,A1 State-event,Stressed,0.258610709598443,0.371776782575969,0.292313323732823,0.425165001513775,4.21111111111111,1516,0,0,0.610158311345646,0,0.967018469656992,0.0329815303430079,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
18,A1 State-event,Stressed,0.252317606757657,0.399055115530032,0.257082138016904,0.411012715712988,4.21666666666667,1518,0,0,0.620553359683794,0,0.961791831357049,0.0382081686429512,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
19,A1 State-event,Stressed,0.26325468886304,0.380149623754082,0.258587973175401,0.450242204056918,4.19444444444444,1510,0,0,0.593377483443709,0,0.96158940397351,0.0384105960264901,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
20,A1 State-event,Stressed,0.25530878863523,0.377274907102967,0.252238238890638,0.427550711474417,4.21111111111111,1516,0,0,0.604881266490765,0,0.964379947229551,0.0356200527704486,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Ideal-AoI,Stressed,0.129744322781264,0.169351505272097,0.434938686951098,0.210732667272176,15.6388888888889,5630,0,0,0.614742451154529,0,0.605150976909414,0.0271758436944938,0.367673179396092,0,0.332665722851415,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,Ideal-AoI,Stressed,0.129897659191214,0.170583704343898,0.432721651790983,0.211624280956706,15.7277777777778,5662,0,0,0.600671140939597,0,0.612151183327446,0.0268456375838926,0.361003179088661,0,0.331158394403713,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,Ideal-AoI,Stressed,0.130846843033136,0.171958569329913,0.434674419812981,0.212344838026037,15.8944444444444,5722,0,0,0.593149248514505,0,0.62233484795526,0.0253407899335897,0.35232436211115,0,0.330086886520077,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
4,Ideal-AoI,Stressed,0.131141873435492,0.171413594314048,0.430739431079912,0.2132455343627,15.8138888888889,5693,0,0,0.597224661865449,0,0.621640611277007,0.0256455295977516,0.352713859125242,0,0.330522707084146,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
5,Ideal-AoI,Stressed,0.130195184887161,0.168987334236132,0.435032857114026,0.21128519527702,15.775,5679,0,0,0.608910019369607,0,0.615249163585138,0.0271174502553266,0.357633386159535,0,0.331970353097917,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
6,Ideal-AoI,Stressed,0.130344374294756,0.173034023620749,0.433323941932432,0.210903723887375,15.7,5652,0,0,0.601556970983723,0,0.612172682236377,0.0279547062986553,0.359872611464968,0,0.331545636242488,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
7,Ideal-AoI,Stressed,0.130684385734213,0.169219479751404,0.4362657918144,0.213113835906751,15.8277777777778,5698,0,0,0.596700596700597,0,0.620919620919621,0.0245700245700246,0.354510354510355,0,0.330363091272465,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
8,Ideal-AoI,Stressed,0.13072168148957,0.170352479345153,0.437202391974932,0.212355434453527,15.7694444444444,5677,0,0,0.602607010745112,0,0.615994363220011,0.0265985555751277,0.357407081204862,0,0.330743393293341,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
9,Ideal-AoI,Stressed,0.131123595311945,0.168775520487337,0.432685205691906,0.212965485921889,15.8583333333333,5709,0,0,0.596777018742337,0,0.621650026274304,0.0253984936065861,0.35295148011911,0,0.330451920941576,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
10,Ideal-AoI,Stressed,0.131484089376525,0.171661272065686,0.436579767053184,0.213864668483197,15.8611111111111,5710,0,0,0.593520140105079,0,0.625218914185639,0.0260945709281961,0.348686514886165,0,0.329739895625119,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
11,Ideal-AoI,Stressed,0.130755116557984,0.168162188074115,0.435808584425168,0.213369663941871,15.9666666666667,5748,0,0,0.593597773138483,0,0.623347251217815,0.0266179540709812,0.350034794711204,0,0.329587219631337,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
12,Ideal-AoI,Stressed,0.131002540842572,0.170894736333665,0.432649041678951,0.211592491674235,15.7472222222222,5669,0,0,0.601340624448756,0,0.613688481213618,0.0269888869289116,0.35932263185747,0,0.33152065289805,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
13,Ideal-AoI,Stressed,0.131197781380917,0.172317974283726,0.435388380492181,0.212808053284892,15.8444444444444,5704,0,0,0.596774193548387,0,0.61851332398317,0.0252454417952314,0.356241234221599,0,0.330818343326652,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
14,Ideal-AoI,Stressed,0.12982864477635,0.16866363403852,0.435066229793006,0.209957614290039,15.6888888888889,5648,0,0,0.617209631728045,0,0.607471671388102,0.028328611898017,0.364199716713881,0,0.332382578281129,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
15,Ideal-AoI,Stressed,0.130352318333542,0.166428837686707,0.435459162893731,0.212432636996669,15.7527777777778,5671,0,0,0.600952213013578,0,0.617880444366073,0.0264503614882737,0.355669194145653,0,0.331055685098805,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
16,Ideal-AoI,Stressed,0.130405681278086,0.17097060317714,0.432494092425041,0.211537995761429,15.7777777777778,5680,0,0,0.602640845070423,0,0.616725352112676,0.0265845070422535,0.35669014084507,0,0.331441538974,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
17,Ideal-AoI,Stressed,0.13010421885945,0.169357431943285,0.430699964941267,0.210664547381168,15.7972222222222,5687,0,0,0.602778266221206,0,0.609460172322842,0.0262001055037806,0.364339722173378,0,0.331380468576488,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
18,Ideal-AoI,Stressed,0.131418888157663,0.169718245717951,0.435841468082433,0.212921586436573,15.8055555555556,5690,0,0,0.59701230228471,0,0.621616871704745,0.0256590509666081,0.352724077328647,0,0.330345047745928,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
19,Ideal-AoI,Stressed,0.130587912268791,0.166787063009133,0.436572263841134,0.211824099303663,15.7611111111111,5674,0,0,0.603630595699683,0,0.61931617906239,0.025555163905534,0.355128657032076,0,0.331032089717947,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
20,Ideal-AoI,Stressed,0.130915139453057,0.175258926999297,0.431246436939691,0.211815016651528,15.8944444444444,5722,0,0,0.587731562390772,0,0.618315274379588,0.0269136665501573,0.354771059070255,0,0.329717688207843,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,A2c Fixed-OL,Stressed,0.175304896850416,0.236007327434362,0.381764938501506,0.286141386618226,7.48333333333333,2694,4.50833333333333,1623,0.603563474387528,0,0.0653303637713437,0.00965107646622123,0.925018559762435,0,0.5,0.5,0.0683578564940967,0.770541860981568,2.31362425049967,11,1.65491651205937,0,0,0,0,0,0,0,1,0
2,A2c Fixed-OL,Stressed,0.171375819016449,0.234434480280655,0.377855004297518,0.283359067514381,7.46666666666667,2688,4.46111111111111,1606,0.599702380952381,0,0.0632440476190476,0.00967261904761905,0.927083333333333,0,0.5,0.5,0.0685649409627616,0.768432156340218,2.29907839218299,12,1.66604244694132,0,0,0,0,0,0,0,1,0
3,A2c Fixed-OL,Stressed,0.175875316865959,0.246699042767565,0.366111608417139,0.281080835603996,7.5,2700,4.49722222222222,1619,0.600740740740741,0,0.062962962962963,0.00962962962962963,0.927407407407407,0,0.5,0.5,0.0682234332425073,0.767266266933156,2.3167332889185,12,1.65841584158416,0,0,0,0,0,0,0,1,0
4,A2c Fixed-OL,Stressed,0.168399279759286,0.231754681400535,0.382939064646293,0.282090523766273,7.47222222222222,2690,4.5,1620,0.604089219330855,0,0.0594795539033457,0.0104089219330855,0.930111524163569,0,0.5,0.5,0.0682561307901912,0.769820119920053,2.32622695980457,12,1.65654060756355,0,0,0,0,0,0,0,1,0
5,A2c Fixed-OL,Stressed,0.172918044539635,0.244627188219497,0.373388391780598,0.283210717529519,7.46111111111111,2686,4.37777777777778,1576,0.588607594936709,0,0.0640357408786299,0.00967982129560685,0.926284437825763,0,0.5,0.5,0.0685104450499551,0.770486342438374,2.31012658227848,9,1.70708359923421,0,0,0,0,0,0,0,1,0
6,A2c Fixed-OL,Stressed,0.179775795024044,0.265215039240057,0.346853755434038,0.28915834090221,7.49444444444444,2698,4.39166666666667,1581,0.586360266864344,0,0.0696812453669385,0.0103780578206079,0.919940696812454,0,0.5,0.5,0.0681035422343329,0.77204086164779,2.33483233399956,9,1.70266836086404,0,0,0,0,0,0,0,1,0
7,A2c Fixed-OL,Stressed,0.171871144113988,0.235642310009073,0.394356532683846,0.279069028156221,7.46666666666667,2688,4.525,1629,0.608258928571429,0,0.0610119047619048,0.0104166666666667,0.928571428571429,0,0.5,0.5,0.0687538601271575,0.769487008660893,2.26754385964912,9,1.6557478368356,0,0,0,0,0,0,0,1,0
8,A2c Fixed-OL,Stressed,0.170952661820507,0.261833153572702,0.369009603391018,0.278201634877384,7.49444444444444,2698,4.50277777777778,1621,0.60229799851742,0,0.0644922164566345,0.0103780578206079,0.925129725722758,0,0.5,0.5,0.0679654859218897,0.770430823895181,2.29269375971574,11,1.65986394557823,0,0,0,0,0,0,0,1,0
9,A2c Fixed-OL,Stressed,0.167790560121327,0.232345077923681,0.369221049833773,0.271983045716016,7.46666666666667,2688,4.56111111111111,1642,0.61235119047619,0,0.0625,0.00967261904761905,0.927827380952381,0,0.5,0.5,0.0685104450499551,0.766933155673995,2.23895180990451,9,1.63125763125763,0,0,0,0,0,0,0,1,0
10,A2c Fixed-OL,Stressed,0.168846002747552,0.23548955937266,0.375527539746446,0.272278231910384,7.44444444444444,2680,4.54444444444444,1636,0.611567164179105,0,0.0582089552238806,0.0119402985074627,0.929850746268657,0,0.5,0.5,0.0685504087193464,0.768099045081057,2.25810570730624,12,1.64228641671789,0,0,0,0,0,0,0,1,0
11,A2c Fixed-OL,Stressed,0.174339394833004,0.241713702440127,0.365732511476339,0.286880108991826,7.47777777777778,2692,4.42222222222222,1592,0.593239227340267,0,0.0609212481426449,0.0104011887072808,0.928677563150074,0,0.5,0.5,0.068321525885559,0.768931823228958,2.33721963135687,12,1.68494013862634,0,0,0,0,0,0,0,1,0
12,A2c Fixed-OL,Stressed,0.171668053268662,0.260027151031537,0.383153352773089,0.277293369663942,7.45555555555556,2684,4.45555555555556,1604,0.599850968703428,0,0.0633383010432191,0.00968703427719821,0.926974664679583,0,0.5,0.5,0.0688010899182565,0.769709082833666,2.28925161003775,11,1.67355889724311,0,0,0,0,0,0,0,1,0
13,A2c Fixed-OL,Stressed,0.170705057149476,0.230231009987169,0.389267737438784,0.277515894641235,7.46111111111111,2686,4.51944444444444,1627,0.607222635889799,0,0.0625465376023827,0.00967982129560685,0.92777364110201,0,0.5,0.5,0.0682851952770213,0.767488341105929,2.27792582722629,11,1.65123456790123,0,0,0,0,0,0,0,1,0
14,A2c Fixed-OL,Stressed,0.171920448679786,0.251019488674672,0.368984290901743,0.275825007568877,7.47777777777778,2692,4.5,1620,0.602526002971768,0,0.0676077265973254,0.0104011887072808,0.921991084695394,0,0.5,0.5,0.067990917347866,0.769986675549634,2.29291583388852,10,1.6633601983881,0,0,0,0,0,0,0,1,0
15,A2c Fixed-OL,Stressed,0.169003867327964,0.247111074232032,0.403429210718698,0.275239176506206,7.48333333333333,2694,4.51666666666667,1626,0.605419450631032,0,0.0631031922791388,0.00965107646622123,0.92724573125464,0,0.5,0.5,0.0686630336058133,0.771818787475017,2.26715522984677,9,1.65493827160494,0,0,0,0,0,0,0,1,0
16,A2c Fixed-OL,Stressed,0.166945749220656,0.223224402077601,0.3921448263302,0.274444444444444,7.48888888888889,2696,4.54444444444444,1636,0.608308605341246,0,0.0593471810089021,0.00964391691394659,0.931008902077151,0,0.5,0.5,0.0682742960944601,0.770541860981568,2.27176326893182,9,1.6480343980344,0,0,0,0,0,0,0,1,0
17,A2c Fixed-OL,Stressed,0.17188626724154,0.230817707874395,0.383331182453047,0.282685437481078,7.43333333333333,2676,4.46666666666667,1608,0.602391629297459,0,0.0612855007473842,0.00971599402092676,0.928998505231689,0,0.5,0.5,0.0687175295186198,0.768043526537864,2.27764823451033,8,1.65938864628821,0,0,0,0,0,0,0,1,0
18,A2c Fixed-OL,Stressed,0.178627753992561,0.263614786632931,0.374750311184002,0.288884347562822,7.47777777777778,2692,4.46666666666667,1608,0.598439821693908,0,0.0676077265973254,0.0104011887072808,0.921991084695394,0,0.5,0.5,0.0685322434150777,0.768876304685765,2.31884299355985,14,1.67041198501873,0,0,0,0,0,0,0,1,0
19,A2c Fixed-OL,Stressed,0.168863598528149,0.23883344779046,0.396862034317678,0.279223433242507,7.46666666666667,2688,4.54444444444444,1636,0.610863095238095,0,0.0625,0.0104166666666667,0.927083333333333,0,0.5,0.5,0.0687284287011811,0.768210082167444,2.26882078614257,9,1.63926380368098,0,0,0,0,0,0,0,1,0
20,A2c Fixed-OL,Stressed,0.171542467079538,0.242629654318832,0.360174254502187,0.2839842567363,7.46666666666667,2688,4.50555555555556,1622,0.604910714285714,0,0.056547619047619,0.0104166666666667,0.933035714285714,0,0.5,0.5,0.068557674841054,0.767599378192316,2.29086164779036,11,1.64851485148515,0,0,0,0,0,0,0,1,0
1,A3c Adapt-OL,Stressed,0.164416038105728,0.227963108754109,0.403848304752658,0.262272176808961,8.15555555555556,2936,4.96111111111111,1786,0.611376021798365,0,0.0599455040871935,0.00885558583106267,0.931198910081744,0,0.49381801021544,0.375,0.0626503178928253,0.800410837219631,2.4231623362203,9,1.63799887577291,0,0,0,0,0,0,0,1,0
2,A3c Adapt-OL,Stressed,0.160813283396772,0.226605534161776,0.393220641616229,0.26274144716924,8.17222222222222,2942,4.93611111111111,1777,0.60707002039429,0,0.0543847722637661,0.008837525492862,0.936777702243372,0,0.494062291805492,0.375000000000001,0.0625631244323348,0.80540750610704,2.42699311570064,8,1.65254237288136,0,0,0,0,0,0,0,1,0
3,A3c Adapt-OL,Stressed,0.165350050000971,0.237766294557024,0.377803855147511,0.264019073569482,8.15,2934,4.84444444444444,1744,0.596796182685753,0,0.0579413769597819,0.00886162235855487,0.933197000681663,0,0.493837441705559,0.375,0.0625958219800188,0.801743282256274,2.46513435487453,11,1.67548906789413,0,0,0,0,0,0,0,1,0
4,A3c Adapt-OL,Stressed,0.162926923366667,0.22048075650313,0.400311527171372,0.273701180744777,8.17222222222222,2942,4.66666666666667,1680,0.573759347382733,0,0.0543847722637661,0.00951733514615908,0.936097892590075,0,0.493948478791944,0.424999999999999,0.0625558583106273,0.804297135243171,2.49933377748168,11,1.74492234169654,0,0,0,0,0,0,0,1,0
5,A3c Adapt-OL,Stressed,0.163224496026425,0.224537483841699,0.384978116758802,0.262500756887678,8.18888888888889,2948,4.90555555555556,1766,0.601424694708277,0,0.0583446404341927,0.00881953867028494,0.932835820895522,0,0.494106706640047,0.375,0.0623742052679388,0.804075061070398,2.43987341772152,9,1.66875355719977,0,0,0,0,0,0,0,1,0
6,A3c Adapt-OL,Stressed,0.16232507023849,0.21419164361839,0.394083716575745,0.267986678776869,8.17777777777778,2944,4.95277777777778,1783,0.608016304347826,0,0.0625,0.00883152173913043,0.92866847826087,0,0.493954030646266,0.375,0.0623742052679388,0.802631578947368,2.44053964023984,12,1.64527027027027,0,0,0,0,0,0,0,1,0
7,A3c Adapt-OL,Stressed,0.161436013479735,0.2280631215068,0.372395938140685,0.261863457462912,8.17222222222222,2942,4.94444444444444,1780,0.607409925220938,0,0.053025152957172,0.008837525492862,0.938137321549966,0,0.493967910282061,0.375,0.0625812897366037,0.802298467688208,2.43615367532756,9,1.65217391304348,0,0,0,0,0,0,0,1,0
8,A3c Adapt-OL,Stressed,0.162085474206357,0.226793984856596,0.402652883304858,0.262636996669694,8.15,2934,4.85277777777778,1747,0.597137014314928,0,0.0579413769597819,0.00954328561690525,0.932515337423313,0,0.493773595380885,0.375,0.062733878292462,0.800799467021985,2.44914501443482,12,1.67586206896552,0,0,0,0,0,0,0,1,0
9,A3c Adapt-OL,Stressed,0.157887434213098,0.216061371861056,0.39361856257285,0.258091129276415,8.15555555555556,2936,4.95833333333333,1785,0.611376021798365,0,0.0524523160762943,0.00885558583106267,0.938692098092643,0,0.493915167666028,0.424999999999999,0.0625994550408725,0.800910504108372,2.40722851432378,9,1.63820224719101,0,0,0,0,0,0,0,1,0
10,A3c Adapt-OL,Stressed,0.158204136696596,0.216844354153082,0.388093341402932,0.260522252497729,8.16666666666667,2940,4.88611111111111,1759,0.600340136054422,0,0.0510204081632653,0.0108843537414966,0.938095238095238,0,0.494017876970937,0.424999999999999,0.0622906448683022,0.804186098156784,2.43876304685765,10,1.66628636622932,0,0,0,0,0,0,0,1,0
11,A3c Adapt-OL,Stressed,0.157054161846956,0.229261389627804,0.417706396684465,0.257956403269755,8.16666666666667,2940,4.95,1782,0.607142857142857,0,0.0557823129251701,0.00952380952380952,0.93469387755102,0,0.493990117699338,0.375,0.062530426884651,0.802576060404175,2.39334887852543,8,1.64189189189189,0,0,0,0,0,0,0,1,0
12,A3c Adapt-OL,Stressed,0.159278917881193,0.218259004455744,0.383758261810242,0.259444444444444,8.16666666666667,2940,4.98333333333333,1794,0.612925170068027,0,0.0571428571428571,0.00884353741496599,0.934013605442177,0,0.493956806573425,0.375,0.062530426884651,0.804186098156784,2.41372418387742,11,1.63829787234043,0,0,0,0,0,0,0,1,0
13,A3c Adapt-OL,Stressed,0.157675120377049,0.207586895940687,0.401611107195004,0.260148349984862,8.17777777777778,2944,4.99166666666667,1797,0.612771739130435,0,0.0570652173913043,0.00883152173913043,0.934103260869565,0,0.494026204752416,0.324999999999998,0.0623015440508634,0.799966688874084,2.39717965800577,8,1.63002232142857,0,0,0,0,0,0,0,1,0
14,A3c Adapt-OL,Stressed,0.166508724777269,0.230181183101161,0.397889090238362,0.270307296397215,8.14444444444444,2932,4.82777777777778,1738,0.594474761255116,0,0.0613915416098226,0.00886766712141883,0.929740791268759,0,0.493787475016685,0.374999999999991,0.0627157129881932,0.799911170330891,2.47185209860093,10,1.68457538994801,0,0,0,0,0,0,0,1,0
15,A3c Adapt-OL,Stressed,0.166219309361615,0.227598088405295,0.383573093903809,0.268507417499243,8.14444444444444,2932,4.8,1728,0.59106412005457,0,0.0579809004092769,0.00886766712141883,0.933151432469304,0,0.493804130579642,0.424999999999999,0.0628465031789288,0.80168776371308,2.46330224294914,9,1.69476744186047,0,0,0,0,0,0,0,1,0
16,A3c Adapt-OL,Stressed,0.16003586182519,0.212257736148238,0.404191839592443,0.269429306690887,8.15,2934,4.825,1737,0.594069529652352,0,0.0552147239263804,0.00886162235855487,0.935923653715065,0,0.493851321341355,0.375,0.0627593097184384,0.802353986231401,2.46779924494781,10,1.68536726431463,0,0,0,0,0,0,0,1,0
17,A3c Adapt-OL,Stressed,0.157682182190536,0.22229571418039,0.403127220717771,0.261466848319709,8.16111111111111,2938,4.93888888888889,1778,0.607896528250511,0,0.0558202859087815,0.00884955752212389,0.935330156569095,0,0.493948478791945,0.375,0.0623487738419624,0.803186764379303,2.41433488785254,10,1.64915254237288,0,0,0,0,0,0,0,1,0
18,A3c Adapt-OL,Stressed,0.161806652854272,0.229894454500709,0.399977243193515,0.260296699969724,8.15,2934,4.91666666666667,1770,0.605657805044308,0,0.059986366734833,0.00886162235855487,0.931152010906612,0,0.493779147235204,0.375,0.0627593097184383,0.798634243837442,2.41194759049523,10,1.6530612244898,0,0,0,0,0,0,0,1,0
19,A3c Adapt-OL,Stressed,0.157051329249914,0.216182392005317,0.389692860371892,0.255522252497729,8.16111111111111,2938,5.01111111111111,1804,0.61640571817563,0,0.0571817562968005,0.00953029271613342,0.933287950987066,0,0.493979013990702,0.375,0.0623487738419624,0.804574727959138,2.39817899178326,9,1.62034463590884,0,0,0,0,0,0,0,1,0
20,A3c Adapt-OL,Stressed,0.161965475898945,0.221024008895108,0.392553412411424,0.263888888888889,8.17222222222222,2942,4.91944444444444,1771,0.604350781781101,0,0.053025152957172,0.00951733514615908,0.937457511896669,0,0.493990117699339,0.375,0.0624759309718444,0.80379746835443,2.43343326671108,9,1.65947786606129,0,0,0,0,0,0,0,1,0
1,A4c Dual-mem,Stressed,0.153849500389153,0.209712088860539,0.407823539004441,0.244710868907054,9.07222222222222,3266,5.56388888888889,2003,0.616044090630741,0,0.0361298224127373,0.00857317819963258,0.95529699938763,0,0.201798800799405,0.2,0.363522252497726,0.742727070841661,2.589551410171,9,1.6265664160401,0,0,0,0,0,0,0,1,0
2,A4c Dual-mem,Stressed,0.150881139742209,0.201849528486145,0.408302291096399,0.245581289736603,9.06666666666667,3264,5.44722222222222,1961,0.603553921568627,0,0.0361519607843137,0.0079656862745098,0.955882352941177,0,0.201798800799405,0.2,0.36702452316076,0.740783921829891,2.60909393737508,10,1.65848670756646,0,0,0,0,0,0,0,1,0
3,A4c Dual-mem,Stressed,0.159056978269086,0.216366239331343,0.383743724482584,0.253012412957917,9.07222222222222,3266,5.43333333333333,1956,0.601041028781384,0,0.033680342927128,0.00796080832823025,0.958358848744642,0,0.201798800799405,0.2,0.368839237057217,0.744559182767044,2.65039973351099,11,1.66307692307692,0,0,0,0,0,0,0,1,0
4,A4c Dual-mem,Stressed,0.151532313984315,0.212876198106677,0.420817068132878,0.243322736905843,9.07222222222222,3266,5.47777777777778,1972,0.606246172688304,0,0.035517452541335,0.00857317819963258,0.955909369259032,0,0.201798800799405,0.2,0.363909173478652,0.743004663557628,2.62258494337109,11,1.65089058524173,0,0,0,0,0,0,0,1,0
