seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16040004,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113431158251,74668582439,2282117,4390301,500975710,1,2,421,0,0,0,1,NaN,0.8765,0,0,0,0,NaN,NaN,NaN,2457,2034,3265,4491,37415,21220,272,15923,3506,90,9379,9379,0,0,187,183,0,4,0,4,0.524146088332595,0.363289945378767,1,0,0
16040004,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113431158251,113431158251,2015273,4041785,503621267,NaN,NaN,NaN,NaN,NaN,1,1,25,0.97525,0,0,0,0,NaN,NaN,2,2273,2023,3165,4296,35658,19800,0,15858,3901,15,10171,10171,0,0,36,36,0,0,0,0,0.550389412998767,0.350288350544154,1,0,0
16040004,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113431158251,113431158251,2015276,4041395,515875418,NaN,NaN,NaN,NaN,NaN,1,1,25,0.95875,0,0,0,0,221,220,NaN,2299,2031,3178,4330,35972,20124,0,15848,3835,25,10005,10005,0,0,57,57,0,0,0,0,0.545792543057241,0.367783900321602,1,0,0
16040005,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30371946022,30371946022,1319555,540046,177197465,NaN,NaN,NaN,NaN,NaN,1,1,8,0.985,0,0,0,0,NaN,NaN,NaN,1096,804,1128,1900,6390,3860,0,2530,1970,10,4733,4733,0,0,19,17,0,2,0,2,0.490426642266965,0.458148562240211,1,0,0
16040005,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30371946022,30371946022,2306929,540046,177197465,NaN,NaN,NaN,NaN,NaN,1,1,8,0.985,0,0,0,0,NaN,NaN,NaN,1096,804,1128,1900,6390,3860,0,2530,1970,10,4733,4513,220,0,19,15,2,2,0,2,0.490426642266965,0.458148562240211,1,0,0
16040005,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30371946022,30371946022,1975425,540711,177211164,NaN,NaN,NaN,NaN,NaN,1,1,8,0.987,0,0,0,0,NaN,NaN,NaN,1113,819,1125,1932,6522,3798,206,2518,1974,10,4741,4741,0,0,19,17,0,2,0,2,0.493179036687851,0.46102606549841,1,0,0
16040005,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30371946022,30371946022,1319109,588464,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,163,163,563,1415,1415,0,0,799,467,1998,1998,0,0,954,860,0,94,0,94,0.272799819760999,0.254721592769271,1,0,0
16040005,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30371946022,20696992864,1586817,1023577,175719472,1,2,421,0,0,0,1,NaN,0.7815,0,0,0,0,NaN,NaN,NaN,1301,907,1292,2208,7572,4667,261,2644,1563,174,3915,3915,0,0,349,345,0,4,0,4,0.464091232012578,0.430249291519412,1,0,0
16040005,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30371946022,30371946022,1319673,540247,177152426,NaN,NaN,NaN,NaN,NaN,1,1,8,0.982,0,0,0,0,NaN,NaN,6,1099,807,1135,1906,6420,3884,0,2536,1964,13,4721,4721,0,0,25,23,0,2,0,2,0.490238979010996,0.458023453402898,1,0,0
16040005,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30371946022,30371946022,1319676,523826,178576117,NaN,NaN,NaN,NaN,NaN,0,1,8,0.8705,0,0,0,0,221,220,NaN,1196,943,1276,2139,7314,4640,0,2674,1741,100,4258,4258,0,0,200,187,0,13,0,9,0.479291955746108,0.444636807810407,1,0,0
16040005,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113319626397,113319626397,2014855,4053443,503447602,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9705,0,0,0,0,NaN,NaN,NaN,2321,2110,3426,4431,36899,20385,0,16514,3882,24,10137,10137,0,0,55,55,0,0,0,0,0.553991437952947,0.353993290497025,1,0,0
16040005,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113319626397,113319626397,3002229,4053443,503447602,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9705,0,0,0,0,NaN,NaN,NaN,2321,2110,3426,4431,36899,20385,0,16514,3882,24,10137,9627,510,0,55,52,3,0,0,0,0.553991437952947,0.353993290497025,1,0,0
16040005,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113319626397,113319626397,2670725,4047875,503205825,NaN,NaN,NaN,NaN,NaN,1,1,16,0.96475,0,0,0,0,NaN,NaN,NaN,2348,2105,3361,4453,37145,19812,1050,16283,3859,26,10089,10089,0,0,57,57,0,0,0,0,0.552584932970839,0.354233425493971,1,0,0
16040005,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113319626397,113319626397,2004003,731075,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,177,177,577,2239,2239,0,0,799,613,2798,2798,0,0,1359,1225,0,134,0,93,0.165109962899717,0.146722483133615,1,0,0
16040005,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113319626397,74564262536,2282117,4400536,500620153,1,2,421,0,0,0,1,NaN,0.8685,0,0,0,0,NaN,NaN,NaN,2497,2104,3494,4601,38423,21542,247,16634,3474,108,9322,9322,0,0,220,216,0,4,0,4,0.526478828302921,0.366926275332511,1,0,0
16040005,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113319626397,113319626397,2015273,4054048,503386976,NaN,NaN,NaN,NaN,NaN,1,1,16,0.97,0,0,0,0,NaN,NaN,6,2320,2116,3440,4436,36946,20448,0,16498,3880,24,10135,10135,0,0,53,53,0,0,0,0,0.553957132953383,0.354096205495716,1,0,0
16040005,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113319626397,113319626397,2015276,4054216,515671336,NaN,NaN,NaN,NaN,NaN,1,1,16,0.95425,0,0,0,0,221,220,NaN,2343,2119,3470,4462,37162,20565,0,16597,3817,35,9967,9967,0,0,81,79,0,2,0,2,0.549497483010112,0.370356775288873,1,0,0
16040006,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30487309393,30487309393,1319555,538086,177060060,NaN,NaN,NaN,NaN,NaN,1,1,10,0.985,0,0,0,0,NaN,NaN,NaN,1101,769,1112,1870,6282,3856,0,2426,1970,12,4728,4728,0,0,26,24,0,2,0,2,0.488925336219209,0.457335354797676,1,0,0
16040006,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30487309393,30487309393,2306929,538086,177060060,NaN,NaN,NaN,NaN,NaN,1,1,10,0.985,0,0,0,0,NaN,NaN,NaN,1101,769,1112,1870,6282,3856,0,2426,1970,12,4728,4501,227,0,26,23,1,2,0,2,0.488925336219209,0.457335354797676,1,0,0
16040006,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30487309393,30487309393,1975425,537480,177062990,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98,0,0,0,0,NaN,NaN,NaN,1115,752,1073,1867,6296,3698,202,2396,1960,20,4710,4710,0,0,42,38,0,4,0,4,0.488362346451301,0.457147691541707,1,0,0
16040006,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30487309393,30487309393,1319109,589727,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,164,164,564,1420,1420,0,0,799,492,1998,1998,0,0,998,876,0,122,0,122,0.277553955578893,0.257286323934187,1,0,0
16040006,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30487309393,20814647315,1586817,1019725,175443444,1,2,420,0,0,0,1,NaN,0.787,0,0,0,0,NaN,NaN,NaN,1298,869,1245,2167,7438,4653,263,2522,1574,180,3940,3940,0,0,360,350,0,10,0,8,0.464716776199143,0.431562934311198,1,0,0
16040006,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30487309393,30487309393,1319673,538145,177020232,NaN,NaN,NaN,NaN,NaN,1,1,10,0.983,0,0,0,0,NaN,NaN,4,1100,771,1117,1871,6292,3872,0,2420,1966,13,4720,4720,0,0,28,26,0,2,0,2,0.488424900869957,0.456960028285737,1,0,0
16040006,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30487309393,30487309393,1319676,523772,178601814,NaN,NaN,NaN,NaN,NaN,0,1,10,0.884,0,0,0,0,221,220,NaN,1189,935,1284,2124,7226,4632,0,2594,1768,96,4314,4314,0,0,196,188,0,8,0,6,0.482669894353559,0.44851518176711,1,0,0
16040006,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113084046667,113084046667,2014855,4050428,503387862,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9715,0,0,0,0,NaN,NaN,NaN,2330,2119,3526,4449,36873,19935,0,16938,3886,18,10144,10144,0,0,40,38,0,2,0,2,0.554403097947711,0.353890375498334,1,0,0
16040006,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113084046667,113084046667,3002229,4050428,503387862,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9715,0,0,0,0,NaN,NaN,NaN,2330,2119,3526,4449,36873,19935,0,16938,3886,18,10144,9642,502,0,40,37,1,2,0,2,0.554403097947711,0.353890375498334,1,0,0
16040006,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113084046667,113084046667,2670725,4051030,503256695,NaN,NaN,NaN,NaN,NaN,1,1,16,0.96775,0,0,0,0,NaN,NaN,NaN,2369,2130,3518,4499,37307,19404,1008,16895,3871,20,10105,10105,0,0,46,44,0,2,0,2,0.55478045294291,0.35574284547477,1,0,0
16040006,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113084046667,113084046667,2004003,735118,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,174,174,574,2218,2218,0,0,799,669,2798,2798,0,0,1462,1272,0,190,0,149,0.170770287827715,0.14847203811136,1,0,0
16040006,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113084046667,74304480840,2282117,4398709,500507649,1,2,421,0,0,0,1,NaN,0.864,0,0,0,0,NaN,NaN,NaN,2535,2106,3607,4641,38547,20906,235,17406,3456,96,9275,9275,0,0,197,193,0,4,0,4,0.52476357832474,0.365245330353894,1,0,0
16040006,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113084046667,113084046667,2015273,4049563,503210557,NaN,NaN,NaN,NaN,NaN,1,1,16,0.96975,0,0,0,0,NaN,NaN,13,2323,2118,3519,4441,36821,20016,0,16805,3879,16,10130,10130,0,0,36,34,0,2,0,2,0.553202422962984,0.35413051049528,1,0,0
16040006,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113084046667,113084046667,2015276,4050669,515781493,NaN,NaN,NaN,NaN,NaN,1,1,16,0.96075,0,0,0,0,221,220,NaN,2340,2123,3548,4463,37023,20205,0,16818,3843,28,10032,10032,0,0,66,60,0,6,0,6,0.551487172984803,0.372072025267055,1,0,0
16040007,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30429671110,30429671110,1319555,534997,177056345,NaN,NaN,NaN,NaN,NaN,1,1,10,0.992,0,0,0,0,NaN,NaN,NaN,1082,769,1017,1851,6154,3724,0,2430,1984,5,4765,4765,0,0,11,9,0,2,0,2,0.489050445056522,0.456897473867081,1,0,0
16040007,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30429671110,30429671110,2306929,534997,177056345,NaN,NaN,NaN,NaN,NaN,1,1,10,0.992,0,0,0,0,NaN,NaN,NaN,1082,769,1017,1851,6154,3724,0,2430,1984,5,4765,4522,243,0,11,9,0,2,0,2,0.489050445056522,0.456897473867081,1,0,0
16040007,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30429671110,30429671110,1975425,535231,177048588,NaN,NaN,NaN,NaN,NaN,1,1,10,0.99,0,0,0,0,NaN,NaN,NaN,1095,772,1018,1867,6230,3640,196,2394,1980,5,4755,4755,0,0,11,9,0,2,0,2,0.489300662731148,0.457523018053646,1,0,0
16040007,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30429671110,30429671110,1319109,589018,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,161,161,561,1405,1405,0,0,799,461,1998,1998,0,0,938,812,0,126,0,126,0.271548731387869,0.251656426255102,1,0,0
16040007,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30429671110,20727888690,1586817,1019672,175777727,1,2,421,0,0,0,1,NaN,0.788,0,0,0,0,NaN,NaN,NaN,1277,881,1180,2158,7344,4560,276,2508,1576,162,3949,3949,0,0,325,323,0,2,0,2,0.461151174335723,0.427997332447778,1,0,0
16040007,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30429671110,30429671110,1319673,535060,177041339,NaN,NaN,NaN,NaN,NaN,1,1,10,0.991,0,0,0,0,NaN,NaN,2,1082,770,1018,1852,6160,3736,0,2424,1982,8,4761,4761,0,0,17,15,0,2,0,2,0.489300662731148,0.457210245960363,1,0,0
16040007,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30429671110,30429671110,1319676,521271,178705040,NaN,NaN,NaN,NaN,NaN,0,1,10,0.8885,0,0,0,0,220,219,NaN,1172,929,1186,2101,7106,4484,0,2622,1777,94,4345,4345,0,0,187,181,0,6,0,6,0.482544785516246,0.448077300836514,1,0,0
16040007,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113392229044,113392229044,2014855,4052970,503499846,NaN,NaN,NaN,NaN,NaN,1,1,12,0.974,0,0,0,0,NaN,NaN,NaN,2294,2056,3412,4350,36192,20124,0,16068,3896,16,10151,10151,0,0,37,31,0,6,0,4,0.551830222980439,0.351454720529317,1,0,0
16040007,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113392229044,113392229044,3002229,4052970,503499846,NaN,NaN,NaN,NaN,NaN,1,1,12,0.974,0,0,0,0,NaN,NaN,NaN,2294,2056,3412,4350,36192,20124,0,16068,3896,16,10151,9634,517,0,37,29,2,6,0,4,0.551830222980439,0.351454720529317,1,0,0
16040007,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113392229044,113392229044,2670725,4048803,503267595,NaN,NaN,NaN,NaN,NaN,1,1,20,0.96875,0,0,0,0,NaN,NaN,NaN,2327,2063,3329,4390,36572,19616,1030,15926,3875,22,10096,10096,0,0,53,47,0,6,0,4,0.551658697982621,0.35214082052059,1,0,0
16040007,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113392229044,113392229044,2004003,733083,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,177,177,577,2239,2239,0,0,799,623,2798,2798,0,0,1369,1195,0,174,0,135,0.166139112886626,0.146928313130997,1,0,0
16040007,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113392229044,74486326769,2282117,4396195,500630745,1,2,419,0,0,0,1,NaN,0.871,0,0,0,0,NaN,NaN,NaN,2502,2070,3492,4572,38136,21482,262,16392,3484,113,9318,9318,0,0,235,222,0,13,0,9,0.527027708295939,0.366000040344293,1,0,0
16040007,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113392229044,113392229044,2015273,4053247,503443422,NaN,NaN,NaN,NaN,NaN,1,1,12,0.97475,0,0,0,0,NaN,NaN,6,2290,2043,3428,4333,36051,20133,0,15918,3899,21,10166,10166,0,0,47,41,0,6,0,4,0.552070357977384,0.352380955517535,1,0,0
16040007,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113392229044,113392229044,2015276,4051213,515944714,NaN,NaN,NaN,NaN,NaN,1,1,12,0.9665,0,0,0,0,221,220,NaN,2297,2043,3400,4340,36134,20223,0,15911,3866,19,10079,10079,0,0,44,38,0,6,0,4,0.548708468020149,0.368401390313747,1,0,0
16040008,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30265612887,30265612887,1319555,533507,176697062,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9835,0,0,0,0,NaN,NaN,NaN,1105,749,1044,1854,6154,3736,0,2418,1967,11,4721,4721,0,0,23,21,0,2,0,2,0.487173812496827,0.454895732470073,1,0,0
16040008,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30265612887,30265612887,2306929,533507,176697062,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9835,0,0,0,0,NaN,NaN,NaN,1105,749,1044,1854,6154,3736,0,2418,1967,11,4721,4476,245,0,23,20,1,2,0,2,0.487173812496827,0.454895732470073,1,0,0
16040008,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30265612887,30265612887,1975425,533996,176710530,NaN,NaN,NaN,NaN,NaN,1,1,12,0.989,0,0,0,0,NaN,NaN,NaN,1117,770,1033,1887,6298,3694,222,2382,1978,7,4745,4745,0,0,14,12,0,2,0,2,0.490551751104278,0.458648997589463,1,0,0
16040008,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30265612887,30265612887,1319109,587780,137671665,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,157,157,557,1385,1385,0,0,799,461,1998,1998,0,0,958,870,0,88,0,88,0.271298513713243,0.253407949977484,1,0,0
16040008,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30265612887,20604537078,1586817,1017345,175248534,1,2,421,0,0,0,1,NaN,0.778,0,0,0,0,NaN,NaN,NaN,1305,869,1201,2174,7392,4604,268,2520,1556,174,3895,3895,0,0,350,346,0,4,0,4,0.460650738986471,0.426996461749274,1,0,0
16040008,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30265612887,30265612887,1319673,533369,176685552,NaN,NaN,NaN,NaN,NaN,1,1,8,0.986,0,0,0,0,NaN,NaN,4,1097,751,1040,1848,6138,3744,0,2394,1972,9,4737,4737,0,0,17,15,0,2,0,2,0.487361475752797,0.455333613400668,1,0,0
16040008,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30265612887,30265612887,1319676,516504,178176486,NaN,NaN,NaN,NaN,NaN,0,1,8,0.8775,0,0,0,0,221,220,NaN,1179,882,1169,2061,6952,4432,0,2520,1755,90,4294,4294,0,0,181,175,0,6,0,4,0.475163364114779,0.441509086877582,1,0,0
16040008,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113217345261,113217345261,2014855,4044052,503566340,NaN,NaN,NaN,NaN,NaN,1,1,18,0.97625,0,0,0,0,NaN,NaN,NaN,2265,2034,3212,4299,35847,20079,0,15768,3905,26,10178,10178,0,0,62,54,0,8,0,6,0.552036052977821,0.352724005513171,1,0,0
16040008,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113217345261,113217345261,3002229,4044052,503566340,NaN,NaN,NaN,NaN,NaN,1,1,18,0.97625,0,0,0,0,NaN,NaN,NaN,2265,2034,3212,4299,35847,20079,0,15768,3905,26,10178,9659,519,0,62,53,1,8,0,6,0.552036052977821,0.352724005513171,1,0,0
16040008,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113217345261,113217345261,2670725,4041292,503356671,NaN,NaN,NaN,NaN,NaN,1,1,20,0.9675,0,0,0,0,NaN,NaN,NaN,2315,2023,3141,4338,36230,19496,1060,15674,3870,25,10095,10095,0,0,62,54,0,8,0,6,0.549669008007931,0.35337580050488,1,0,0
16040008,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113217345261,113217345261,2004003,731463,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,181,181,581,2267,2267,0,0,799,600,2798,2798,0,0,1317,1177,0,140,0,108,0.16390928791499,0.147099838128815,1,0,0
16040008,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113217345261,74412044327,2282117,4395941,500762710,1,2,421,0,0,0,1,NaN,0.87225,0,0,0,0,NaN,NaN,NaN,2477,2064,3358,4541,37947,21467,268,16212,3489,120,9339,9339,0,0,250,240,0,10,0,8,0.527199233293758,0.367852510320729,1,0,0
16040008,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113217345261,113217345261,2015273,4043907,503539334,NaN,NaN,NaN,NaN,NaN,1,1,18,0.97575,0,0,0,0,NaN,NaN,2,2265,2033,3211,4298,35840,20061,0,15779,3903,26,10174,10174,0,0,62,54,0,8,0,6,0.551795917980875,0.352689700513608,1,0,0
16040008,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113217345261,113217345261,2015276,4042189,515885574,NaN,NaN,NaN,NaN,NaN,1,1,18,0.96225,0,0,0,0,221,220,NaN,2279,2020,3212,4299,35869,20250,0,15619,3849,31,10037,10037,0,0,74,66,0,8,0,6,0.546787388044586,0.369430540300656,1,0,0
16040009,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30366054469,30366054469,1319555,539887,177150188,NaN,NaN,NaN,NaN,NaN,1,1,8,0.984,0,0,0,0,NaN,NaN,NaN,1110,813,1108,1923,6396,3804,0,2592,1968,17,4731,4731,0,0,32,26,0,6,0,6,0.492803710175912,0.45852388875215,1,0,0
16040009,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30366054469,30366054469,2306929,539887,177150188,NaN,NaN,NaN,NaN,NaN,1,1,8,0.984,0,0,0,0,NaN,NaN,NaN,1110,813,1108,1923,6396,3804,0,2592,1968,17,4731,4480,251,0,32,26,0,6,0,6,0.492803710175912,0.45852388875215,1,0,0
16040009,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30366054469,30366054469,1975425,539847,177018613,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9895,0,0,0,0,NaN,NaN,NaN,1125,843,1107,1968,6564,3743,209,2612,1979,14,4752,4752,0,0,26,20,0,6,0,6,0.497119965063211,0.462527371546166,1,0,0
16040009,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30366054469,30366054469,1319109,588567,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,152,152,552,1360,1360,0,0,799,490,1998,1998,0,0,1012,916,0,96,0,96,0.276427976043076,0.257661650446126,1,0,0
16040009,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30366054469,20713190560,1586817,1021321,175684560,1,2,421,0,0,0,1,NaN,0.782,0,0,0,0,NaN,NaN,NaN,1304,882,1217,2186,7440,4547,269,2624,1564,175,3918,3918,0,0,349,336,0,13,0,9,0.463090361314074,0.428122441285091,1,0,0
16040009,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30366054469,30366054469,1319673,539865,177135182,NaN,NaN,NaN,NaN,NaN,1,1,8,0.983,0,0,0,0,NaN,NaN,2,1110,813,1108,1923,6396,3804,0,2592,1966,18,4727,4727,0,0,34,28,0,6,0,6,0.492616046919943,0.45833622549618,1,0,0
16040009,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30366054469,30366054469,1319676,524767,178681459,NaN,NaN,NaN,NaN,NaN,0,1,8,0.8775,0,0,0,0,221,220,NaN,1198,962,1256,2160,7284,4492,0,2792,1755,99,4293,4293,0,0,195,183,0,12,0,12,0.483045220865498,0.44601300502085,1,0,0
16040009,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113478672731,113478672731,2014855,4038207,503423885,NaN,NaN,NaN,NaN,NaN,1,1,18,0.97725,0,0,0,0,NaN,NaN,NaN,2291,2058,3378,4349,36139,19980,0,16159,3909,26,10190,10190,0,0,58,50,0,8,0,6,0.554162962950765,0.352724005513171,1,0,0
16040009,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113478672731,113478672731,3002229,4038207,503423885,NaN,NaN,NaN,NaN,NaN,1,1,18,0.97725,0,0,0,0,NaN,NaN,NaN,2291,2058,3378,4349,36139,19980,0,16159,3909,26,10190,9685,505,0,58,47,3,8,0,6,0.554162962950765,0.352724005513171,1,0,0
16040009,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113478672731,113478672731,2670725,4056395,503427140,NaN,NaN,NaN,NaN,NaN,1,1,18,0.97025,0,0,0,0,NaN,NaN,NaN,2355,2101,3374,4456,37116,19904,1093,16119,3881,28,10121,10121,0,0,61,53,0,8,0,6,0.55515780793811,0.355468405478261,1,0,0
