stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES
development-only,16026001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0700647171836507,0.507905312607428,0,0,9.5730954816053,12.3714486037234,0,1.03663181031547,0.105284687672747,0.279999999999999,0.4,0.56,0.212205638474295,0.106920950801548,890,1754,600,0,510,3287,1035,2251,1506,510,994,1,1,2,1135,0.64709236031927,0,66,930,7,1,32,32,0,0,0,0,0,1506,57,0.753166666666686,0,0,0,0.725791315559338,0.866451655356079,0,0,0,0,0,0.584666666666639,7.01599999999967,0,0.385536,3.58299999999964,1135,1.40319999999993,50,86.25,42.5,0.0170222348916763,0.0410000000000004,0.0525705882352942,0.11,0.992856945861717,3824,0,0.103033472803347,0,0.100426595567405,0.103329445092485,2.5681895,0,667064681583,21207242010,105363559,0,137803795,csma,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,10,8.66666666666667,1.66666666666667,0.333333333333332,890,600,66,69,290,0.458,1754,0,0,0,0,0,1,0
development-only,16026001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0695497598243192,0.508090531642646,0,0,9.51005873205827,12.4004394518369,0,1.03661203759329,0.0929132117191818,0.24,0.300000000000001,0.4,0.221404090657822,0.12849087893864,888,1767,584,0,519,3237,1030,2207,1707,519,1188,0,0,0,1156,0.654216185625354,0,35,914,8,1,32,32,0,0,0,0,0,1707,39,0.756500000000021,0,0,0,0.715500700558729,0.836598864130061,0,0,0,0,0,0.588999999999972,7.06799999999966,0,0.436992,3.58299999999964,1156,1.41359999999993,48.6666666666667,85.8333333333333,43.25,0.0104233163554048,0.0329999999999998,0.051242774566474,0.113,0.979651864192566,3862,0,0.103314344899016,0,0.100426595567405,0.103329445092485,2.468792,0,667064681583,21207242010,105363559,0,137830162,csma,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,9.73333333333333,7.75,1.4,-0.583333333333334,888,584,35,70,304,0.384,1767,1013,633,0.624876604146101,0,0,1,0
development-only,16026001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0671050794404801,0.509545798859486,0,0,9.51005873205827,12.4009046834962,0,1.03661178170578,0.0874958540630181,0.200000000000001,0.280000000000001,0.380000000000001,0.190005527915976,0.102509673852958,891,1755,585,0,554,3259,1009,2250,1759,554,1205,0,0,0,1145,0.652421652421652,0,37,901,10,1,32,32,0,0,0,0,0,1759,29,0.754250000000022,0,0,0,0.698292504954473,0.858422025430267,0,0,0,0,0,0.584999999999973,7.01999999999967,0,0.450304,3.58299999999964,1145,1.40399999999993,48.75,84.0833333333333,46.1666666666667,0.0109133903133904,0.0339999999999998,0.0501642599277979,0.112,0.97891846279266,3859,0,0.112464369007515,0,0.100426595567405,0.103329445092485,1.9338086,0,667064681583,21207242010,105363559,0,137830786,csma,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,9.75,7.91666666666667,1.41666666666667,-0.416666666666667,891,585,37,69,306,0.384,1755,1008,521,0.516865079365079,3358,0,1,0
development-only,16026001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.139542289842073,0.422037212553583,0,0,9.54369888891859,13.5989506705478,0,1.03649906723737,0.229563294637921,0.600000000000001,0.780000000000001,0.999999999999998,NaN,NaN,375,776,245,0,0,1387,416,971,0,0,0,0,0,0,514,0.662371134020619,0,0,401,0,1,32,32,0,0,0,0,0,0,0,0.499000000000015,0,0,0,0.509530889527887,0.585322900672103,0,0,0,0,0,0.258666666666667,3.104,0,0,3.58299999999964,514,0.6208,20.4166666666667,34.6666666666667,0,0.0230592783505156,0.0500000000000001,NaN,NaN,0.990429832522069,1387,0,0.0958904109589041,0,0.100426595567405,0.103329445092485,1.3103344,0,667064681583,21207242010,105363559,0,137185973,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,4.08333333333333,3.5,-4.25,-4.83333333333333,375,245,0,33,130,0.966999999999999,776,0,0,0,0,0,1,0
development-only,16026001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.111324210453145,0.460310453639402,0,0,9.79573637347197,12.5508688325792,0,1.03646008262479,0.156351575456053,0.36,0.48,0.639999999999999,NaN,NaN,500,1049,343,0,0,1913,582,1331,0,0,0,0,0,0,688,0.655862726406101,0,0,549,0,1,32,32,0,0,0,0,0,0,0,0.570916666666704,0,0,0,0.5795862876965,0.655932141103905,0,0,0,0,0,0.349666666666665,4.19599999999998,0,0,3.58299999999964,688,0.839199999999996,28.5833333333333,48.5,0,0.0234089609151574,0.0510000000000002,NaN,NaN,0.99487548095218,1913,0,0.106638787245165,0,0.100426595567405,0.103329445092485,1.1999434,0,667064681583,21207242010,105363559,0,137927325,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,5.71666666666667,4.91666666666667,-2.61666666666667,-3.41666666666667,500,343,0,42,157,0.753,1049,0,0,0,0,0,1,0
development-only,16026001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0882406602493044,0.483870896051809,0,0,9.88819232762746,12.7440670097411,0,1.03652871865525,0.138419016030956,0.32,0.52,0.64,NaN,NaN,600,1266,417,0,0,2288,717,1571,0,0,0,0,0,0,832,0.657187993680885,0,0,666,0,1,32,32,0,0,0,0,0,0,0,0.626416666666721,0,0,0,0.644713382240852,0.739799899429679,0,0,0,0,0,0.42199999999999,5.06399999999989,0,0,3.58299999999964,832,1.01279999999998,34.75,59.75,0,0.0232725118483413,0.05,NaN,NaN,0.997727859540408,2288,0,0.097465034965035,0,0.100426595567405,0.103329445092485,1.1728796,0,667064681583,21207242010,105363559,0,137768348,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,6.95,6.5,-1.38333333333333,-1.83333333333333,600,417,0,42,183,0.619,1266,0,0,0,0,0,1,0
development-only,16026001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0790101327959684,0.497140159936555,0,0,9.4730844209058,12.5980101186257,0,1.0365231903784,0.110867882808181,0.26,0.32,0.42,NaN,NaN,750,1571,516,0,0,2783,890,1893,0,0,0,0,0,0,1032,0.656906429026098,0,0,821,0,1,32,32,0,0,0,0,0,0,0,0.705083333333377,0,0,0,0.715208801684211,0.778092796755359,0,0,0,0,0,0.523666666666646,6.28399999999975,0,0,3.58299999999964,1032,1.25679999999995,43,74.1666666666667,0,0.0234258434118397,0.0510000000000002,NaN,NaN,0.99193800760003,2783,0,0.10204814947898,0,0.100426595567405,0.103329445092485,1.1965469,0,667064681583,21207242010,105363559,0,137617619,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,8.6,7.33333333333333,0.266666666666667,-1,750,516,0,63,234,0.486000000000001,1571,0,0,0,0,0,1,0
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.110673770969028,0.456807762450269,0,0,9.7184700985872,12.4802243824007,0,1.03645288887903,0.168579325594251,0.42,0.699999999999999,0.879999999999999,0.548612493090105,0.380033167495854,1137,2267,398,0,205,4138,620,3518,1249,205,1044,0,0,0,1773,0.782090868989854,0,253,1386,25,1,32,32,0,0,0,0,0,1249,178,0.77175000000001,0,0,0,0.752569356487117,0.810273304741213,0,0,0,0,0,0.75566666666662,9.06799999999945,0,0.319744,3.58299999999964,1466,1.81359999999989,33.1666666666667,51.6666666666667,17.0833333333333,0.0180811645346274,0.0469999999999988,0.0578243902439025,0.116,0.940641330166271,4626,0,0.320579334198011,0,0.297137143809365,0.305109148475254,3.8225527,0,667064681583,21797079590,110997405,0,139590780,csma,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,6.63333333333333,4.25,-1.7,-4.08333333333333,1137,398,253,161,739,0.768,0,0,0,0,0,0,1,307
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.110673770969028,0.456807762450269,0,0,9.7184700985872,12.4802243824007,0,1.03645288887903,0.168579325594251,0.42,0.699999999999999,0.879999999999999,0.548612493090105,0.380033167495854,1137,2267,398,0,205,4138,620,3518,1249,205,1044,0,0,0,1773,0.782090868989854,0,253,1386,25,1,32,32,0,0,0,0,0,1249,178,0.77175000000001,0,2,0,0.752569356487117,0.810273304741213,0,0,0,0,0,0.75566666666662,9.06799999999945,0,0.319744,3.58299999999964,1466,1.81359999999989,33.1666666666667,51.6666666666667,17.0833333333333,0.0180811645346274,0.0469999999999988,0.0578243902439025,0.116,0.940641330166271,4626,0,0.320579334198011,0,0.297137143809365,0.305109148475254,3.269646,0,667064681583,21797079590,110997405,0,199678186,csma,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,6.63333333333333,4.25,-1.7,-4.08333333333333,1137,398,253,161,739,0.768,0,0,0,0,0,0,1,307
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0821298944887643,0.491568771102967,0,0,9.57570933119542,12.8650619132875,0,1.03653349735176,0.119966832504146,0.300000000000001,0.460000000000001,0.700000000000001,0.329275843007186,0.20930901050304,1043,1973,576,0,351,3637,897,2740,1486,351,1135,0,0,0,1292,0.654840344652813,0,129,1061,14,1,32,32,0,0,0,0,0,1486,125,0.811166666666654,0,0,0,0.775599910316919,0.893734600804063,0,0,0,0,0,0.657666666666631,7.89199999999957,0,0.380416,3.58299999999964,1292,1.57839999999991,48,74.75,29.25,0.0171855043081603,0.0400000000000009,0.0519886039886041,0.105500000000001,0.944235421350713,4217,0,0.309224567227887,0,0.297137143809365,0.305109148475254,2.5996652,0,667064681583,21797079590,110997405,0,136077631,csma,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,9.6,6.41666666666667,1.26666666666667,-1.91666666666667,1043,576,129,113,467,0.693999999999999,1973,0,0,0,0,0,1,0
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0832991785745483,0.48758482986379,0,0,9.75042428424832,12.3621774116835,0,1.03660934128197,0.12595909342178,0.32,0.44,0.56,0.321813156440022,0.195854063018242,1021,1981,571,0,364,3694,888,2806,1493,364,1129,0,0,0,1302,0.657243816254417,0,69,1030,15,1,32,32,0,0,0,0,0,1493,74,0.810999999999991,0,0,0,0.772764544840425,0.867888499572394,0,0,0,0,0,0.660333333333298,7.92399999999957,0,0.382208,3.58299999999964,1302,1.58479999999991,47.5833333333333,74,30.3333333333333,0.011058051489147,0.0349999999999997,0.0468626373626375,0.0918499999999996,0.952904385439348,4242,0,0.317538896746818,0,0.297137143809365,0.305109148475254,2.4126871,0,667064681583,21797079590,110997405,0,136103998,csma,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,9.51666666666667,6.91666666666667,1.18333333333333,-1.41666666666667,1021,571,69,97,450,0.562,1981,1212,829,0.683993399339934,0,0,1,0
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0813904479756664,0.489423479000193,0,0,9.75042428424832,12.2388839547755,0,1.03658034985886,0.116207849640685,0.311999999999998,0.44,0.659999999999998,0.279977888336097,0.163770038695412,1005,1971,564,0,395,3615,866,2749,1623,395,1228,0,0,0,1303,0.661085743277524,0,56,1023,17,1,32,32,0,0,0,0,0,1623,50,0.808249999999993,0,0,0,0.766591875741477,0.897340237225939,0,0,0,0,0,0.656999999999965,7.88399999999957,0,0.415487999999998,3.58299999999964,1303,1.57679999999992,47,72.1666666666667,32.9166666666667,0.0115362760020295,0.0339999999999989,0.0474151898734178,0.0939999999999997,0.94787091391281,4173,0,0.322789360172538,0,0.297137143809365,0.305109148475254,1.9410475,0,667064681583,21797079590,110997405,0,136104622,csma,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,9.4,6.33333333333333,1.06666666666667,-2,1005,564,56,98,441,0.56,1971,1214,735,0.605436573311367,3954,0,1,0
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.165817005922315,0.372264549916957,1,0,9.54369888891859,13.5989506705478,0,1.03639055712959,0.276970702045329,0.711999999999998,1.04,1.16,NaN,NaN,375,776,223,0,0,1387,350,1037,0,0,0,0,0,0,514,0.662371134020619,0,0,401,0,1,32,32,0,0,0,0,0,0,0,0.499000000000015,0,0,0,0.509530889527887,0.585322900672103,0,0,0,0,0,0.258666666666667,3.104,0,0,3.58299999999964,514,0.6208,18.5833333333333,29.1666666666667,0,0.0230592783505156,0.0500000000000001,NaN,NaN,0.980558020309573,1387,0,0.280461427541456,0,0.297137143809365,0.305109148475254,1.2686261,0,667064681583,21797079590,110997405,0,135459809,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,3.71666666666667,3.08333333333333,-4.61666666666667,-5.25,375,223,0,38,152,1.313,776,0,0,0,0,0,1,0
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.129407561697213,0.437643088993714,0,0,9.79573637347197,12.5508688325792,0,1.0363537758967,0.204643449419569,0.539999999999999,0.72,0.859999999999999,NaN,NaN,500,1049,299,0,0,1913,459,1454,0,0,0,0,0,0,688,0.655862726406101,0,0,549,0,1,32,32,0,0,0,0,0,0,0,0.570916666666704,0,0,0,0.5795862876965,0.655932141103905,0,0,0,0,0,0.349666666666665,4.19599999999998,0,0,3.58299999999964,688,0.839199999999996,24.9166666666667,38.25,0,0.0234089609151574,0.0510000000000002,NaN,NaN,0.980650468929962,1913,0,0.323052796654469,0,0.297137143809365,0.305109148475254,1.1777446,0,667064681583,21797079590,110997405,0,136201161,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,4.98333333333333,3.83333333333333,-3.35,-4.5,500,299,0,54,201,0.753,1049,0,0,0,0,0,1,0
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.115219635549638,0.44897603452815,0,0,9.88819232762746,12.7440670097411,0,1.03642473988403,0.172305140961857,0.42,0.6,0.82,NaN,NaN,600,1266,368,0,0,2288,565,1723,0,0,0,0,0,0,832,0.657187993680885,0,0,666,0,1,32,32,0,0,0,0,0,0,0,0.626416666666721,0,0,0,0.644713382240852,0.739799899429679,0,0,0,0,0,0.42199999999999,5.06399999999989,0,0,3.58299999999964,832,1.01279999999998,30.6666666666667,47.0833333333333,0,0.0232725118483413,0.05,NaN,NaN,0.981404449597797,2288,0,0.311188811188811,0,0.297137143809365,0.305109148475254,1.2483382,0,667064681583,21797079590,110997405,0,136042184,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,6.13333333333333,4.83333333333333,-2.2,-3.5,600,368,0,62,232,0.838,1266,0,0,0,0,0,1,0
development-only,16026001,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0982631332751211,0.473325557623705,0,0,9.4730844209058,13.2584270386007,0,1.03650460206945,0.143150912106136,0.34,0.5,0.66,NaN,NaN,750,1571,448,0,0,2783,693,2090,0,0,0,0,0,0,1032,0.656906429026098,0,0,821,0,1,32,32,0,0,0,0,0,0,0,0.705083333333377,0,0,0,0.715208801684211,0.778092796755359,0,0,0,0,0,0.523666666666646,6.28399999999975,0,0,3.58299999999964,1032,1.25679999999995,37.3333333333333,57.75,0,0.0234258434118397,0.0510000000000002,NaN,NaN,0.963579624561909,2783,0,0.309737693136903,0,0.297137143809365,0.305109148475254,1.2239329,0,667064681583,21797079590,110997405,0,135891455,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,7.46666666666667,5.25,-0.866666666666667,-3.08333333333333,750,448,0,88,302,0.665,1571,0,0,0,0,0,1,0
development-only,16026001,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.22207666661404,0.384876011405017,1,0,NaN,NaN,NaN,NaN,0.212049277422412,0.58,0.840000000000002,0.98,0.404411276948591,0.192361999526179,2066,1397,628,0,641,2926,1195,1731,1531,641,890,0,0,0,745,0.53328561202577,0,1345,686,39,1,32,32,0,0,0,0,0,1531,1671,0.379416666666646,0,0,0,0.380063630977888,0.449890946637339,0,0,0,0,0,0.465666666666652,5.58799999999983,0,0.391936,0,0,1.11759999999997,52.3333333333333,99.5833333333333,53.4166666666667,0.0277251252684324,0.0579999999999998,0.113343213728549,0.259,0.981152353468007,3279,0,0.100030497102775,0,0.101184802532911,0.101470588235294,3.6689188,0,2586405577185,84948327399,410907084,0,149377756,aloha,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,5.23333333333333,4.08333333333333,-3.1,-4.25,2066,628,1345,191,1438,1.181,0,0,0,0,0,0,1,745
development-only,16026001,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.22207666661404,0.384876011405017,1,0,NaN,NaN,NaN,NaN,0.212049277422412,0.58,0.840000000000002,0.98,0.404411276948591,0.192361999526179,2066,1397,628,0,641,2926,1195,1731,1531,641,890,0,0,0,745,0.53328561202577,0,1345,686,39,1,32,32,0,0,0,0,0,1531,1671,0.379416666666646,0,232,0,0.380063630977888,0.449890946637339,0,0,0,0,0,0.465666666666652,5.58799999999983,0,0.391936,0,0,1.11759999999997,52.3333333333333,99.5833333333333,53.4166666666667,0.0277251252684324,0.0579999999999998,0.113343213728549,0.259,0.981152353468007,3279,0,0.100030497102775,0,0.101184802532911,0.101470588235294,3.0183746,0,2586405577185,84948327399,410907084,0,284332924,aloha,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,5.23333333333333,4.08333333333333,-3.1,-4.25,2066,628,1345,191,1438,1.181,0,0,0,0,0,0,1,745
development-only,16026001,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0795547320978616,0.519891913199999,0,0,NaN,NaN,NaN,NaN,0.0697228144989338,0.140000000000001,0.199999999999999,0.279999999999999,0.13804311774461,0.0683203032456765,1424,1419,1373,0,1826,3052,2750,302,2037,1826,211,0,0,0,0,0,0,5,0,0,1,32,32,0,0,0,0,0,2037,3,0.473000000000015,0,0,0,0.427461105592335,0.483377958573764,0,0,0,0,0,0.472999999999985,5.67599999999982,0,0.521472,0,0,1.13519999999996,114.416666666667,229.166666666667,152.166666666667,0.00812262156448212,0.019,0.0480350492880615,0.106,0.990822510367447,3604,0,0.105993340732519,0,0.101184802532911,0.101470588235294,3.2348525,0,2586405577185,84948327399,410907084,0,146097695,aloha,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,11.4416666666667,9.41666666666667,3.10833333333333,1.08333333333333,1424,1373,5,26,51,0.286,1419,0,0,0,0,0,1,0
development-only,16026001,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0790391302772225,0.516655547031993,0,0,NaN,NaN,NaN,NaN,0.0689125799573559,0.140000000000001,0.200000000000001,0.4,0.138280028429282,0.0693674484719263,1398,1396,1358,0,1757,3026,2748,278,1944,1757,187,0,0,0,0,0,0,1,0,0,1,32,32,0,0,0,0,0,1944,0,0.465333333333348,0,0,0,0.422607206408889,0.477422221967704,0,0,0,0,0,0.465333333333319,5.58399999999983,0,0.497664000000001,0,0,1.11679999999997,113.166666666667,229,146.416666666667,0.0048968481375359,0.016,0.0450813887307912,0.0920000000000005,0.986679935368581,3567,0,0.103167928231006,0,0.101184802532911,0.101470588235294,2.3434599,0,2586405577185,84948327399,410907084,0,146124062,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.3166666666667,8.5,2.98333333333333,0.166666666666666,1398,1358,1,17,40,0.24,1396,883,386,0.437146092865232,0,0,1,0
