stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,factorAdaptiveAck,factorLoadGuard,factorAccessScaling,basePAccess
development,16017003,n20-ring2,N20 ring2,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.4307917760859,0.246427394270311,1,0,NaN,NaN,NaN,NaN,0.384278606965174,0.959999999999999,2.63099999999999,3.7,1.35922128487995,0.974942677914774,2304,6392,715,1,439,14818,1577,13241,3585,439,3146,0,0,0,5658,0.885030502111685,0,2,4102,6,1,32,32,0,0,0,0,1,3584,3,0.803333333333324,1,27,0,0.802341959834996,0.848101359484638,4533,4356,959,4527,6,2.13075000000016,25.5680000000019,0.001,0.917504000000015,0,0,5.11380000000038,59.5833333333333,131.416666666667,36.5833333333333,0.0312742061629908,0.077,0.118687927107062,0.2011,0.980673316708229,15754,1,0.102450171385045,0,0.098662931178137,0.100323071154808,2.0961873,0,10198766515463,339893116125,1676201720,0,169353627,1,1,0,0.2
development,16017003,n20-ring2,N20 ring2,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,20,ring2,di,csma,0.05,0.05,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.202240580120491,0.42283531022816,0,0,NaN,NaN,NaN,NaN,0.165280121133464,0.42,0.6,0.84,0.317754704737184,0.152474583603721,3977,3393,1520,310,1779,7924,3318,4604,4224,1779,2443,1,2,2,2004,0.5411828247367,0,2270,1698,63,2,32,32,0,0,0,0,312,3831,2979,0.827249999999977,0,0,0,0.83557382663195,0.875726922417216,0,0,0,0,0,1.16324999999991,13.5719999999989,0.387,0.980735999999997,0,0,2.79179999999979,126.666666666667,276.5,148.25,0.0295374021064003,0.0708999999999999,0.0926627318718382,0.215,0.992422810604629,8828,393,0.0995695514272768,0.089058524173028,0.098662931178137,0.100323071154808,1.8963571,0,10198766515463,339893116125,1676201720,0,169243521,0,0,1,0.2
development,16017003,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.189941844498256,0.436282339636893,0,0,NaN,NaN,NaN,NaN,0.163683755137358,0.4,0.58,0.9,0.303545316893792,0.139861561756435,3967,3454,1603,1,1874,7951,3483,4466,4313,1874,2438,1,2,1,1813,0.524746743849493,0,2189,1689,57,2,32,32,0,0,0,0,1,4310,3118,0.814749999999983,1,32,0,0.821468205625121,0.863600060908908,0,0,0,0,0,1.15149999999991,13.8159999999989,0.002,1.10336000000001,0,0,2.76359999999978,133.583333333333,290.25,156.166666666667,0.0272280752532563,0.0590000000000002,0.0946985058697973,0.211,0.9907270035394,8937,3,0.0977956808772519,0.333333333333333,0.098662931178137,0.100323071154808,1.718151,0,10198766515463,339893116125,1676201720,0,169353630,1,0,1,0.2
development,16017003,n20-ring2,N20 ring2,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.248637943812562,0.403560792918311,0,0,NaN,NaN,NaN,NaN,0.203153796236211,0.44,0.58,0.9,0.393024010382868,0.189870214146658,1843,3179,1454,422,1647,7395,3176,4219,3752,1647,2105,0,0,0,1907,0.529575118022771,0,112,1452,50,2,32,32,0,0,0,0,427,3186,255,0.794083333333327,0,0,0,0.798009355953308,0.821914284342837,6256,3606,4774,6221,35,1.10574999999992,12.715999999999,0.553,0.815615999999998,0,0,2.65379999999981,121.166666666667,264.666666666667,137.25,0.0651785615106915,0.172000000000001,0.130562841530055,0.262,0.987553952801809,8209,566,0.101595809477403,0.0901060070671378,0.098662931178137,0.100323071154808,1.7917088,0,10198766515463,339893116125,1676201720,0,169351653,0,1,1,0.2
development,16017003,n20-ring2,N20 ring2,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.242424121228894,0.39348839320133,1,0,NaN,NaN,NaN,NaN,0.196461172398876,0.44,0.600000000000001,1,0.363201384382436,0.166740211983561,2011,3369,1564,0,1760,7791,3370,4419,3999,1760,2238,1,2,1,1772,0.525972098545562,0,124,1492,64,1,32,32,0,0,0,0,0,3999,303,0.792916666666662,0,60,0,0.7954729645533,0.825623099763139,5645,3218,4159,5616,29,1.12299999999991,13.475999999999,0,1.023744,0,0,2.69519999999979,130.333333333333,280.833333333333,146.666666666667,0.067816859602256,0.1816,0.134127272727273,0.282,0.990899957870175,8720,0,0.103096330275229,0,0.098662931178137,0.100323071154808,1.8006649,0,10198766515463,339893116125,1676201720,0,169353640,1,1,1,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0576442239466878,0.526428314203712,0,0,9.62649869111893,12.6058077332903,0,1.03664224033765,0.0770812603648423,0.16,0.200000000000001,0.26,0.116008844665561,0.0389275843007186,602,709,570,545,816,1321,1001,320,1016,816,200,0,0,0,168,0.133971291866029,0,1,109,0,2,32,32,0,0,0,0,545,313,0,0.275749999999977,0,0,0,0.257661013200619,0.315931451295014,0,0,0,0,0,0.294666666666667,2.836,0.700000000000001,0.0801280000000002,0,0,0.707200000000001,47.5,83.4166666666667,68,0.00605263157894743,0.0190000000000001,0.0319607843137256,0.052,0.985023041474654,1434,703,0.119944211994421,0.110953058321479,0.106408931844693,0.100763206132311,1.0891553,0,666772700299,21206319660,105363559,0,134591218,0,0,0,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0544974591341643,0.530955418995693,0,0,9.62649869111893,12.2900772616747,0,1.03666308497746,0.073543394140409,0.16,0.199999999999999,0.239999999999998,0.140597014925373,0.0670536207849641,712,825,676,65,745,1530,1167,363,932,745,187,0,0,0,117,0.131460674157303,0,0,113,0,2,32,32,0,0,0,0,65,793,0,0.266083333333312,65,0,0,0.243293272326057,0.306191653904127,0,0,0,0,0,0.285583333333334,3.3,0.127,0.203008000000002,0,0,0.685400000000001,56.3333333333333,97.25,62.0833333333333,0.00719550561797763,0.0230000000000001,0.0454214765100672,0.104,0.988847294051457,1827,139,0.113300492610837,0.100719424460432,0.106408931844693,0.100763206132311,0.9404793,0,666772700299,21206319660,105363559,0,134593205,1,0,0,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0578210051661286,0.527825795944652,0,0,9.62649869111893,12.6058077332903,0,1.03664112294783,0.0798341625207296,0.16,0.2384,0.359999999999999,0.113521282476506,0.0336871199557767,598,686,565,499,797,1268,981,287,999,797,202,0,0,0,141,0.118987341772152,0,0,88,0,2,32,32,0,0,0,0,499,327,0,0.268749999999978,0,0,0,0.24243906594949,0.28767588163566,24,0,24,20,4,0.284166666666667,2.744,0.666,0.0837120000000002,0,0,0.682,47.0833333333333,81.75,66.4166666666667,0.00562362869198317,0.017,0.0311430363864493,0.048,0.984153654062553,1394,672,0.124103299856528,0.102678571428571,0.106408931844693,0.100763206132311,0.978749499999999,0,666772700299,21206319660,105363559,0,134591228,0,1,0,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0554403062031749,0.531452117598024,0,0,9.62649869111893,12.2900772616747,0,1.03666229262578,0.0746600331674958,0.16,0.24,0.34,0.138242122719735,0.0635820895522389,710,810,675,52,735,1494,1159,335,914,735,179,0,0,0,102,0.118329466357309,0,0,100,0,2,32,32,0,0,0,0,52,801,0,0.261166666666646,52,0,0,0.231417416570259,0.282412483155572,7,0,7,3,4,0.278333333333334,3.24,0.1,0.205056000000002,0,0,0.668000000000001,56.25,96.5833333333333,61.25,0.00698491879350357,0.0230000000000001,0.0447537414965987,0.0993,0.98792267912705,1782,113,0.108866442199776,0.123893805309735,0.106408931844693,0.100763206132311,0.925904,0,666772700299,21206319660,105363559,0,134593215,1,1,0,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0576442239466878,0.526428314203712,0,0,9.62649869111893,12.6058077332903,0,1.03664224033765,0.0770812603648423,0.16,0.200000000000001,0.26,0.116008844665561,0.0389275843007186,602,709,570,545,816,1321,1001,320,1016,816,200,0,0,0,168,0.133971291866029,0,1,109,0,2,32,32,0,0,0,0,545,313,0,0.275749999999977,0,0,0,0.257661013200619,0.315931451295014,0,0,0,0,0,0.294666666666667,2.836,0.700000000000001,0.0801280000000002,0,0,0.707200000000001,47.5,83.4166666666667,68,0.00605263157894743,0.0190000000000001,0.0319607843137256,0.052,0.985023041474654,1434,703,0.119944211994421,0.110953058321479,0.106408931844693,0.100763206132311,0.983464500000001,0,666772700299,21206319660,105363559,0,134591231,0,0,1,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0544974591341643,0.530955418995693,0,0,9.62649869111893,12.2900772616747,0,1.03666308497746,0.073543394140409,0.16,0.199999999999999,0.239999999999998,0.140597014925373,0.0670536207849641,712,825,676,65,745,1530,1167,363,932,745,187,0,0,0,117,0.131460674157303,0,0,113,0,2,32,32,0,0,0,0,65,793,0,0.266083333333312,65,0,0,0.243293272326057,0.306191653904127,0,0,0,0,0,0.285583333333334,3.3,0.127,0.203008000000002,0,0,0.685400000000001,56.3333333333333,97.25,62.0833333333333,0.00719550561797763,0.0230000000000001,0.0454214765100672,0.104,0.988847294051457,1827,139,0.113300492610837,0.100719424460432,0.106408931844693,0.100763206132311,0.92105,0,666772700299,21206319660,105363559,0,134593218,1,0,1,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0578210051661286,0.527825795944652,0,0,9.62649869111893,12.6058077332903,0,1.03664112294783,0.0798341625207296,0.16,0.2384,0.359999999999999,0.113521282476506,0.0336871199557767,598,686,565,499,797,1268,981,287,999,797,202,0,0,0,141,0.118987341772152,0,0,88,0,2,32,32,0,0,0,0,499,327,0,0.268749999999978,0,0,0,0.24243906594949,0.28767588163566,24,0,24,20,4,0.284166666666667,2.744,0.666,0.0837120000000002,0,0,0.682,47.0833333333333,81.75,66.4166666666667,0.00562362869198317,0.017,0.0311430363864493,0.048,0.984153654062553,1394,672,0.124103299856528,0.102678571428571,0.106408931844693,0.100763206132311,0.9302846,0,666772700299,21206319660,105363559,0,134591241,0,1,1,0.2
development,16017004,n5-csma,N5 CSMA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0554403062031749,0.531452117598024,0,0,9.62649869111893,12.2900772616747,0,1.03666229262578,0.0746600331674958,0.16,0.24,0.34,0.138242122719735,0.0635820895522389,710,810,675,52,735,1494,1159,335,914,735,179,0,0,0,102,0.118329466357309,0,0,100,0,2,32,32,0,0,0,0,52,801,0,0.261166666666646,52,0,0,0.231417416570259,0.282412483155572,7,0,7,3,4,0.278333333333334,3.24,0.1,0.205056000000002,0,0,0.668000000000001,56.25,96.5833333333333,61.25,0.00698491879350357,0.0230000000000001,0.0447537414965987,0.0993,0.98792267912705,1782,113,0.108866442199776,0.123893805309735,0.106408931844693,0.100763206132311,0.9137231,0,666772700299,21206319660,105363559,0,134593228,1,1,1,0.2
development,16017004,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.083569815642607,0.493577759960249,0,0,9.95933452213373,12.6152440750764,0,1.0364550548282,0.110005527915975,0.279999999999999,0.498400000000001,0.819999999999999,0.172316196793809,0.0623106688778331,913,2078,431,320,432,3827,734,3093,1043,432,611,0,0,0,1724,0.718932443703086,0,35,1200,3,2,32,32,0,0,0,0,320,633,5,0.477166666666681,0,0,0,0.382859631962065,0.551097111625935,0,0,0,0,0,0.726583333333294,8.31199999999953,0.407,0.162048000000002,0,0,1.74379999999991,35.9166666666667,61.1666666666667,36,0.00919683069224362,0.0250000000000004,0.034414351851852,0.0544500000000011,0.983512905360688,4034,410,0.12097174020823,0.104878048780488,0.106408931844693,0.100763206132311,1.1847724,0,666772700299,21206319660,105363559,0,135031818,0,0,0,0.2
