stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0613602291952309,0.517189857773262,0,0,9.80038280256792,12.8984093468008,0,1.03658301750996,0.0820784964068545,0.220000000000001,0.299999999999999,0.4,NaN,NaN,750,750,617,0,0,1350,941,409,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.2498549540291,0.280749984560226,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,51.4166666666667,78.4166666666667,0,0.00800000000000014,0.016,NaN,NaN,0.973990354479283,1350,0,0.318518518518519,0,0.306742209631728,0.305175804032661,1.5833047,0,667109222244,21815505914,110997405,0,172271033,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,10.2833333333333,7.58333333333333,1.95,-0.750000000000001,750,617,0,60,133,0.48,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,750
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0331662760582591,0.556927473316521,0,0,9.61798460124793,12.3989252095254,0,1.03676175519292,0.0318850193477059,0.0800000000000001,0.139999999999999,0.280000000000001,NaN,NaN,3000,3000,2514,0,0,5400,3796,1604,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999993,0.999999999999986,0,0,0,0,0,0.999999999999927,11.9999999999991,0,0,0,0,2.39999999999982,209.5,316.333333333333,0,0.00800000000000013,0.016,NaN,NaN,0.976209643787205,5400,0,0.312222222222222,0,0.306742209631728,0.305175804032661,2.7935672,0,667109222244,21815505914,110997405,0,170452642,aloha,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,41.9,32.3333333333333,33.5666666666667,24,3000,2514,0,213,486,0.279999999999999,3000,0,0,0,15000,0,1,0,0,3000,0,0,0,0,0,0,0,0,0.999999999999927,3000
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.73724043981015,0.544840728695621,0,0,9.95836863739159,13.972200041265,0,1.00249013341665,10,11.8,11.96,12,NaN,NaN,3000,8990,5,0,0,16182,7,16175,0,0,0,0,0,0,8985,0.99944382647386,0,0,5990,0,1,32,32,0,0,0,0,0,0,0,0.600666666666729,0,0,0,0.590375633302004,0.590375633302003,0,0,0,0,0,2.99666666666682,35.9600000000018,0,0,0,0,7.19200000000037,0.416666666666667,0.583333333333333,0,0.00400222469410469,0.0080000000000009,NaN,NaN,1,16182,0,0.310344827586207,0,0.306742209631728,0.305175804032661,4.0222572,0,667109222244,21815505914,110997405,0,170460621,aloha,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.0833333333333333,0.0833333333333333,-8.25,-8.25,3000,5,0,599,2995,11.995,1802,0,0,0,0,0,1,8985,1,1802,1797,0.997225305216426,0,0,0,0,0,0,2.99666666666682,1802
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0488296958501526,0.535605843202826,0,0,9.62338135089157,12.4401621191627,0,1.0366938792632,0.061813156440022,0.16,0.259999999999998,0.379999999999999,0.145616362631288,0.0838032061912658,3000,2479,1347,0,688,4639,2119,2520,1573,688,885,0,0,0,883,0.356192012908431,0,1346,827,23,1,32,32,0,0,0,0,0,1573,1827,0.66900000000007,0,0,0,0.67732902741891,0.748884810504005,0,0,0,0,0,0.826333333333279,9.91599999999935,0,0.402687999999999,0,0,1.98319999999987,112.25,176.583333333333,57.3333333333333,0.00754497781363466,0.0170000000000004,0.0310755813953489,0.0786499999999999,0.927168761353852,5284,0,0.314723694171083,0,0.306742209631728,0.305175804032661,2.977974,0,667109222244,21815505914,110997405,0,170984358,aloha,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,22.45,14.9166666666667,14.1166666666667,6.58333333333333,3000,1347,1346,422,1653,0.337,2007,0,0,0,0,0,1,883,1,0,0,0,12422,0,0,0,0,0,0.826333333333279,2007
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.157866927992449,0.408208019950858,0,0,9.8232099558249,12.7583534251492,0,1.03661061063615,0.206699834162521,0.5,0.700000000000001,0.780000000000001,NaN,NaN,306,335,244,0,0,611,374,237,0,0,0,0,0,0,34,0.101492537313433,0,0,29,0,1,32,32,0,0,0,0,0,0,0,0.105999999999997,0,0,0,0.0838024602788322,0.117949867920712,0,0,0,0,0,0.111666666666667,1.34,0,0,0,0,0.268,20.3333333333333,31.1666666666667,0,0.00280298507462702,0.00999999999999979,NaN,NaN,0.968379960962915,611,0,0.324058919803601,0,0.306742209631728,0.305175804032661,1.2332143,0,667109222244,21815505914,110997405,0,171560881,aloha,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,4.06666666666667,3.16666666666667,-4.26666666666667,-5.16666666666667,306,244,0,27,62,1.3,318,0,0,0,0,0,1,34,1,0,0,0,0,226,109,0,0,0,0.111666666666667,318
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,delta-public-projection,11,NaN,state-event,DELTA public-feedback projection,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.197894010449824,0.349238620944638,1,0,9.82319090578145,12.7153626985149,0,1.03643255121936,0.302907683803206,0.859999999999999,1.4384,1.66,NaN,NaN,298,363,224,0,0,667,336,331,0,0,0,0,0,0,99,0.272727272727273,0,28,93,0,1,32,32,0,0,0,0,0,0,0,0.103999999999997,0,0,0,0.0779927880635806,0.148622252848383,0,0,0,0,0,0.121,1.452,0,0,0,0,0.2904,18.6666666666667,28,0,0.0431432506887053,0.1958,NaN,NaN,0.982687034860948,667,0,0.313343328335832,0,0.306742209631728,0.305175804032661,1.6537354,0,667109222244,21815505914,110997405,0,171585752,aloha,prior-art-projection,public-slot-feedback,delta-public,charged-public-minislot,delta-public,0,NaN,8.33333333333333,3.73333333333333,2.91666666666667,-4.6,-5.41666666666667,298,224,28,29,74,1.381,312,0,0,0,12552,0,1,99,1,0,0,0,0,0,0,0,311,0.311,0.146916666666667,312
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,delta-private-projection,12,NaN,periodic-feedback,DELTA private-delayed projection,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.055384466104695,0.524653622029793,0,0,9.55923054545404,12.6380228373124,0,1.03663338526291,0.0726920950801547,0.199999999999999,0.26,0.34,0.179701492537313,0.107009397457159,3000,2497,1059,0,542,4785,1659,3126,1583,542,1041,0,0,0,1186,0.474969963956748,0,1528,1027,26,1,32,32,0,0,0,0,0,1583,1870,0.617666666666726,0,0,0,0.636953015415008,0.781591166863168,0,0,0,0,0,0.832333333333279,9.98799999999934,0,0.405248,0,0,1.99759999999987,88.25,138.25,45.1666666666667,0.00670484581497811,0.0169999999999999,0.0343560885608857,0.104700000000001,0.930770731059553,5373,0,0.303740926856505,0,0.306742209631728,0.305175804032661,2.8947833,0,667109222244,21815505914,110997405,0,170979822,aloha,prior-art-projection,private-cumulative-piggyback,delta-private,private-delayed,delta-private,0,NaN,8.33333333333333,17.65,11.4166666666667,9.31666666666666,3.08333333333333,3000,1059,1528,463,1941,0.458,1853,0,0,0,0,0,1,1186,1,0,0,0,0,0,0,2,0,0,0.832333333333279,1853
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,oracle-deficit-maxweight,13,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0610768035945014,0.522144951008811,0,0,9.85607180925565,12.3002873574158,0,1.03673119361625,0.0826755113322276,0.200000000000001,0.299999999999999,0.380000000000001,0.179745715865119,0.0970702045328912,871,871,710,0,597,1617,1106,511,856,597,259,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,856,0,0.29033333333331,0,0,0,0.239261710668494,0.290207157868634,0,0,0,0,0,0.290333333333334,3.484,0,0.219136000000002,0,0,0.696800000000001,59.1666666666667,92.1666666666667,49.75,0.00262227324913902,0.0080000000000009,0.0428140703517589,0.104,0.919924084820614,1936,0,0.321280991735537,0,0.306742209631728,0.305175804032661,1.4908134,0,667109222244,21815505914,110997405,0,172508417,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.8333333333333,7.5,3.5,-0.833333333333334,871,710,0,76,161,0.444,871,395,252,0.637974683544304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.290333333333334,871
development-falsification,16027001,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,oracle-urgency-maxweight,14,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0609326313413595,0.522108915226904,0,0,9.85607180925565,12.3005030620726,0,1.03670654011924,0.0825760088446655,0.200000000000001,0.280000000000001,0.44,0.168048645660586,0.0854726368159205,842,842,692,0,619,1559,1099,460,877,619,258,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,877,0,0.280666666666645,0,0,0,0.232433503708498,0.292186032400293,0,0,0,0,0,0.280666666666667,3.368,0,0.224512000000002,0,0,0.673600000000001,57.6666666666667,91.5833333333333,51.5833333333333,0.00291686460807611,0.0119999999999996,0.0420678513731826,0.0920000000000001,0.939649150347318,1873,0,0.308061932728243,0,0.306742209631728,0.305175804032661,1.2520287,0,667109222244,21815505914,110997405,0,172509544,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,11.5333333333333,7.58333333333333,3.2,-0.750000000000001,842,692,0,75,150,0.444,842,401,200,0.498753117206983,1456,0,1,0,0,0,0,0,0,0,0,0,0,0,0.280666666666667,842
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0882895491417427,0.489051782748804,0,0,9.8788649898049,13.5464145964033,0,1.03664683311898,0.143703703703704,0.371999999999999,0.600000000000001,0.720000000000001,0.292470978441128,0.148767274737424,1060,2162,444,0,339,3985,758,3225,1523,339,1184,1,2,0,1701,0.78677150786309,0,225,1328,30,1,32,32,0,0,0,0,0,1523,207,0.749250000000021,0,0,0,0.723501101916143,0.784460377223178,0,0,0,0,0,0.720666666666624,8.64799999999949,0,0.389887999999999,3.63099999999963,1451,1.7295999999999,37,63.1666666666667,28.25,0.0186281221091583,0.048,0.0619262536873157,0.1252,0.986271763057835,4478,0,0.0942384993300581,0,0.0982469588401933,0.103262789535077,5.1837335,0,667109222244,21208164624,105363559,0,148716431,csma,current,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,7.4,6.16666666666667,-0.933333333333334,-2.16666666666667,1060,444,225,135,616,0.73,0,0,0,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0.720666666666624,0
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,collision-free-rr-piggyback,2,NaN,causal-broadcast,Collision-free RR piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0699735844058676,0.512520727757291,0,0,9.65527605540421,12.934046693278,0,1.03661684968725,0.101669430624654,0.220000000000001,0.300000000000001,0.380000000000001,0.23322277501382,0.131553344389165,921,1838,594,0,504,3403,1031,2370,1676,504,1169,1,2,3,1223,0.665397170837867,0,83,1001,13,1,32,32,0,0,0,0,0,1676,77,0.775416666666674,0,0,0,0.761320310793222,0.873483148014936,0,0,0,0,0,0.612666666666636,7.35199999999963,0,0.429055999999999,3.63099999999963,1223,1.47039999999993,49.5,85.9166666666667,42,0.0177366702937977,0.043000000000001,0.0549166666666668,0.111000000000001,0.990361242877593,4010,0,0.0890274314214464,0,0.0982469588401933,0.103262789535077,4.0212249,0,667109222244,21208164624,105363559,0,173040621,csma,scheduled-current,piggyback,round-robin,piggyback,round-robin,0,NaN,8.33333333333333,9.9,8.66666666666667,1.56666666666667,0.333333333333332,921,594,83,69,327,0.37,1838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.612666666666636,1838
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,periodic-tdma-p6p25,3,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.125791937970684,0.447614448410375,0,0,9.91371098950468,13.8943557171829,0,1.03659601062147,0.17003869541183,0.380000000000001,0.620000000000001,0.819999999999999,NaN,NaN,375,777,272,0,0,1388,462,926,0,0,0,0,0,0,495,0.637065637065637,0,0,402,0,1,32,32,0,0,0,0,0,0,0,0.50458333333335,0,0,0,0.514811727775234,0.595126525613716,0,0,0,0,0,0.259,3.108,0,0,3.63099999999963,495,0.6216,22.6666666666667,38.5,0,0.0230115830115831,0.0499999999999989,NaN,NaN,0.992274678111588,1388,0,0.0857348703170029,0,0.0982469588401933,0.103262789535077,1.8858637,0,667109222244,21208164624,105363559,0,173783313,csma,periodic,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,4.53333333333333,4.08333333333333,-3.8,-4.25,375,272,0,27,103,0.836,777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.259,777
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,periodic-tdma-p8p333,4,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.104821397448626,0.461956528459189,0,0,9.92567933663644,13.1155045808712,0,1.03644589393783,0.149253731343283,0.360000000000001,0.640000000000001,0.779999999999999,NaN,NaN,500,1048,355,0,0,1882,604,1278,0,0,0,0,0,0,680,0.648854961832061,0,0,548,0,1,32,32,0,0,0,0,0,0,0,0.575833333333372,0,0,0,0.586339575674793,0.667910832223676,0,0,0,0,0,0.349333333333332,4.19199999999998,0,0,3.63099999999963,680,0.838399999999996,29.5833333333333,50.3333333333333,0,0.0234293893129772,0.0516499999999998,NaN,NaN,0.994240858348783,1882,0,0.0982996811902232,0,0.0982469588401933,0.103262789535077,1.8211329,0,667109222244,21208164624,105363559,0,174525896,csma,periodic,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,5.91666666666667,5.08333333333333,-2.41666666666667,-3.25,500,355,0,40,145,0.733,1048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.349333333333332,1048
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,periodic-tdma-p10,5,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0892170648384051,0.487230187064172,0,0,9.8145645971872,12.9464201305456,0,1.03641377966176,0.143173023770039,0.34,0.479999999999999,0.6,NaN,NaN,600,1251,421,0,0,2259,708,1551,0,0,0,0,0,0,811,0.64828137490008,0,0,651,0,1,32,32,0,0,0,0,0,0,0,0.62641666666672,0,0,0,0.632259491280134,0.704920913756035,0,0,0,0,0,0.416999999999991,5.00399999999989,0,0,3.63099999999963,811,1.00079999999998,35.0833333333333,59,0,0.0231103117505996,0.0500000000000004,NaN,NaN,0.999188206443611,2259,0,0.0876494023904383,0,0.0982469588401933,0.103262789535077,1.9074515,0,667109222244,21208164624,105363559,0,174362168,csma,periodic,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,7.01666666666667,6.83333333333333,-1.31666666666667,-1.5,600,421,0,39,179,0.616,1251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.416999999999991,1251
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0750886650865433,0.504214200870644,0,0,9.82570964576932,12.8150220788812,0,1.03663049963799,0.10595909342178,0.24,0.34,0.5,NaN,NaN,750,1578,528,0,0,2805,897,1908,0,0,0,0,0,0,1028,0.651457541191382,0,0,828,0,1,32,32,0,0,0,0,0,0,0,0.711416666666708,0,0,0,0.718593820516617,0.795966620432874,0,0,0,0,0,0.525999999999979,6.31199999999975,0,0,3.63099999999963,1028,1.26239999999995,44,74.75,0,0.0233479087452473,0.0510000000000002,NaN,NaN,0.995834970530452,2805,0,0.0898395721925134,0,0.0982469588401933,0.103262789535077,2.2757133,0,667109222244,21208164624,105363559,0,174214936,csma,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,8.8,7.83333333333333,0.466666666666667,-0.500000000000001,750,528,0,57,222,0.422999999999999,1578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.525999999999979,1578
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.351064462848278,0.254494488763643,1,0,9.68290598222253,12.946722477055,0,1.03454484512441,0.879380873410724,6.472,7.9184,8.28,NaN,NaN,3000,2716,871,0,0,5845,1734,4108,0,0,0,1,3,0,1809,0.666053019145803,0,1589,1309,233,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999993,0.999999999999986,0,0,0,0,0,0.905333333333271,10.8639999999992,0,0,3.63099999999963,1809,2.17279999999985,72.5833333333333,144.5,0,0.00945729013254798,0.0180000000000007,NaN,NaN,0.551620561406825,5842,0,0.102875727490585,0,0.0982469588401933,0.103262789535077,2.8536342,0,667109222244,21208164624,105363559,0,172396545,csma,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,14.5166666666667,0.0833333333333333,6.18333333333334,-8.25,3000,871,1589,599,2129,8.257,2716,0,0,0,13580,0,1,0,0,2716,0,0,0,0,0,0,0,0,0.905333333333271,2716
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.73724043981015,0.544840728695621,0,0,9.95836863739159,13.972200041265,0,1.00249013341665,10,11.8,11.96,12,NaN,NaN,3000,8990,2,0,0,16184,4,16180,0,0,0,0,0,0,8988,0.999777530589544,0,3,5993,0,1,32,32,0,0,0,0,0,0,0,0.767250000000019,0,0,0,0.762110146001978,0.790046507308573,0,0,0,0,0,2.99666666666682,35.9600000000018,0,0,3.63099999999963,5928,7.19200000000037,0.166666666666667,0.333333333333333,0,0.00486818687430492,0.011,NaN,NaN,0.4,16184,0,0.0955882352941176,0,0.0982469588401933,0.103262789535077,4.0714059,0,667109222244,21208164624,105363559,0,172404524,csma,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.0333333333333333,0,-8.3,-8.33333333333333,3000,2,3,600,2998,11.999,1802,0,0,0,0,0,1,3060,1,1802,1797,0.997225305216426,0,0,0,0,0,0,2.99666666666682,1802
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0916140518736044,0.487094712388803,0,0,9.89682259698534,13.1064409970295,0,1.03663968177748,0.136594803758983,0.379999999999999,0.500000000000001,0.720000000000001,0.309806522940851,0.173211719181868,3000,3070,478,0,330,5656,840,4814,2396,330,2066,1,2,0,2584,0.841693811074919,0,2125,2199,248,1,32,32,0,0,0,0,0,2396,2187,0.861083333333292,0,0,0,0.866142778378046,0.908096558368691,0,0,0,0,0,1.02333333333326,12.2799999999991,0,0.613375999999998,3.63099999999963,2062,2.45599999999982,39.8333333333333,70,27.5,0.00893680781758971,0.018,0.0642515151515153,0.162650000000001,0.976218756675924,6580,0,0.0907294832826748,0,0.0982469588401933,0.103262789535077,2.7388254,0,667109222244,21208164624,105363559,0,172927619,csma,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,7.96666666666667,6.16666666666667,-0.366666666666668,-2.16666666666667,3000,478,2125,526,2522,0.955,2170,0,0,0,0,0,1,522,1,0,0,0,15493,0,0,0,0,0,1.02333333333326,2170
development-falsification,16027001,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.195436172229689,0.332306145233507,1,0,9.82392180137523,13.5392502918118,0,1.03648441077929,0.330702045328911,0.84,1.08,1.38,NaN,NaN,298,603,199,0,0,1077,349,728,0,0,0,0,0,0,392,0.650082918739635,0,0,305,0,1,32,32,0,0,0,0,0,0,0,0.459250000000005,0,0,0,0.431921619781134,0.493862334248027,0,0,0,0,0,0.201,2.412,0,0,3.63099999999963,390,0.4824,16.5833333333333,29.0833333333333,0,0.012782752902156,0.0340000000000006,NaN,NaN,0.987679261753336,1077,0,0.103064066852368,0,0.0982469588401933,0.103262789535077,1.5851875,0,667109222244,21208164624,105363559,0,173504784,csma,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,3.31666666666667,2.75,-5.01666666666667,-5.58333333333333,298,199,0,29,99,1.375,602,0,0,0,0,0,1,2,1,0,0,0,0,595,8,0,0,0,0.201,602
