seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16041090,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30475978538,30475978538,1718267,556589,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4545,232,0,4,3,1,0,0,0,0.48604783296101,0.48604783296101,1,0,0
16041090,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30475978538,30475978538,1386763,554081,177379218,NaN,NaN,NaN,NaN,NaN,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,997,791,1884,1788,7152,6791,361,0,1988,2,4773,4773,0,0,4,4,0,0,0,0,0.485297179937132,0.485297179937132,1,0,0
16041090,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30475978538,30475978538,1061943,590577,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,481,1998,1998,0,0,994,888,0,106,0,106,0.277741618834863,0.261602578821486,1,0,0
16041090,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30475978538,20808341242,1160338,1042242,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,140,3979,3979,0,0,280,280,0,0,0,0,0.461901827359601,0.461901827359601,1,0,0
16041090,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30475978538,30475978538,1062516,556587,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,3,4773,4773,0,0,6,6,0,0,0,0,0.485922724123697,0.485922724123697,1,0,0
16041090,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30475978538,30475978538,1062519,555315,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,22,4697,4697,0,0,42,38,0,4,0,4,0.482607339934903,0.482044350166994,1,0,0
16041090,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113141919719,113141919719,1759940,4138015,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,10295,0,0,30,24,0,6,0,6,0.537936698157172,0.375228085226908,1,0,0
16041090,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113141919719,113141919719,2415810,4138015,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,9779,516,0,30,24,0,6,0,6,0.537936698157172,0.375228085226908,1,0,0
16041090,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113141919719,113141919719,2084306,4125155,504010896,NaN,NaN,NaN,NaN,NaN,1,1,12,0.985,0,0,0,0,NaN,NaN,NaN,0,1973,1775,5600,3748,33732,32047,1685,0,3940,19,10258,10258,0,0,41,35,0,6,0,6,0.536015618181609,0.374130325240872,1,0,0
16041090,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113141919719,113141919719,1749024,736720,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,674,2798,2798,0,0,1489,1296,0,193,0,138,0.172176792809824,0.152108368065104,1,0,0
16041090,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113141919719,74420431592,1857881,4497832,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,103,9497,9497,0,0,208,200,0,8,0,8,0.51954921839107,0.397492029943699,1,0,0
16041090,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113141919719,113141919719,1760359,4137976,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,14,10291,10291,0,0,30,24,0,6,0,6,0.537765173159353,0.375262390226472,1,0,0
16041090,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113141919719,113141919719,1760362,4140450,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,17,10235,10235,0,0,38,30,0,8,0,8,0.537765173159353,0.394610409980355,1,0,0
16041091,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30415206461,30415206461,1062397,556611,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,4,4,0,0,0,0,0.48623549621698,0.48604783296101,1,0,0
16041091,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30415206461,30415206461,1718267,556611,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4509,268,0,4,4,0,0,0,0,0.48623549621698,0.48604783296101,1,0,0
16041091,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30415206461,30415206461,1386763,553885,177271979,NaN,NaN,NaN,NaN,NaN,1,1,7,0.992,0,0,0,0,NaN,NaN,NaN,0,994,784,1875,1778,7112,6777,335,0,1984,5,4763,4763,0,0,8,8,0,0,0,0,0.484483972494598,0.484296309238628,1,0,0
16041091,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30415206461,30415206461,1061943,592353,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,529,1998,1998,0,0,1104,968,0,136,0,136,0.286749455121399,0.268546119292357,1,0,0
16041091,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30415206461,20760596527,1160338,1042814,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,166,3979,3979,0,0,330,330,0,0,0,0,0.466781072014808,0.466593408758838,1,0,0
16041091,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30415206461,30415206461,1062516,556587,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,3,4773,4773,0,0,4,4,0,0,0,0,0.485922724123697,0.485735060867728,1,0,0
16041091,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30415206461,30415206461,1062519,555271,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,20,4697,4697,0,0,39,33,0,6,0,4,0.482232013422964,0.481669023655055,1,0,0
16041091,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113291080180,113291080180,1759940,4137826,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,11,10295,10295,0,0,25,19,0,6,0,4,0.537627953161099,0.375022255229526,1,0,0
16041091,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113291080180,113291080180,2415810,4137826,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,11,10295,9754,541,0,25,18,1,6,0,4,0.537627953161099,0.375022255229526,1,0,0
16041091,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113291080180,113291080180,2084306,4125212,504266435,NaN,NaN,NaN,NaN,NaN,1,1,10,0.988,0,0,0,0,NaN,NaN,NaN,0,1981,1784,5601,3765,33885,32161,1724,0,3952,11,10286,10286,0,0,25,19,0,6,0,4,0.537010463168954,0.374404765237381,1,0,0
16041091,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113291080180,113291080180,1749024,734285,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,624,2798,2798,0,0,1363,1198,0,165,0,123,0.16703104287528,0.147888853118779,1,0,0
16041091,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113291080180,74554663254,1857881,4496792,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,77,9497,9497,0,0,157,149,0,8,0,6,0.516873428425107,0.394919154976427,1,0,0
16041091,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113291080180,113291080180,1760359,4137787,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,11,10291,10291,0,0,25,19,0,6,0,4,0.537456428163281,0.37505656022909,1,0,0
16041091,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113291080180,113291080180,1760362,4140409,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,18,10235,10235,0,0,41,31,0,10,0,6,0.537868088158044,0.394713324979046,1,0,0
16041092,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30372320539,30372320539,1062397,556703,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,10,8,0,2,0,2,0.486610822728919,0.486423159472949,1,0,0
16041092,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30372320539,30372320539,1718267,556703,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4557,220,0,10,8,0,2,0,2,0.486610822728919,0.486423159472949,1,0,0
16041092,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30372320539,30372320539,1386763,554269,177393705,NaN,NaN,NaN,NaN,NaN,1,1,6,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,785,1886,1782,7128,6746,382,0,1989,5,4775,4775,0,0,10,8,0,2,0,2,0.485672506449071,0.485484843193102,1,0,0
16041092,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30372320539,30372320539,1061943,590745,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,469,1998,1998,0,0,966,842,0,124,0,124,0.275489659763229,0.258412303470004,1,0,0
16041092,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30372320539,20684902824,1160338,1042598,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,154,3979,3979,0,0,308,306,0,2,0,2,0.464529112943174,0.464341449687204,1,0,0
16041092,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30372320539,30372320539,1062516,556679,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,10,8,0,2,0,2,0.486298050635636,0.486110387379667,1,0,0
16041092,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30372320539,30372320539,1062519,555271,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,20,4697,4697,0,0,43,39,0,4,0,4,0.482232013422964,0.481856686911025,1,0,0
16041092,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113007562651,113007562651,1759940,4137563,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,10295,0,0,15,13,0,2,0,2,0.537113378167645,0.374713510233454,1,0,0
16041092,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113007562651,113007562651,2415810,4137563,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,9814,481,0,15,13,0,2,0,2,0.537113378167645,0.374713510233454,1,0,0
16041092,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113007562651,113007562651,2084306,4124417,504216605,NaN,NaN,NaN,NaN,NaN,1,1,11,0.987,0,0,0,0,NaN,NaN,NaN,0,1983,1784,5618,3767,33903,32240,1663,0,3948,6,10277,10277,0,0,15,13,0,2,0,2,0.536152838179863,0.374164630240436,1,0,0
16041092,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113007562651,113007562651,1749024,734727,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,637,2798,2798,0,0,1404,1237,0,167,0,122,0.168368937858261,0.148918003105687,1,0,0
16041092,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113007562651,74267554231,1857881,4497265,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,94,9497,9497,0,0,191,189,0,2,0,2,0.518622983402852,0.396874539951554,1,0,0
16041092,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113007562651,113007562651,1760359,4137524,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,6,10291,10291,0,0,15,13,0,2,0,2,0.536941853169826,0.374747815233017,1,0,0
16041092,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113007562651,113007562651,1760362,4140376,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,15,10235,10235,0,0,38,28,0,10,0,8,0.537559343161972,0.394507494981664,1,0,0
16041093,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30403825639,30403825639,1062397,556567,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4777,0,0,2,2,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041093,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30403825639,30403825639,1718267,556567,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4521,256,0,2,2,0,0,0,0,0.485860169705041,0.485860169705041,1,0,0
16041093,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30403825639,30403825639,1386763,554516,177394497,NaN,NaN,NaN,NaN,NaN,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,795,1896,1792,7168,6837,331,0,1989,1,4775,4775,0,0,2,2,0,0,0,0,0.485547397611758,0.485547397611758,1,0,0
16041093,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30403825639,30403825639,1061943,591649,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,497,1998,1998,0,0,1047,911,0,136,0,136,0.280744230930375,0.263291548125211,1,0,0
16041093,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30403825639,20715852715,1160338,1042726,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,162,3979,3979,0,0,324,324,0,0,0,0,0.46603041899093,0.46603041899093,1,0,0
16041093,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30403825639,30403825639,1062516,556543,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,1,4773,4773,0,0,2,2,0,0,0,0,0.485547397611758,0.485547397611758,1,0,0
16041093,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30403825639,30403825639,1062519,555209,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,15,4697,4697,0,0,29,23,0,6,0,6,0.481293697143116,0.480730707375208,1,0,0
16041093,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113171117247,113171117247,1759940,4137863,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,10295,0,0,25,21,0,4,0,4,0.53773086815979,0.375125170228217,1,0,0
16041093,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113171117247,113171117247,2415810,4137863,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,9796,499,0,25,19,2,4,0,4,0.53773086815979,0.375125170228217,1,0,0
16041093,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113171117247,113171117247,2084306,4126923,504259437,NaN,NaN,NaN,NaN,NaN,1,1,11,0.9875,0,0,0,0,NaN,NaN,NaN,0,1981,1780,5634,3761,33849,32193,1656,0,3950,12,10282,10282,0,0,25,21,0,4,0,4,0.536770328172008,0.374370460237817,1,0,0
16041093,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113171117247,113171117247,1749024,735503,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,639,2798,2798,0,0,1422,1232,0,190,0,140,0.168574767855643,0.149844238093905,1,0,0
16041093,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113171117247,74497147828,1857881,4497390,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,90,9497,9497,0,0,181,172,0,9,0,9,0.518211323408088,0.395948304963336,1,0,0
16041093,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113171117247,113171117247,1760359,4137824,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,12,10291,10291,0,0,25,21,0,4,0,4,0.537559343161972,0.375159475227781,1,0,0
16041093,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113171117247,113171117247,1760362,4140183,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,14,10235,10235,0,0,30,26,0,4,0,4,0.537456428163281,0.394507494981664,1,0,0
16041094,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30433121396,30433121396,1062397,556751,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,9,5,0,4,0,4,0.486610822728919,0.48623549621698,1,0,0
16041094,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30433121396,30433121396,1718267,556751,177409333,NaN,NaN,NaN,NaN,NaN,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4524,253,0,9,4,1,4,0,4,0.486610822728919,0.48623549621698,1,0,0
16041094,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30433121396,30433121396,1386763,554162,177390514,NaN,NaN,NaN,NaN,NaN,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,997,785,1879,1782,7128,6756,372,0,1988,5,4772,4772,0,0,9,5,0,4,0,4,0.485484843193102,0.485109516681163,1,0,0
16041094,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30433121396,30433121396,1061943,590769,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,481,1998,1998,0,0,979,865,0,114,0,114,0.277741618834863,0.260476599285669,1,0,0
16041094,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30433121396,20733084588,1160338,1042758,175959056,1,2,421,0,0,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,158,3979,3979,0,0,313,307,0,6,0,5,0.465279765967052,0.464716776199143,1,0,0
16041094,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30433121396,30433121396,1062516,556727,177394327,NaN,NaN,NaN,NaN,NaN,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,9,5,0,4,0,4,0.486298050635636,0.485922724123697,1,0,0
16041094,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30433121396,30433121396,1062519,555457,177068691,NaN,NaN,NaN,NaN,NaN,1,1,5,0.976,0,0,0,0,222,221,NaN,1,994,799,1942,1793,7172,7172,0,0,1952,23,4697,4697,0,0,44,32,0,12,0,9,0.482795003190872,0.481856686911025,1,0,0
16041094,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113465477055,113465477055,1759940,4137863,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,10295,0,0,28,20,0,8,0,4,0.53773086815979,0.375022255229526,1,0,0
16041094,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113465477055,113465477055,2415810,4137863,504292279,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,9797,498,0,28,18,2,8,0,4,0.53773086815979,0.375022255229526,1,0,0
16041094,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113465477055,113465477055,2084306,4124882,504155395,NaN,NaN,NaN,NaN,NaN,1,1,12,0.98625,0,0,0,0,NaN,NaN,NaN,0,1975,1777,5592,3752,33768,32045,1723,0,3945,13,10271,10271,0,0,30,22,0,8,0,4,0.536049923181172,0.373958800243054,1,0,0
16041094,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113465477055,113465477055,1749024,735540,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,640,2798,2798,0,0,1389,1201,0,188,0,140,0.168677682854334,0.149638408096523,1,0,0
16041094,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113465477055,74733970760,1857881,4497713,501607650,1,2,421,0,0,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,104,9497,9497,0,0,212,204,0,8,0,4,0.51965213338976,0.397697859941081,1,0,0
16041094,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113465477055,113465477055,1760359,4137824,504265273,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,12,10291,10291,0,0,28,20,0,8,0,4,0.537559343161972,0.37505656022909,1,0,0
16041094,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113465477055,113465477055,1760362,4140372,516714651,NaN,NaN,NaN,NaN,NaN,1,1,10,0.98275,0,0,0,0,222,221,NaN,0,2000,1832,5951,3832,34488,34488,0,0,3931,17,10235,10235,0,0,39,29,0,10,0,6,0.537765173159353,0.394610409980355,1,0,0
