seed,family,point,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATE,TXCOUNT,PDR,ACKUPDATE,ACKMISS,FORMFAIL,SAFEFAIL,periodicRateHz,epsP
18,Periodic,p4,Stressed,0.145201797802731,0.194018952047809,0.411947010033155,0.235143808658795,10,3600,0.604722222222222,0,0,1,0,10,0.05
19,Periodic,p4,Stressed,0.144478086308662,0.195077270335281,0.427814307278497,0.236597033000303,10,3600,0.594722222222222,0,0,1,0,10,0.05
20,Periodic,p4,Stressed,0.147830689033678,0.215307355763252,0.385112260816362,0.238428701180745,10,3600,0.596111111111111,0,0,1,0,10,0.05
1,State-event,p4,Stressed,0.254547954540197,0.373416753977888,0.311306225001429,0.431712079927339,4.2,1512,0.586640211640212,0,0,1,0,10,0.05
2,State-event,p4,Stressed,0.258662558159007,0.369887039815177,0.30842941193541,0.426212534059945,4.21666666666667,1518,0.598155467720685,0,0,1,0,10,0.05
3,State-event,p4,Stressed,0.256987503442757,0.401350351372018,0.318863975489639,0.407570390554042,4.22777777777778,1522,0.625492772667543,0,0,1,0,10,0.05
4,State-event,p4,Stressed,0.265001770668779,0.406280800796792,0.309047591443077,0.428737511353315,4.20555555555556,1514,0.610303830911493,0,0,1,0,10,0.05
5,State-event,p4,Stressed,0.261279458605322,0.416470189989064,0.30124978295999,0.434094762337269,4.17777777777778,1504,0.59375,0,0,1,0,10,0.05
6,State-event,p4,Stressed,0.248482865864943,0.347500559665033,0.26086753097138,0.423118377232819,4.23333333333333,1524,0.605643044619423,0,0,1,0,10,0.05
7,State-event,p4,Stressed,0.266776918491922,0.385661895748193,0.305694796643752,0.439283984256736,4.18888888888889,1508,0.579575596816976,0,0,1,0,10,0.05
8,State-event,p4,Stressed,0.248763600070968,0.347073314838924,0.297489142021997,0.422517408416591,4.22777777777778,1522,0.611695137976347,0,0,1,0,10,0.05
9,State-event,p4,Stressed,0.268074988970399,0.440640155876083,0.277688568114249,0.438723887375114,4.20555555555556,1514,0.592470277410832,0,0,1,0,10,0.05
10,State-event,p4,Stressed,0.248072153446451,0.363972774477206,0.263910737266016,0.414452013321223,4.21666666666667,1518,0.602108036890646,0,0,1,0,10,0.05
11,State-event,p4,Stressed,0.251803596109386,0.373726436260984,0.291322438886783,0.421260974871329,4.22222222222222,1520,0.602631578947368,0,0,1,0,10,0.05
12,State-event,p4,Stressed,0.262674261873077,0.389393361236716,0.307619698878971,0.427848925219497,4.22222222222222,1520,0.588815789473684,0,0,1,0,10,0.05
13,State-event,p4,Stressed,0.26323996215851,0.391078692859263,0.273344251062533,0.419738116863457,4.20555555555556,1514,0.59445178335535,0,0,1,0,10,0.05
14,State-event,p4,Stressed,0.248244587031718,0.35804542048951,0.279153617138058,0.414810778080533,4.23333333333333,1524,0.606955380577428,0,0,1,0,10,0.05
15,State-event,p4,Stressed,0.249181566372925,0.397581223332038,0.308656804226487,0.405193763245534,4.20555555555556,1514,0.597093791281374,0,0,1,0,10,0.05
16,State-event,p4,Stressed,0.259313430081792,0.386847780844372,0.213965547633908,0.421372994247654,4.21111111111111,1516,0.602242744063325,0,0,1,1,10,0.05
17,State-event,p4,Stressed,0.249148308399402,0.386085571993942,0.284224191140683,0.437738419618529,4.2,1512,0.6005291005291,0,0,1,0,10,0.05
18,State-event,p4,Stressed,0.259017329950505,0.358450588643866,0.251081938794643,0.418944898577051,4.21111111111111,1516,0.603562005277045,0,0,1,0,10,0.05
19,State-event,p4,Stressed,0.25451720416531,0.394062504027643,0.232737980402148,0.413097184377838,4.18888888888889,1508,0.598806366047745,0,0,1,1,10,0.05
20,State-event,p4,Stressed,0.271819508637906,0.430131633543648,0.264769095261022,0.442467453829851,4.2,1512,0.578703703703704,0,0,1,0,10,0.05
1,Full-AoI,p4,Stressed,0.130049333511262,0.167578643590568,0.439382869481073,0.212087496215561,15.7805555555556,5681,0.595141700404858,3370,0,1,0,10,0.05
2,Full-AoI,p4,Stressed,0.130230456065412,0.172141128561698,0.430904477949323,0.21230093854072,15.8138888888889,5693,0.598278587739329,3394,0,1,0,10,0.05
3,Full-AoI,p4,Stressed,0.130755527138731,0.169522577904274,0.43520858968854,0.211939146230699,15.75,5670,0.608994708994709,3438,0,1,0,10,0.05
4,Full-AoI,p4,Stressed,0.130106955775115,0.169753549605247,0.432764464576404,0.211023312140478,15.6916666666667,5649,0.609842449991149,3433,0,1,0,10,0.05
5,Full-AoI,p4,Stressed,0.131346115550471,0.168556741412341,0.4344226408037,0.214411141386618,16.0277777777778,5770,0.585095320623917,3366,0,1,0,10,0.05
6,Full-AoI,p4,Stressed,0.130562248690308,0.169312984976432,0.434357988531963,0.212319103844989,15.7027777777778,5653,0.608880240580223,3432,0,1,0,10,0.05
7,Full-AoI,p4,Stressed,0.131605324270547,0.168718599802464,0.432398379956249,0.21238268240993,15.8694444444444,5713,0.593908629441624,3383,0,1,0,10,0.05
8,Full-AoI,p4,Stressed,0.130216154622801,0.171917681923936,0.436557946300024,0.211297305479866,15.7472222222222,5669,0.610689715999294,3451,0,1,0,10,0.05
9,Full-AoI,p4,Stressed,0.131145343277606,0.175452670115782,0.435051211383226,0.211489554950045,15.8,5688,0.60267229254571,3419,0,1,0,10,0.05
10,Full-AoI,p4,Stressed,0.131499676965491,0.171256981500188,0.428779141507629,0.212803511958825,15.825,5697,0.598385114972793,3396,0,1,0,10,0.05
11,Full-AoI,p4,Stressed,0.130019714259603,0.169755220706631,0.439822320242516,0.210684226460793,15.6555555555556,5636,0.605571327182399,3395,0,1,0,10,0.05
12,Full-AoI,p4,Stressed,0.131035709865551,0.170726006503012,0.433004605026747,0.212459884953073,15.8944444444444,5722,0.593149248514505,3379,0,1,0,10,0.05
13,Full-AoI,p4,Stressed,0.130719623692578,0.170808491336655,0.431016362343171,0.212437178322736,15.85,5706,0.59621451104101,3387,0,1,0,10,0.05
14,Full-AoI,p4,Stressed,0.131686441378368,0.170198241121183,0.430430751163692,0.213648198607326,15.8916666666667,5721,0.597273203985317,3406,0,1,0,10,0.05
15,Full-AoI,p4,Stressed,0.130220384214442,0.165736494607251,0.436754565156557,0.212532546170148,15.7361111111111,5665,0.597881729920565,3375,0,1,0,10,0.05
16,Full-AoI,p4,Stressed,0.130857901428151,0.172039831271768,0.435362304875502,0.21107932182864,15.675,5643,0.603579656211235,3392,0,1,0,10,0.05
17,Full-AoI,p4,Stressed,0.129728868284,0.169624069502593,0.432044452552082,0.211580381471389,15.6944444444444,5650,0.608672566371681,3422,0,1,0,10,0.05
18,Full-AoI,p4,Stressed,0.131349481357761,0.168834273383244,0.434348447471044,0.21353315168029,15.8833333333333,5718,0.597236796082546,3404,0,1,0,10,0.05
19,Full-AoI,p4,Stressed,0.131538383786003,0.173573704007453,0.433019159418343,0.212255525280048,15.9055555555556,5726,0.59395738735592,3392,0,1,0,10,0.05
20,Full-AoI,p4,Stressed,0.130124659365834,0.170124865735552,0.43481982385503,0.211755979412655,15.875,5715,0.597550306211724,3400,0,1,0,10,0.05
1,Periodic,p5,Stressed,0.122309608067028,0.159608141267987,0.440408829305748,0.19892067817136,15,5400,0.595740740740741,0,0,1,0,15,0.08
2,Periodic,p5,Stressed,0.122401796293858,0.165066779726206,0.445151976103566,0.19737208598244,15,5400,0.599444444444444,0,0,1,0,15,0.08
3,Periodic,p5,Stressed,0.123077777963545,0.160428316592688,0.449254305430963,0.198451407811081,15,5400,0.608333333333333,0,0,1,0,15,0.08
4,Periodic,p5,Stressed,0.120725596697649,0.1593836456431,0.445511842212479,0.195510142294884,15,5400,0.611111111111111,0,0,1,0,15,0.08
5,Periodic,p5,Stressed,0.124961857889789,0.168818495338672,0.439413990359845,0.201999697244929,15,5400,0.58537037037037,0,0,1,0,15,0.08
6,Periodic,p5,Stressed,0.120065491656505,0.155047287424976,0.45367702317886,0.195108991825613,15,5400,0.61,0,0,1,0,15,0.08
7,Periodic,p5,Stressed,0.123929162534653,0.166856707547006,0.446757542771473,0.199762337269149,15,5400,0.592592592592593,0,0,1,0,15,0.08
8,Periodic,p5,Stressed,0.121534749443848,0.163712260751561,0.449222247766263,0.195865879503482,15,5400,0.608518518518518,0,0,1,0,15,0.08
9,Periodic,p5,Stressed,0.12406687695583,0.166818707033947,0.436072679328943,0.197759612473509,15,5400,0.604074074074074,0,0,1,0,15,0.08
10,Periodic,p5,Stressed,0.121917213831856,0.161597227499863,0.438823605454291,0.198793521041477,15,5400,0.597777777777778,0,0,1,0,15,0.08
11,Periodic,p5,Stressed,0.121927120558269,0.157138645401561,0.44519183519554,0.197700575234635,15,5400,0.606111111111111,0,0,1,0,15,0.08
12,Periodic,p5,Stressed,0.12132134227087,0.159806063867002,0.44696752161361,0.197119285498032,15,5400,0.594814814814815,0,0,1,0,15,0.08
13,Periodic,p5,Stressed,0.122322085909136,0.161041182848493,0.442315818416074,0.197650620647896,15,5400,0.597407407407407,0,0,1,0,15,0.08
14,Periodic,p5,Stressed,0.123646132304737,0.160853950096682,0.441110236902617,0.20057523463518,15,5400,0.596111111111111,0,0,1,0,15,0.08
15,Periodic,p5,Stressed,0.121730321532489,0.158056528323792,0.454079382505308,0.196569785043899,15,5400,0.6,0,0,1,0,15,0.08
16,Periodic,p5,Stressed,0.122878394402418,0.172210669658657,0.445206899658318,0.198846503178928,15,5400,0.602037037037037,0,0,1,0,15,0.08
17,Periodic,p5,Stressed,0.121122356977279,0.158611270396511,0.442567875604024,0.196736300333031,15,5400,0.610555555555556,0,0,1,0,15,0.08
18,Periodic,p5,Stressed,0.121777529608013,0.158233726085308,0.449706087267611,0.198548289433848,15,5400,0.597962962962963,0,0,1,0,15,0.08
19,Periodic,p5,Stressed,0.122209898284136,0.158793943980533,0.442029004691326,0.198475628216773,15,5400,0.595185185185185,0,0,1,0,15,0.08
20,Periodic,p5,Stressed,0.121941080336914,0.169975469535943,0.448846008425962,0.197241901301847,15,5400,0.596666666666667,0,0,1,0,15,0.08
1,State-event,p5,Stressed,0.348059336663503,0.603056930637954,0.158616332925522,0.582087496215561,2.65555555555556,956,0.604602510460251,0,0,1,1,15,0.08
2,State-event,p5,Stressed,0.366539140828705,0.595841546394863,0.122273949713053,0.620660006055101,2.64444444444444,952,0.602941176470588,0,0,1,1,15,0.08
3,State-event,p5,Stressed,0.32049817149966,0.526004964483985,0.0916675714818654,0.556259461095973,2.66111111111111,958,0.629436325678497,0,0,1,1,15,0.08
4,State-event,p5,Stressed,0.373548225390473,0.564240106564731,0.143836397059353,0.639258250075689,2.63333333333333,948,0.604430379746835,0,0,1,1,15,0.08
5,State-event,p5,Stressed,0.346542171701903,0.476590517041453,0.146982326748532,0.605307296397215,2.63333333333333,948,0.589662447257384,0,0,1,1,15,0.08
6,State-event,p5,Stressed,0.356702336336285,0.597055958455795,0.169977135456645,0.621159551922495,2.61666666666667,942,0.596602972399151,0,0,1,1,15,0.08
7,State-event,p5,Stressed,0.358052384643073,0.566924355340615,0.0578642685138,0.623955495004541,2.66666666666667,960,0.589583333333333,0,0,1,1,15,0.08
8,State-event,p5,Stressed,0.340748901369511,0.524347648616923,0.178054200915782,0.589293066908871,2.65555555555556,956,0.622384937238494,0,0,1,1,15,0.08
9,State-event,p5,Stressed,0.363676639104678,0.546970446870233,0.0896562753977376,0.650039358159249,2.63333333333333,948,0.598101265822785,0,0,1,1,15,0.08
10,State-event,p5,Stressed,0.354145712679423,0.577891090946089,0.191780829392804,0.588558885861338,2.63333333333333,948,0.592827004219409,0,0,1,1,15,0.08
11,State-event,p5,Stressed,0.335939518341342,0.465312381873369,0.205445572968295,0.614924311232213,2.64444444444444,952,0.608193277310924,0,0,1,1,15,0.08
12,State-event,p5,Stressed,0.349253885089477,0.518365703043233,0.16492804939554,0.607970027247956,2.62222222222222,944,0.590042372881356,0,0,1,1,15,0.08
13,State-event,p5,Stressed,0.330171915790123,0.466388651660797,0.136634052677017,0.589162882228277,2.63333333333333,948,0.607594936708861,0,0,1,1,15,0.08
14,State-event,p5,Stressed,0.355528509965085,0.539779785204362,0.121038429082452,0.588982742960945,2.62777777777778,946,0.60676532769556,0,0,1,1,15,0.08
15,State-event,p5,Stressed,0.361932476809842,0.536898678444371,0.165654639602541,0.605476839237057,2.66666666666667,960,0.586458333333333,0,0,1,1,15,0.08
16,State-event,p5,Stressed,0.342524070816234,0.540925976385174,0.187242507315228,0.570267938237966,2.66666666666667,960,0.6,0,0,1,1,15,0.08
17,State-event,p5,Stressed,0.343638543839399,0.592037678679654,0.159664477969157,0.602096578867696,2.66666666666667,960,0.59375,0,0,1,1,15,0.08
18,State-event,p5,Stressed,0.395860262903128,0.634615922958051,0.0310244512825311,0.642359975779594,2.62222222222222,944,0.595338983050848,0,0,1,1,15,0.08
19,State-event,p5,Stressed,0.350849348974813,0.500931404634075,0.136614209620451,0.582714199212837,2.66666666666667,960,0.592708333333333,0,0,1,1,15,0.08
20,State-event,p5,Stressed,0.328037670277738,0.461845272331575,0.145231230894129,0.586412352406903,2.65,954,0.594339622641509,0,0,1,1,15,0.08
1,Full-AoI,p5,Stressed,0.150311997527277,0.205631430170266,0.397043808920871,0.242419013018468,10.6111111111111,3820,0.594764397905759,2262,0,1,0,15,0.08
2,Full-AoI,p5,Stressed,0.150616079992549,0.203408670641998,0.409615159900963,0.242739933393884,10.525,3789,0.600422275006598,2265,0,1,0,15,0.08
3,Full-AoI,p5,Stressed,0.149478677228587,0.193765381688861,0.411514860121762,0.243094156827126,10.4805555555556,3773,0.608269281738669,2288,0,1,0,15,0.08
4,Full-AoI,p5,Stressed,0.147522534292632,0.195082921361557,0.414641374725589,0.24001059642749,10.5583333333333,3801,0.605630097342805,2293,0,1,0,15,0.08
5,Full-AoI,p5,Stressed,0.149793758256323,0.195695179026898,0.41263457757046,0.245640326975477,10.7361111111111,3865,0.5875808538163,2260,0,1,0,15,0.08
6,Full-AoI,p5,Stressed,0.147262088554223,0.191378470687892,0.413409287684811,0.240034816833182,10.4666666666667,3768,0.611730360934183,2298,0,1,0,15,0.08
7,Full-AoI,p5,Stressed,0.149774129147048,0.20446329492999,0.405808247702244,0.242756584922797,10.6861111111111,3847,0.588250584871328,2259,0,1,0,15,0.08
8,Full-AoI,p5,Stressed,0.147687660784657,0.193286768162472,0.411102403688663,0.239697244928852,10.4222222222222,3752,0.611673773987207,2287,0,1,0,15,0.08
9,Full-AoI,p5,Stressed,0.149306389916674,0.200545094347261,0.415683170230057,0.240448077505298,10.5666666666667,3804,0.599369085173502,2274,0,1,0,15,0.08
10,Full-AoI,p5,Stressed,0.14873501755292,0.19767526270592,0.411022517295741,0.241569785043899,10.5694444444444,3805,0.6,2271,0,1,0,15,0.08
11,Full-AoI,p5,Stressed,0.149962505787532,0.204813218299663,0.405782623059337,0.242574931880109,10.6805555555556,3845,0.600260078023407,2301,0,1,0,15,0.08
12,Full-AoI,p5,Stressed,0.149141188651995,0.196757311163859,0.420077365980235,0.242231304874356,10.6444444444444,3832,0.591858037578288,2260,0,1,0,15,0.08
13,Full-AoI,p5,Stressed,0.14765350701725,0.202901689227754,0.414478660153794,0.241212534059945,10.6805555555556,3845,0.596358907672302,2285,0,1,0,15,0.08
14,Full-AoI,p5,Stressed,0.148455024287083,0.19685646176824,0.412008911851007,0.242759612473508,10.5333333333333,3792,0.602320675105485,2278,0,1,0,15,0.08
15,Full-AoI,p5,Stressed,0.148738274224227,0.197215966936652,0.407384585790914,0.240726612170753,10.4888888888889,3776,0.604343220338983,2275,0,1,0,15,0.08
16,Full-AoI,p5,Stressed,0.148025510957222,0.19405269724535,0.410921216547129,0.241017257039055,10.4666666666667,3768,0.601380042462845,2256,0,1,0,15,0.08
17,Full-AoI,p5,Stressed,0.148288259431657,0.199475963317993,0.408367219453727,0.240590372388737,10.4472222222222,3761,0.608082956660463,2276,0,1,0,15,0.08
18,Full-AoI,p5,Stressed,0.147860789774686,0.195347841958285,0.421130045238708,0.241768089615501,10.5277777777778,3790,0.6,2265,0,1,0,15,0.08
19,Full-AoI,p5,Stressed,0.149384491186702,0.197875446416014,0.406396370114582,0.244442930669088,10.6333333333333,3828,0.595611285266458,2272,0,1,0,15,0.08
20,Full-AoI,p5,Stressed,0.149972761172123,0.199132457677118,0.409443775799862,0.240670602482591,10.5833333333333,3810,0.597900262467192,2267,0,1,0,15,0.08
1,Periodic,p6,Stressed,0.110001587417426,0.143869564454423,0.465139376836763,0.178390856796851,20,7200,0.593888888888889,0,0,1,0,20,0.12
2,Periodic,p6,Stressed,0.110553373972654,0.145379373606906,0.460287680154728,0.178855585831063,20,7200,0.597361111111111,0,0,1,0,20,0.12
3,Periodic,p6,Stressed,0.110556869794225,0.142928291219845,0.459573650829098,0.179267332727823,20,7200,0.605555555555556,0,0,1,0,20,0.12
4,Periodic,p6,Stressed,0.10957539472437,0.141195697725748,0.460953454764105,0.178354526188314,20,7200,0.607361111111111,0,0,1,0,20,0.12
5,Periodic,p6,Stressed,0.112047026808443,0.148582958657088,0.459633967931174,0.181165607023918,20,7200,0.586944444444444,0,0,1,0,20,0.12
6,Periodic,p6,Stressed,0.109176329976624,0.141586974100603,0.465155106186313,0.177895852255525,20,7200,0.605416666666667,0,0,1,0,20,0.12
7,Periodic,p6,Stressed,0.110806698779077,0.146150559780257,0.461655428914167,0.17998940357251,20,7200,0.594722222222222,0,0,1,0,20,0.12
8,Periodic,p6,Stressed,0.110016610031811,0.144234894131641,0.465804558438011,0.178399939448986,20,7200,0.603888888888889,0,0,1,0,20,0.12
9,Periodic,p6,Stressed,0.110558699413991,0.147403406169159,0.45983009676878,0.177667272176809,20,7200,0.603194444444444,0,0,1,0,20,0.12
10,Periodic,p6,Stressed,0.109401807782186,0.143317743186304,0.46170474875,0.179082652134423,20,7200,0.597916666666667,0,0,1,0,20,0.12
11,Periodic,p6,Stressed,0.109760006536843,0.140044631933834,0.465151327664413,0.178216772630942,20,7200,0.603888888888889,0,0,1,0,20,0.12
12,Periodic,p6,Stressed,0.109541537673002,0.141130146560813,0.463495820108402,0.17789433848017,20,7200,0.597638888888889,0,0,1,0,20,0.12
13,Periodic,p6,Stressed,0.10974617941261,0.143527491388457,0.461270375468265,0.178726914925825,20,7200,0.596388888888889,0,0,1,0,20,0.12
14,Periodic,p6,Stressed,0.110875788196934,0.144525331329471,0.45864118299552,0.179812291855889,20,7200,0.5975,0,0,1,0,20,0.12
15,Periodic,p6,Stressed,0.110155212158181,0.144152642798307,0.464421772089749,0.179046321525886,20,7200,0.596666666666667,0,0,1,0,20,0.12
16,Periodic,p6,Stressed,0.110446239933452,0.148836860358027,0.462145280220432,0.179465637299425,20,7200,0.604583333333333,0,0,1,0,20,0.12
17,Periodic,p6,Stressed,0.109308917459506,0.141714123472138,0.459552230781547,0.177191946715107,20,7200,0.608055555555556,0,0,1,0,20,0.12
18,Periodic,p6,Stressed,0.110322353713138,0.14162864607007,0.462320232855807,0.179352104147744,20,7200,0.598888888888889,0,0,1,0,20,0.12
19,Periodic,p6,Stressed,0.110352817040781,0.143367042443907,0.463265693933728,0.17837723281865,20,7200,0.598055555555556,0,0,1,0,20,0.12
20,Periodic,p6,Stressed,0.109571963231457,0.142506915097657,0.458053873009503,0.177777777777778,20,7200,0.598611111111111,0,0,1,0,20,0.12
1,State-event,p6,Stressed,0.394982385335343,0.607259995845092,0.00860076206023099,0.720870420829548,2.12777777777778,766,0.599216710182768,0,0,1,1,20,0.12
2,State-event,p6,Stressed,0.398278038988077,0.639274149290619,0.131840434504828,0.729600363306085,2.12777777777778,766,0.599216710182768,0,0,1,1,20,0.12
3,State-event,p6,Stressed,0.369396554159546,0.5819212074863,0.129921149752988,0.629468664850136,2.14444444444444,772,0.626943005181347,0,0,1,1,20,0.12
4,State-event,p6,Stressed,0.394361654890114,0.608238182869234,0.123191126907611,0.676203451407811,2.11666666666667,762,0.610236220472441,0,0,1,1,20,0.12
5,State-event,p6,Stressed,0.415660199500507,0.644782652796419,0.0445910289540025,0.71966242809567,2.12777777777778,766,0.588772845953003,0,0,1,1,20,0.12
6,State-event,p6,Stressed,0.405828303834882,0.636195232777593,0.141209589759791,0.674975779594308,2.13333333333333,768,0.58984375,0,0,1,1,20,0.12
7,State-event,p6,Stressed,0.435793399920807,0.723105148790921,0.0885248926781149,0.69794732061762,2.13333333333333,768,0.5859375,0,0,1,1,20,0.12
8,State-event,p6,Stressed,0.372701753009458,0.540342118984974,0.0618348379889191,0.665428398425673,2.12222222222222,764,0.62696335078534,0,0,1,1,20,0.12
9,State-event,p6,Stressed,0.406753203366537,0.585473615558832,0.17092389436903,0.707532546170148,2.12777777777778,766,0.596605744125326,0,0,1,1,20,0.12
10,State-event,p6,Stressed,0.416035415508308,0.737983541202,0.0843116777355998,0.711789282470481,2.11666666666667,762,0.597112860892388,0,0,1,1,20,0.12
11,State-event,p6,Stressed,0.424486693927402,0.69489934117633,0.0609480335632693,0.697842870118074,2.13333333333333,768,0.604166666666667,0,0,1,1,20,0.12
12,State-event,p6,Stressed,0.409449346853956,0.617870562218844,0.0994229919985804,0.708274296094459,2.12222222222222,764,0.583769633507853,0,0,1,1,20,0.12
13,State-event,p6,Stressed,0.38454486859084,0.58978931453069,0.166864735788515,0.662611262488647,2.12777777777778,766,0.601827676240209,0,0,1,1,20,0.12
14,State-event,p6,Stressed,0.405331540844073,0.631040766532996,0.103877478669229,0.717677868604299,2.12222222222222,764,0.594240837696335,0,0,1,1,20,0.12
15,State-event,p6,Stressed,0.443311253529004,0.661203993989074,0.0654657345068139,0.757076899788071,2.13888888888889,770,0.576623376623377,0,0,1,1,20,0.12
16,State-event,p6,Stressed,0.415150427650414,0.672758496479665,0.086591312898136,0.690478353012413,2.13333333333333,768,0.580729166666667,0,0,1,1,20,0.12
17,State-event,p6,Stressed,0.438384327169541,0.654732221165282,0.0269783073117653,0.733687556766575,2.13888888888889,770,0.588311688311688,0,0,1,1,20,0.12
18,State-event,p6,Stressed,0.422650654893658,0.708590717725026,0.107796937237069,0.725507114744172,2.12777777777778,766,0.597911227154047,0,0,1,1,20,0.12
19,State-event,p6,Stressed,0.416605889052172,0.610086767694675,0.0562227058460496,0.716584922797457,2.13333333333333,768,0.580729166666667,0,0,1,1,20,0.12
20,State-event,p6,Stressed,0.398883804256284,0.593505791240792,0.157422885450046,0.696212534059945,2.13333333333333,768,0.592447916666667,0,0,1,1,20,0.12
1,Full-AoI,p6,Stressed,0.165351064603842,0.230337211429667,0.370488577195649,0.267308507417499,8.36388888888889,3011,0.589837263367652,1769,0,1,0,20,0.12
2,Full-AoI,p6,Stressed,0.162518989954382,0.215048297422799,0.397385837786229,0.264763851044505,8.425,3033,0.595120342894824,1797,0,1,0,20,0.12
3,Full-AoI,p6,Stressed,0.162296270668291,0.215889652936564,0.392859047008747,0.264405086285195,8.26388888888889,2975,0.611428571428571,1809,0,1,0,20,0.12
4,Full-AoI,p6,Stressed,0.161595839819111,0.218512317772421,0.385456099810549,0.260714501967907,8.24166666666667,2967,0.608358611391978,1798,0,1,0,20,0.12
5,Full-AoI,p6,Stressed,0.164317877537334,0.216884654745473,0.393020697829531,0.268183469573115,8.43333333333333,3036,0.593214756258234,1792,0,1,0,20,0.12
6,Full-AoI,p6,Stressed,0.159571554192949,0.216235410325231,0.396518150574614,0.260675143808658,8.09722222222222,2915,0.610634648370497,1773,0,1,0,20,0.12
7,Full-AoI,p6,Stressed,0.162757899246937,0.216290787339799,0.387838239051501,0.264132606721162,8.35833333333333,3009,0.59155865736125,1767,0,1,0,20,0.12
8,Full-AoI,p6,Stressed,0.164604116593385,0.2223452007356,0.385904338050055,0.26218740538904,8.26944444444444,2977,0.618743701713134,1831,0,1,0,20,0.12
9,Full-AoI,p6,Stressed,0.16260694151506,0.22031624711894,0.391786397606087,0.264813805631244,8.31111111111111,2992,0.597593582887701,1778,0,1,0,20,0.12
10,Full-AoI,p6,Stressed,0.161934562219448,0.228300924191881,0.393550843928955,0.26199212836815,8.26388888888889,2975,0.600336134453782,1777,0,1,0,20,0.12
11,Full-AoI,p6,Stressed,0.163503123915845,0.227998888828785,0.383229728923442,0.263742052679382,8.34444444444444,3004,0.60352862849534,1801,0,1,0,20,0.12
12,Full-AoI,p6,Stressed,0.163277093261023,0.217973368344073,0.387229538205336,0.263499848622464,8.31111111111111,2992,0.594585561497326,1771,0,1,0,20,0.12
13,Full-AoI,p6,Stressed,0.16365636960174,0.21909833573694,0.388527561907767,0.267532546170148,8.23333333333333,2964,0.597165991902834,1762,0,1,0,20,0.12
14,Full-AoI,p6,Stressed,0.162446396912279,0.218905968766378,0.381108784328471,0.264109900090826,8.21388888888889,2957,0.6077105174163,1789,0,1,0,20,0.12
15,Full-AoI,p6,Stressed,0.160044979527139,0.211660173038239,0.392113764091868,0.261472903421132,8.38333333333333,3018,0.609675281643473,1832,0,1,0,20,0.12
16,Full-AoI,p6,Stressed,0.163406433253441,0.220322336764989,0.387809615730388,0.265793218286406,8.35,3006,0.59414504324684,1779,0,1,0,20,0.12
17,Full-AoI,p6,Stressed,0.161887873159869,0.214240630214874,0.393895903416983,0.262326672721768,8.26944444444444,2977,0.603963721867652,1791,0,1,0,20,0.12
18,Full-AoI,p6,Stressed,0.162217261896341,0.215182560778351,0.388239377486409,0.260408719346049,8.30555555555556,2990,0.606020066889632,1807,0,1,0,20,0.12
19,Full-AoI,p6,Stressed,0.16238063785809,0.22314555788412,0.392804668256528,0.263004844081138,8.34444444444444,3004,0.596870838881491,1784,0,1,0,20,0.12
20,Full-AoI,p6,Stressed,0.165684343905448,0.225746806403535,0.377298561401871,0.268088101725703,8.43055555555556,3035,0.586820428336079,1773,0,1,0,20,0.12
