arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,reliabilityCertificateHash,transactionHorizonFeasible,transactionFailureUpperBound,completionProbabilityLowerBound,prepareFailureUpperBound,evidenceFailureUpperBound,responseFailureUpperBound,commitFailureUpperBound,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,maxCommandPairRadialContraction,maxLeaderPairRadialContraction,maxOtherPairRadialContraction,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-prepare-blackout-emergency,closure,prepare-blackout,16094230,1820466,15017867,15017867,0,1097135,628428,18695433979,52659863,656225654,139599878,139599878,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.02947869435288,0,1.02947869435288,0,14344,1.01684311749978,0,0.0910133634776364,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.111396783033822,0.216190525814105,0.089292002764667,0.101335884232849,0.213537054674953,0.0694006381375032,1,1,326,1,1,1,116,116,0,29,208,53,0,0,0,0,0,0,0,1005,1005,243,243,12,12,484,0.015488,0.015488,1,1.11022302462516e-16,0,0,0.144782023597509,0.158889158994271,1.06101336347764,0,0,1.47455999999999,0.015488,0.141909333333332
closure-commit-blackout-emergency,closure,commit-blackout,16094230,1820466,15017867,15017867,0,1097135,628428,18628568279,54975354,656818757,139599878,139599878,1,1,4,2,5,4,1,52,56,1,1,1,23,1,0,1,4,0,1,4.72991587567503,0.729915875675026,1,1.02939871779943,0,1.02939871779943,0,13766,1.01673133400729,0,0.105287518751272,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.113922219222593,0.216173730737881,0.0893016946178254,0.100679337270828,0.213513580141531,0.0692256139811285,1,1,326,1,1,1,124,124,8,29,224,53,0,0,0,0,0,0,0,1004,1004,244,244,129,129,4688,0.150016,0.150016,1,1.11022302462516e-16,0,0,0.146859121758821,0.150015007337998,1.02257281288879,0,0,1.47455999999999,0.150016,0.154721523809523
closure-iid20-emergency,closure,none,16094231,1257286,14622698,14622698,0,1433377,628428,18736239284,55339632,656539948,139603678,139603678,1,1,4,2,5,4,1,52,56,1,1,1,21,1,1,5,0,0,0,4.29992352334093,0.299923523340933,1,1.0856936927938,0,1.0856936927938,0,13722,0.966882060365949,1,0.105206771050861,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.116782783956348,0.227995675486698,0.11609004890824,0.0897335663084777,0.203045232676849,0.0530984350104937,1,1,326,1,1,1,26,26,5,6,41,16,0,0,0,0,0,0,0,1005,1005,243,243,115,115,3942,0.126144,0.126144,1,1.11022302462516e-16,0,0,0.151999969564482,0.153471806844198,1.0243282385364,0,0,1.47455999999999,0.126144,0.152447999999999
closure-response-blackout-emergency,closure,response-blackout,16094231,1257286,14622698,14622698,0,1433377,628428,18495183582,52389268,657215189,139603678,139603678,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,1.0999194044611,0,1.0999194044611,0,13722,0.964931799829251,1,0.0991873596084778,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117419106783643,0.230983074936831,0.117187380293424,0.0889285159741411,0.202635677964143,0.0525209033731571,1,1,326,1,1,1,145,145,29,29,247,72,0,0,0,0,0,0,0,990,990,258,258,303,303,13636,0.436351999999998,0.436352,1,1.11022302462516e-16,0,0,0.151068326983615,0.152478838676631,1.0299269790248,0,0,1.47455999999999,0.436351999999998,0.181991619047618
closure-response-blackout-no-emergency,closure,response-blackout,16094231,1257286,14622698,14622698,0,1433377,628428,18495183582,52389268,397040608,139603678,139603678,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,7.29809861462442,0,7.29809861462442,0,13722,6.45761690400451,0,-0.178186686671726,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.498085416159122,0.889292161666014,0.802790847608686,0.234500783886911,0.682732939093002,0.710337859440497,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,743,743,186,186,303,303,13636,0.436351999999998,0.436352,1,1.11022302462516e-16,0,0,0.414532141249008,0.428638960613214,0.791813313328274,0,0,1.02912,0.436351999999998,0.139568761904761
closure-prepare-blackout-emergency,closure,prepare-blackout,16094231,1257286,14622698,14622698,0,1433377,628428,18709265929,52479278,657339646,139603678,139603678,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.10498555584664,0,1.10498555584664,0,14344,0.965010869169469,1,0.0937456566218362,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.121111226495985,0.232046966727795,0.117441384679895,0.0900077637472461,0.202652282525589,0.0523084822402589,1,1,326,1,1,1,116,116,0,29,202,59,0,0,0,0,0,0,0,991,991,257,257,10,10,436,0.013952,0.013952,1,1.11022302462516e-16,0,0,0.148714214103728,0.162090944838166,1.06374565662184,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094231,1257286,14622698,14622698,0,1433377,628428,18643808546,54867537,657427668,139603678,139603678,1,1,4,2,5,4,1,52,56,1,1,1,21,1,0,1,4,0,1,4.29992352334093,0.299923523340933,1,1.09723392967129,0,1.09723392967129,0,13722,0.964884495638082,1,0.103287538845121,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117642935104903,0.230419125230971,0.117037919913548,0.0897114837887489,0.202625744083997,0.0526451586379786,1,1,326,1,1,1,121,121,5,29,211,60,0,0,0,0,0,0,0,996,996,252,252,119,119,4054,0.129728,0.129728,1,1.11022302462516e-16,0,0,0.150440506397567,0.151808542723373,1.02700258920345,0,0,1.47455999999999,0.129728,0.152789333333332
closure-iid20-emergency,closure,none,16094232,546376,16140918,16140918,0,941281,628428,18762965290,55046547,656926002,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,1.02291847631359,0,1.02291847631359,0,13744,0.904104858217194,1,0.0967013144574076,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.116568381120049,0.214812880025854,0.100560913317203,0.086375931993028,0.189862020225611,0.0515782863330907,1,1,326,1,1,1,39,39,7,10,70,18,0,0,0,0,0,0,0,992,992,256,256,123,123,4446,0.142272,0.142272,1,4.44089209850063e-16,0,0,0.148726887961243,0.151092300361501,1.02975015351091,0,0,1.47455999999999,0.142272,0.153983999999999
closure-response-blackout-emergency,closure,response-blackout,16094232,546376,16140918,16140918,0,941281,628428,18521909588,52410906,656310850,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,1.02364955676004,0,1.02364955676004,0,13744,0.903007572586242,1,0.0968928657402504,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.11858362804484,0.214966406919608,0.100786674072775,0.0844750832764589,0.189631590243111,0.0531607407068604,1,1,326,1,1,1,145,145,29,29,248,71,0,0,0,0,0,0,0,983,983,265,265,304,304,13644,0.436607999999998,0.436608,1,4.44089209850063e-16,0,0,0.149214712218291,0.151614424973039,1.03345553742183,0,0,1.47455999999999,0.436607999999998,0.182015999999999
closure-response-blackout-no-emergency,closure,response-blackout,16094232,546376,16140918,16140918,0,941281,628428,18521909588,52410906,396992926,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.24777360168249,0,7.24777360168249,0,13744,6.30850328268597,0,-0.196120767205021,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.483753195781027,0.875617451664073,0.797255096185074,0.229059084546459,0.664637694771681,0.693935361095457,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,735,735,194,194,304,304,13644,0.436607999999998,0.436608,1,4.44089209850063e-16,0,0,0.399535597218822,0.413472867922733,0.773879232794979,0,0,1.02912,0.436607999999998,0.139593142857142
closure-prepare-blackout-emergency,closure,prepare-blackout,16094232,546376,16140918,16140918,0,941281,628428,18738293985,52659864,656692931,139590378,139590378,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.02443451615754,0,1.02443451615754,0,14344,0.903175329481047,1,0.094501682909585,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117697199722007,0.215131248393084,0.100930204105614,0.0848558341988681,0.18966681919102,0.0530841411111327,1,1,326,1,1,1,116,116,0,29,207,54,0,0,0,0,0,0,0,989,989,259,259,12,12,484,0.015488,0.015488,1,4.44089209850063e-16,0,0,0.145898768875022,0.159462239576512,1.06450168290958,0,0,1.47455999999999,0.015488,0.141909333333332
closure-commit-blackout-emergency,closure,commit-blackout,16094232,546376,16140918,16140918,0,941281,628428,18665992880,55383827,657060987,139590378,139590378,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.0235125751504,0,1.0235125751504,0,13744,0.90298972899738,1,0.102959366527402,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117234413302355,0.214937640781584,0.100767639951585,0.0834457465578646,0.18962784308945,0.0532374229003314,1,1,326,1,1,1,123,123,7,29,213,62,0,0,0,0,0,0,0,983,983,265,265,125,125,4502,0.144064,0.144064,1,4.44089209850063e-16,0,0,0.148828823439588,0.151205496886439,1.03055190820268,0,0,1.47455999999999,0.144064,0.154154666666666
closure-iid20-emergency,closure,none,16094233,1733708,12561282,12561282,0,2331207,628428,18694857310,55004179,657421711,139609378,139609378,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,1.049265972579,0,1.049265972579,0,13744,0.943202292487418,1,0.0816865298428646,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.119852260362494,0.22034585424159,0.0982182068199534,0.076651144263211,0.198072481422358,0.0570095178405357,1,1,326,1,1,1,39,39,7,8,66,19,0,0,0,0,0,0,0,979,979,269,269,126,126,4720,0.15104,0.15104,1,4.44089209850063e-16,0,0,0.151955251962476,0.155057808008467,1.02037494900002,0,0,1.47455999999999,0.15104,0.154819047619047
closure-response-blackout-emergency,closure,response-blackout,16094233,1733708,12561282,12561282,0,2331207,628428,18453801608,52991276,657402138,139609378,139609378,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,1.03728579014893,0,1.03728579014893,0,13744,0.929016059455922,1,0.0729438470822172,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.120506889842167,0.217830015931275,0.0968010485735421,0.0784035015770523,0.195093372485744,0.0531579370420825,1,1,326,1,1,1,144,144,28,29,246,70,0,0,0,0,0,0,0,973,973,275,275,300,300,13522,0.432703999999998,0.432704,1,4.44089209850063e-16,0,0,0.151378367877522,0.154448446177576,1.03454673281239,0,0,1.47455999999999,0.432703999999998,0.181644190476189
closure-response-blackout-no-emergency,closure,response-blackout,16094233,1733708,12561282,12561282,0,2331207,628428,18453801608,52991276,398081351,139609378,139609378,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.34784977107884,0,7.34784977107884,0,13744,6.47770386837297,0,-0.187461627809579,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.503599725480168,0.892006105449888,0.808263474818672,0.21691495937454,0.69422387929738,0.712547425521026,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,727,727,205,205,300,300,13522,0.432703999999998,0.432704,1,4.44089209850063e-16,0,0,0.411994044005645,0.426622236036228,0.782538372190421,0,0,1.032192,0.432703999999998,0.139513904761904
closure-prepare-blackout-emergency,closure,prepare-blackout,16094233,1733708,12561282,12561282,0,2331207,628428,18668169521,52565257,657660855,139609378,139609378,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.03806500926852,0,1.03806500926852,0,14344,0.929132385245985,1,0.0724699336040884,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.123207035205207,0.21799365194639,0.0969552639535121,0.076538882187734,0.195117800901657,0.053117717402261,1,1,326,1,1,1,115,115,0,29,203,55,0,0,0,0,0,0,0,976,976,272,272,11,11,460,0.01472,0.01472,1,4.44089209850063e-16,0,0,0.147751175645895,0.162350934640216,1.04246993360409,0,0,1.47455999999999,0.01472,0.14183619047619
closure-commit-blackout-emergency,closure,commit-blackout,16094233,1733708,12561282,12561282,0,2331207,628428,18601761974,54620413,657478133,139609378,139609378,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.03694192526132,0,1.03694192526132,0,13744,0.928996911165849,1,0.0859504469019889,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117969145714882,0.217757804304878,0.0967406482851703,0.0767238700985482,0.195089351344828,0.0533345780663423,1,1,326,1,1,1,123,123,8,29,218,56,0,0,0,0,0,0,0,980,980,268,268,131,131,4860,0.15552,0.15552,1,4.44089209850063e-16,0,0,0.150117397409275,0.153117439063152,1.02974189590833,0,0,1.47455999999999,0.15552,0.155245714285713
closure-iid20-emergency,closure,none,16094234,982462,13747139,13747139,0,878370,628428,18671134177,54567739,656867059,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,21,1,1,5,0,0,0,4.29992352334093,0.299923523340933,1,1.03673889835854,0,1.03673889835854,0,13722,0.961669283693017,1,0.0930370014854363,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.114666297302355,0.217715168655294,0.0936886391764772,0.0812230430048329,0.201950549575534,0.0646765357627261,1,1,326,1,1,1,20,20,4,4,37,7,0,0,0,0,0,0,0,981,981,267,267,104,104,3454,0.110528,0.110528,1,4.44089209850063e-16,0,0,0.147191297406917,0.14902753076034,1.01347318547395,0,0,1.47455999999999,0.110528,0.150960761904761
closure-response-blackout-emergency,closure,response-blackout,16094234,982462,13747139,13747139,0,878370,628428,18430078475,52785060,656980667,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,1.01646901601869,0,1.01646901601869,0,13722,0.957168185126792,1,0.0953230705635597,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.115171264793006,0.213458493363924,0.087326664084818,0.0792582392542605,0.201005318876626,0.0607918664454354,1,1,326,1,1,1,145,145,29,29,259,60,0,0,0,0,0,0,0,978,978,270,270,304,304,13742,0.439743999999998,0.439744,1,4.44089209850063e-16,0,0,0.144541815344904,0.146208246304995,1.02695101984889,0,0,1.47455999999999,0.439743999999998,0.182314666666666
closure-response-blackout-no-emergency,closure,response-blackout,16094234,982462,13747139,13747139,0,878370,628428,18430078475,52785060,397442022,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,7.29075311665162,0,7.29075311665162,0,13722,6.46834093014209,0,-0.184584454215232,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.499842822880248,0.890592862890372,0.801982842831678,0.225162697035196,0.697749412339354,0.711517502315629,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,719,719,210,210,304,304,13742,0.439743999999998,0.439744,1,4.44089209850063e-16,0,0,0.403143311705872,0.417021225418028,0.785415545784768,0,0,1.02912,0.439743999999998,0.139891809523809
closure-prepare-blackout-emergency,closure,prepare-blackout,16094234,982462,13747139,13747139,0,878370,628428,18645648986,52479278,657039440,139611278,139611278,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.0172305004594,0,1.0172305004594,0,14344,0.95737153644965,1,0.090546082325105,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.12287349724299,0.213618405096475,0.0874906010903988,0.0746286622159207,0.201048022654426,0.060705434951269,1,1,326,1,1,1,116,116,0,29,212,49,0,0,0,0,0,0,0,974,974,274,274,10,10,436,0.013952,0.013952,1,4.44089209850063e-16,0,0,0.141279837667992,0.155581942120231,1.0605460823251,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094234,982462,13747139,13747139,0,878370,628428,18573667484,55256864,657639243,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,21,1,0,1,4,0,1,4.29992352334093,0.299923523340933,1,1.01639282277926,0,1.01639282277926,0,13722,0.957150489528073,1,0.0935103882693269,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.11462746389861,0.213442492783644,0.0873149664645688,0.0814255822820269,0.201001602800895,0.0608421224283668,1,1,326,1,1,1,120,120,4,29,212,57,0,0,0,0,0,0,0,974,974,274,274,109,109,3594,0.115008,0.115008,1,4.44089209850063e-16,0,0,0.144851847404202,0.146538336486469,1.02539942816201,0,0,1.47455999999999,0.115008,0.151387428571428
closure-iid20-emergency,closure,none,16094235,1239070,16332314,16332314,0,1260692,628428,18673130459,54595629,656603835,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,1.06091473813674,0,1.06091473813674,0,13744,1.00585549067358,0,0.0972212012419094,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.113817298732675,0.222792095008716,0.0932923626790085,0.0966900572239133,0.211229653041452,0.0614361268970725,1,1,326,1,1,1,35,35,6,8,60,17,0,0,0,0,0,0,0,997,997,251,251,119,119,4322,0.138304,0.138304,1,8.88178419700125e-16,0,0,0.145865574720672,0.147294406851703,1.032856081041,0,0,1.47455999999999,0.138304,0.153606095238094
closure-response-blackout-emergency,closure,response-blackout,16094235,1239070,16332314,16332314,0,1260692,628428,18432074757,52673630,656649491,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,1.04614257700202,0,1.04614257700202,0,13744,1.00082821541991,0,0.103026965939976,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.112266551595909,0.219689941170423,0.0916040797131294,0.0958331472202167,0.210173925238181,0.0614481098665802,1,1,326,1,1,1,144,144,28,29,249,68,0,0,0,0,0,0,0,989,989,259,259,305,305,13714,0.438847999999998,0.438848,1,8.88178419700125e-16,0,0,0.146563183858857,0.148030558889914,1.02075974824409,0,0,1.47455999999999,0.438847999999998,0.182229333333332
closure-response-blackout-no-emergency,closure,response-blackout,16094235,1239070,16332314,16332314,0,1260692,628428,18432074757,52673630,397923851,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.07794962169832,0,7.07794962169832,0,13744,6.24455989485591,0,-0.202231395524036,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.477401296572101,0.865344781738245,0.778574458386815,0.231278289189969,0.696294344019766,0.68690158843415,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,740,740,191,191,305,305,13714,0.438847999999998,0.438848,1,8.88178419700125e-16,0,0,0.401362606245287,0.415103316330852,0.767768604475964,0,0,1.032192,0.438847999999998,0.140099047619047
closure-prepare-blackout-emergency,closure,prepare-blackout,16094235,1239070,16332314,16332314,0,1260692,628428,18646224265,52475012,656500466,139601778,139601778,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.04855994811925,0,1.04855994811925,0,14344,1.00088122098966,0,0.101111824020167,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.112556502235985,0.220197589105043,0.0917360570693918,0.0961897585485194,0.210185056407828,0.0615277051757257,1,1,326,1,1,1,115,115,0,29,202,57,0,0,0,0,0,0,0,990,990,258,258,10,10,436,0.013952,0.013952,1,4.44089209850063e-16,0,0,0.143639138228564,0.156517451950116,1.07111182402017,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094235,1239070,16332314,16332314,0,1260692,628428,18581272468,55154942,657179117,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.04527288558034,0,1.04527288558034,0,13744,1.00082864819205,0,0.10519371905618,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.112654255720804,0.219507305971871,0.091541321443868,0.0961573431172487,0.21017401612033,0.0614181849448974,1,1,326,1,1,1,122,122,7,29,215,58,0,0,0,0,0,0,0,993,993,255,255,123,123,4434,0.141888,0.141888,1,8.88178419700125e-16,0,0,0.146370352750951,0.147824722726661,1.02012592250329,0,0,1.47455999999999,0.141888,0.153947428571428
closure-iid20-emergency,closure,none,16094236,1019693,15350065,15350065,0,1170487,628428,18743714587,55156963,656896318,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,21,1,1,5,0,0,0,4.29992352334093,0.299923523340933,1,1.0680724520659,0,1.0680724520659,0,13722,1.00102748301163,0,0.0753294228943502,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.140486137625197,0.224295214933839,0.106696335371015,0.0804192288314263,0.210215771432442,0.0734945705489962,1,1,326,1,1,1,29,29,5,7,54,11,0,0,0,0,0,0,0,1001,1001,247,247,112,112,3886,0.124352,0.124352,1,4.44089209850063e-16,0,0,0.14358849597082,0.143978333094699,1.0313856706767,0,0,1.47455999999999,0.124352,0.152277333333332
closure-response-blackout-emergency,closure,response-blackout,16094236,1019693,15350065,15350065,0,1170487,628428,18502658885,52674090,657585071,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,1.05956292133677,0,1.05956292133677,0,13722,0.989904501582659,1,0.0888264019763529,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.133848230656416,0.222508213480722,0.09904795081705,0.0788727742478286,0.207879945332358,0.0731182758850997,1,1,326,1,1,1,145,145,29,29,249,70,0,0,0,0,0,0,0,1004,1004,244,244,304,304,13712,0.438783999999998,0.438784,1,4.44089209850063e-16,0,0,0.14542109167943,0.145945691787029,1.04188186041282,0,0,1.47455999999999,0.438783999999998,0.182223238095237
closure-response-blackout-no-emergency,closure,response-blackout,16094236,1019693,15350065,15350065,0,1170487,628428,18502658885,52674090,396812620,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,7.42107077824976,0,7.42107077824976,0,13722,6.58993759031331,0,-0.177912324744208,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.457320737404796,0.876629725244605,0.816317785607473,0.295965877952175,0.673992115853042,0.724893134934464,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,755,755,174,174,304,304,13712,0.438783999999998,0.438784,1,4.44089209850063e-16,0,0,0.405618936958203,0.419217707859139,0.792087675255792,0,0,1.02912,0.438783999999998,0.13980038095238
closure-prepare-blackout-emergency,closure,prepare-blackout,16094236,1019693,15350065,15350065,0,1170487,628428,18718274831,52479278,656872406,139605578,139605578,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.05958554907298,0,1.05958554907298,0,14344,0.98988709657839,1,0.0875754108213913,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.137123725337862,0.222512965305326,0.0992359259537987,0.0747287947380046,0.207876290281462,0.0731144316593229,1,1,326,1,1,1,116,116,0,29,205,56,0,0,0,0,0,0,0,1002,1002,246,246,10,10,436,0.013952,0.013952,1,4.44089209850063e-16,0,0,0.142627040421823,0.155741084450656,1.05757541082139,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094236,1019693,15350065,15350065,0,1170487,628428,18641402434,54564977,656760291,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,21,1,0,1,4,0,1,4.29992352334093,0.299923523340933,1,1.05954868682295,0,1.05954868682295,0,13722,0.989854714017176,1,0.0907905819922756,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.134436905114145,0.22250522423282,0.100406655452498,0.0800141174405551,0.207869489943607,0.0751872660016164,1,1,326,1,1,1,121,121,5,29,209,62,0,0,0,0,0,0,0,1006,1006,242,242,115,115,3970,0.12704,0.12704,1,4.44089209850063e-16,0,0,0.144604830401032,0.14506908094274,1.03798857628916,0,0,1.47455999999999,0.12704,0.152533333333332
