sourceR2Run,configurationId,N,graph,pinning,H,D,sender,p,rValue,rRelative,strictReduction,relativeRankRatio,pairwiseHiddenDirections,fullRelativeIdentifiable,individualNonidentifiableCount,allIndividualValuesIdentifiable,orderingIdentifiableDespiteHiddenValues,nontrivialActionSet,relativeProjectionResidualMax,relativeProjectionResidualFro,relativeBasisResiduals,pairwiseProjectionResiduals,valueHiddenSingularValues,relativeHiddenSingularValues,storedRValueMatch
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_even,7,sparse4,even,25,4,5,4,4,3,1,0.75,3,0,4,0,0,1,0.999257592681634,0.998793478933576,0.99912751390362453;0.9988672731152638;0.99859512920666738,ordinary_5_to_3-ordinary_5_to_4=0.99925759268163405;ordinary_5_to_3-ordinary_5_to_6=0.99843062295432339;ordinary_5_to_3-ordinary_5_to_7=0.99912751390362453;ordinary_5_to_4-ordinary_5_to_6=0.99733828076745568;ordinary_5_to_4-ordinary_5_to_7=0.9988672731152638;ordinary_5_to_6-ordinary_5_to_7=0.99859512920666738,48.483958805024976;4.8023925625417867;3.7661848710050205;0.67278860997735057,6.1672892452410233;5.1757152483110023;1.0184564709787154,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_even,7,sparse4,even,25,4,6,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.998324163077754,0.992140656148895,0.9983241630777544;0.98658759948252617,ordinary_6_to_4-ordinary_6_to_5=0.98592313374035945;ordinary_6_to_4-ordinary_6_to_7=0.9983241630777544;ordinary_6_to_5-ordinary_6_to_7=0.98658759948252617,45.836006217152971;4.0797167174613902;1.146834979831594,7.2827803372754039;4.1702055165701477,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_even,7,sparse4,even,25,4,7,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999823714927614,0.996075222052337,0.99982371492761435;0.99317295362356217,ordinary_7_to_2-ordinary_7_to_5=0.99367646965606538;ordinary_7_to_2-ordinary_7_to_6=0.99982371492761435;ordinary_7_to_5-ordinary_7_to_6=0.99317295362356217,42.58591571790668;5.6487444006806244;2.8799312496366185,9.4629957836137866;7.360320424710415,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,2,1,7,5,4,1,0.8,4,0,7,0,0,1,0.9990323211602,0.966827377527415,0.93019922091632845;0.99903232116020046;0.89104535537455509;0;0.99903232116020046;0.93781952413656311,ordinary_1_to_2-ordinary_1_to_3=0.94755255435357588;ordinary_1_to_2-ordinary_1_to_6=0.98917827131374192;ordinary_1_to_2-ordinary_1_to_7=0.93019922091632845;ordinary_1_to_2-pinned_leader_1_to_3=0.94755255435357588;ordinary_1_to_2-pinned_leader_1_to_5=0.99493027551783053;ordinary_1_to_2-pinned_leader_1_to_7=0.93019922091632845;ordinary_1_to_3-ordinary_1_to_6=0.95120314382084303;ordinary_1_to_3-ordinary_1_to_7=0.99903232116020046;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=0.95352327288442407;ordinary_1_to_3-pinned_leader_1_to_7=0.99903232116020046;ordinary_1_to_6-ordinary_1_to_7=0.89104535537455509;ordinary_1_to_6-pinned_leader_1_to_3=0.95120314382084303;ordinary_1_to_6-pinned_leader_1_to_5=0.99802080732194964;ordinary_1_to_6-pinned_leader_1_to_7=0.89104535537455509;ordinary_1_to_7-pinned_leader_1_to_3=0.99903232116020046;ordinary_1_to_7-pinned_leader_1_to_5=0.93781952413656311;ordinary_1_to_7-pinned_leader_1_to_7=0;pinned_leader_1_to_3-pinned_leader_1_to_5=0.95352327288442407;pinned_leader_1_to_3-pinned_leader_1_to_7=0.99903232116020046;pinned_leader_1_to_5-pinned_leader_1_to_7=0.93781952413656311,2.288624133597676;1.4937715360165111;0.89952346548142803;0.16510837121322949;0.15685448680097619;9.8822793588946132e-17;7.5325466417744281e-17,2.4730773246667379;0.95118357432358813;0.60521256241838606;0.15706528290768443;9.0067718849246178e-17;5.1203145378279174e-20,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,2,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999968713736739,0.998684086103032,0.99996871373673857;0.99718967532684055,ordinary_2_to_3-ordinary_2_to_4=0.9967619347325104;ordinary_2_to_3-ordinary_2_to_7=0.99996871373673857;ordinary_2_to_4-ordinary_2_to_7=0.99718967532684055,5.0996439340646118;1.0585675754802577;0.56777594847424628,1.8593614498337294;0.79995181724365139,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,2,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999120830445579,0.997675551202192,0.99912083044557876;0.99579213557947344,ordinary_3_to_2-ordinary_3_to_4=0.99068086760554819;ordinary_3_to_2-ordinary_3_to_5=0.99912083044557876;ordinary_3_to_4-ordinary_3_to_5=0.99579213557947344,5.424294310721967;0.78232766348099814;0.21166270922463873,1.3491243398806807;0.44928383975836234,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,2,4,4,4,3,1,0.75,3,0,4,0,0,1,0.99980965290559,0.999618636820487,0.99977503775706655;0.99972868895385458;0.99938771185374875,ordinary_4_to_2-ordinary_4_to_3=0.99980965290559032;ordinary_4_to_2-ordinary_4_to_5=0.9993481352512299;ordinary_4_to_2-ordinary_4_to_6=0.99977503775706655;ordinary_4_to_3-ordinary_4_to_5=0.99905474868196331;ordinary_4_to_3-ordinary_4_to_6=0.99972868895385458;ordinary_4_to_5-ordinary_4_to_6=0.99938771185374875,5.8353056907578926;0.90725456112884395;0.72418564656553774;0.15603173778364779,1.1857327884723787;0.8621440852966531;0.21690736896688589,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,2,5,4,4,3,1,0.75,3,0,4,0,0,1,0.999982354032147,0.997144370262674,0.99998235403214741;0.99459050131274163;0.99544702376463989,ordinary_5_to_3-ordinary_5_to_4=0.99293832176723096;ordinary_5_to_3-ordinary_5_to_6=0.9974068423354252;ordinary_5_to_3-ordinary_5_to_7=0.99998235403214741;ordinary_5_to_4-ordinary_5_to_6=0.99425511554923296;ordinary_5_to_4-ordinary_5_to_7=0.99459050131274163;ordinary_5_to_6-ordinary_5_to_7=0.99544702376463989,5.8282009474577618;1.0756159843428967;0.65429367260873583;0.15005465245665789,2.0208381319933553;0.86876402378658102;0.28749185363717711,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,2,6,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999349080320238,0.99798226677321,0.99732303708908177;0.99870551570356125,ordinary_6_to_4-ordinary_6_to_5=0.99934908032023828;ordinary_6_to_4-ordinary_6_to_7=0.99732303708908177;ordinary_6_to_5-ordinary_6_to_7=0.99870551570356125,5.346715525470632;0.89746099883012398;0.64077547072051999,1.7827620306018057;0.66212073812880556,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,2,7,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999253938425834,0.998317497315737,0.99515205471044499;0.9990502568820373,ordinary_7_to_2-ordinary_7_to_5=0.99925393842583354;ordinary_7_to_2-ordinary_7_to_6=0.99515205471044499;ordinary_7_to_5-ordinary_7_to_6=0.9990502568820373,5.1430054980844995;0.75805262620908931;0.23942959839340711,0.87016168905093627;0.37721908633492224,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,4,1,7,5,4,1,0.8,4,0,7,0,0,1,0.99926241251802,0.972335135418814,0.94107405191761107;0.99926241251802017;0.90967973267069158;0;0.99926241251802017;0.94784757024131805,ordinary_1_to_2-ordinary_1_to_3=0.9554382813265071;ordinary_1_to_2-ordinary_1_to_6=0.99090846997414861;ordinary_1_to_2-ordinary_1_to_7=0.94107405191761107;ordinary_1_to_2-pinned_leader_1_to_3=0.9554382813265071;ordinary_1_to_2-pinned_leader_1_to_5=0.99565535137807237;ordinary_1_to_2-pinned_leader_1_to_7=0.94107405191761107;ordinary_1_to_3-ordinary_1_to_6=0.95837631089927167;ordinary_1_to_3-ordinary_1_to_7=0.99926241251802017;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=0.96058908772098195;ordinary_1_to_3-pinned_leader_1_to_7=0.99926241251802017;ordinary_1_to_6-ordinary_1_to_7=0.90967973267069158;ordinary_1_to_6-pinned_leader_1_to_3=0.95837631089927167;ordinary_1_to_6-pinned_leader_1_to_5=0.99811774183085711;ordinary_1_to_6-pinned_leader_1_to_7=0.90967973267069158;ordinary_1_to_7-pinned_leader_1_to_3=0.99926241251802017;ordinary_1_to_7-pinned_leader_1_to_5=0.94784757024131805;ordinary_1_to_7-pinned_leader_1_to_7=0;pinned_leader_1_to_3-pinned_leader_1_to_5=0.96058908772098195;pinned_leader_1_to_3-pinned_leader_1_to_7=0.99926241251802017;pinned_leader_1_to_5-pinned_leader_1_to_7=0.94784757024131805,1.5966450593664332;1.0835982112299083;0.65914517900032799;0.1178273337102335;0.11110849282690637;1.2877474877269297e-16;6.0126592961756908e-17,1.7981747373794146;0.69568499968304764;0.44748375386135858;0.11122457811815414;8.5225571668688384e-17;4.0870722886488034e-19,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,4,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999974248752732,0.998911646142462,0.99997424875273166;0.99758153666512173,ordinary_2_to_3-ordinary_2_to_4=0.99723072082941477;ordinary_2_to_3-ordinary_2_to_7=0.99997424875273166;ordinary_2_to_4-ordinary_2_to_7=0.99758153666512173,3.4987076150594012;0.76790582219639647;0.41381175367008283,1.3337666114459381;0.55584234227300122,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999205976880642,0.998100478505995,0.99920597688064239;0.99664307237241023,ordinary_3_to_2-ordinary_3_to_4=0.99115848817658736;ordinary_3_to_2-ordinary_3_to_5=0.99920597688064239;ordinary_3_to_4-ordinary_3_to_5=0.99664307237241023,3.7130938893898797;0.56910003638527928;0.14940838433964296,0.98278598357204461;0.30042794456659372,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,4,4,4,4,3,1,0.75,3,0,4,0,0,1,0.99987364347093,0.999667111947157,0.99981058654092159;0.9998067165634813;0.99939966174681827,ordinary_4_to_2-ordinary_4_to_3=0.99987364347092988;ordinary_4_to_2-ordinary_4_to_5=0.99938175441266475;ordinary_4_to_2-ordinary_4_to_6=0.99981058654092159;ordinary_4_to_3-ordinary_4_to_5=0.99919306723411105;ordinary_4_to_3-ordinary_4_to_6=0.9998067165634813;ordinary_4_to_5-ordinary_4_to_6=0.99939966174681827,4.0053334947342734;0.6601552832511014;0.52629217239790338;0.11055907366696255,0.8506578711198266;0.62963925987606439;0.15340707960905442,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,4,5,4,4,3,1,0.75,3,0,4,0,0,1,0.999986765318535,0.997683698081125,0.99998676531853481;0.99541380928502032;0.9963762591254578,ordinary_5_to_3-ordinary_5_to_4=0.99400652860628902;ordinary_5_to_3-ordinary_5_to_6=0.99790238029188838;ordinary_5_to_3-ordinary_5_to_7=0.99998676531853481;ordinary_5_to_4-ordinary_5_to_6=0.99460059286694169;ordinary_5_to_4-ordinary_5_to_7=0.99541380928502032;ordinary_5_to_6-ordinary_5_to_7=0.9963762591254578,3.9971245995421882;0.77901717194355913;0.47757040221559338;0.10740789438465713,1.4504673063600404;0.61160404994059536;0.20201258003249736,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,4,6,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999541383092793,0.998296478311256,0.99771398495311414;0.99889509438890023,ordinary_6_to_4-ordinary_6_to_5=0.99954138309279306;ordinary_6_to_4-ordinary_6_to_7=0.99771398495311414;ordinary_6_to_5-ordinary_6_to_7=0.99889509438890023,3.6658012233715445;0.65367012084777021;0.46529384194063317,1.2646818012272907;0.4780202170409758,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,15,4,7,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999307102165652,0.998549752846123,0.99568975648385427;0.99914287331060314,ordinary_7_to_2-ordinary_7_to_5=0.99930710216565177;ordinary_7_to_2-ordinary_7_to_6=0.99568975648385427;ordinary_7_to_5-ordinary_7_to_6=0.99914287331060314,3.5276287555012096;0.55200013740464371;0.16696642718677795,0.6366091615120153;0.26145834843728205,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,2,1,7,5,4,1,0.8,4,0,7,0,0,1,0.997124596479729,0.878666400616549,0.77770457378757751;0.99324022268496981;0.6415441943187209;0;0.99324022268496981;0.79873526820788188,ordinary_1_to_2-ordinary_1_to_3=0.83169717472760718;ordinary_1_to_2-ordinary_1_to_6=0.95406187936475595;ordinary_1_to_2-ordinary_1_to_7=0.77770457378757751;ordinary_1_to_2-pinned_leader_1_to_3=0.83169717472760718;ordinary_1_to_2-pinned_leader_1_to_5=0.98157905535127965;ordinary_1_to_2-pinned_leader_1_to_7=0.77770457378757751;ordinary_1_to_3-ordinary_1_to_6=0.84812419753316248;ordinary_1_to_3-ordinary_1_to_7=0.99324022268496981;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=0.85530335490705511;ordinary_1_to_3-pinned_leader_1_to_7=0.99324022268496981;ordinary_1_to_6-ordinary_1_to_7=0.6415441943187209;ordinary_1_to_6-pinned_leader_1_to_3=0.84812419753316248;ordinary_1_to_6-pinned_leader_1_to_5=0.99712459647972862;ordinary_1_to_6-pinned_leader_1_to_7=0.6415441943187209;ordinary_1_to_7-pinned_leader_1_to_3=0.99324022268496981;ordinary_1_to_7-pinned_leader_1_to_5=0.79873526820788188;ordinary_1_to_7-pinned_leader_1_to_7=0;pinned_leader_1_to_3-pinned_leader_1_to_5=0.85530335490705511;pinned_leader_1_to_3-pinned_leader_1_to_7=0.99324022268496981;pinned_leader_1_to_5-pinned_leader_1_to_7=0.79873526820788188,21.065551726368643;9.3466048476525021;5.26655916076413;0.93368376093334493;0.79773038537483165;1.5971815645219057e-15;1.3410453521303007e-15,15.248954055203997;5.7990251351255857;2.9554838481614634;0.80081982872746382;6.7379572735079219e-16;4.8624454902944938e-18,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,2,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999803037604281,0.995600365590293,0.99980303760428124;0.99345607205985453,ordinary_2_to_3-ordinary_2_to_4=0.99296759404317425;ordinary_2_to_3-ordinary_2_to_7=0.99980303760428124;ordinary_2_to_4-ordinary_2_to_7=0.99345607205985453,51.963489939542271;6.6118313806526139;3.3587116110150204,14.341436391885292;6.9878860024708498,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,2,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.998234325514575,0.991291553837262,0.99823432551457458;0.98504902372069969,ordinary_3_to_2-ordinary_3_to_4=0.98637395108281112;ordinary_3_to_2-ordinary_3_to_5=0.99823432551457458;ordinary_3_to_4-ordinary_3_to_5=0.98504902372069969,55.970662626215727;4.7683269540173585;1.3566209661898421,8.3133975270069698;5.2733108943494704,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,2,4,4,4,3,1,0.75,3,0,4,0,0,1,0.999250654075473,0.998581807223861,0.99904436076513992;0.99825194833515662;0.9992506540754732,ordinary_4_to_2-ordinary_4_to_3=0.99841675702886201;ordinary_4_to_2-ordinary_4_to_5=0.99880876147745723;ordinary_4_to_2-ordinary_4_to_6=0.99904436076513992;ordinary_4_to_3-ordinary_4_to_5=0.99713859446500464;ordinary_4_to_3-ordinary_4_to_6=0.99825194833515662;ordinary_4_to_5-ordinary_4_to_6=0.9992506540754732,59.13350563634188;5.6226799590744552;4.3996889285784802;0.79306595334457475,8.4164783705416433;5.1368763083126794;1.244513961891343,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,2,5,4,4,3,1,0.75,3,0,4,0,0,1,0.99984734707692,0.989787652359323,0.9998473470769198;0.9864552452773111;0.98335071268261176,ordinary_5_to_3-ordinary_5_to_4=0.98368700160396105;ordinary_5_to_3-ordinary_5_to_6=0.99004186057809884;ordinary_5_to_3-ordinary_5_to_7=0.9998473470769198;ordinary_5_to_4-ordinary_5_to_6=0.99022131606758512;ordinary_5_to_4-ordinary_5_to_7=0.9864552452773111;ordinary_5_to_6-ordinary_5_to_7=0.98335071268261176,59.479709086073036;6.8089176386739183;3.8643909366979643;0.73144132913669213,15.645648299637752;7.1006506266243603;1.876548120152739,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,2,6,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.99615824013576,0.994505570502983,0.99370213177718469;0.99606341049552982,ordinary_6_to_4-ordinary_6_to_5=0.99615824013576015;ordinary_6_to_4-ordinary_6_to_7=0.99370213177718469;ordinary_6_to_5-ordinary_6_to_7=0.99606341049552982,54.647654566088349;5.4997374360441453;3.8810472555133568,15.394196336166162;4.2503675423098137,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,2,7,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.99829735612574,0.994825112638808,0.98754633579843953;0.9979597022693929,ordinary_7_to_2-ordinary_7_to_5=0.99829735612573967;ordinary_7_to_2-ordinary_7_to_6=0.98754633579843953;ordinary_7_to_5-ordinary_7_to_6=0.9979597022693929,52.365798859481288;4.5936817437772461;1.702801615434226,5.1400694686842305;2.8465160944255801,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,4,1,7,5,4,1,0.8,4,0,7,0,0,1,0.997200329240041,0.88938958048182,0.79428631085888823;0.99412759610301538;0.66612156132703804;0;0.99412759610301538;0.81390736908180528,ordinary_1_to_2-ordinary_1_to_3=0.84504866026271586;ordinary_1_to_2-ordinary_1_to_6=0.95817641182470181;ordinary_1_to_2-ordinary_1_to_7=0.79428631085888823;ordinary_1_to_2-pinned_leader_1_to_3=0.84504866026271586;ordinary_1_to_2-pinned_leader_1_to_5=0.98336047355993772;ordinary_1_to_2-pinned_leader_1_to_7=0.79428631085888823;ordinary_1_to_3-ordinary_1_to_6=0.85982714157039741;ordinary_1_to_3-ordinary_1_to_7=0.99412759610301538;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=0.86641139980384041;ordinary_1_to_3-pinned_leader_1_to_7=0.99412759610301538;ordinary_1_to_6-ordinary_1_to_7=0.66612156132703804;ordinary_1_to_6-pinned_leader_1_to_3=0.85982714157039741;ordinary_1_to_6-pinned_leader_1_to_5=0.99720032924004098;ordinary_1_to_6-pinned_leader_1_to_7=0.66612156132703804;ordinary_1_to_7-pinned_leader_1_to_3=0.99412759610301538;ordinary_1_to_7-pinned_leader_1_to_5=0.81390736908180528;ordinary_1_to_7-pinned_leader_1_to_7=0;pinned_leader_1_to_3-pinned_leader_1_to_5=0.86641139980384041;pinned_leader_1_to_3-pinned_leader_1_to_7=0.99412759610301538;pinned_leader_1_to_5-pinned_leader_1_to_7=0.81390736908180528,17.385997351178439;7.983363159226978;4.5191780552858747;0.79568525422774505;0.67666950760546152;1.1682601109084451e-15;1.9471613270447454e-16,13.036977290127792;4.9510149026485717;2.5889840436168772;0.67899287750486459;3.8635930097160207e-16;2.025997204331506e-18,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,4,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999823714927614,0.995865143264815,0.99982371492761435;0.99367646965606549,ordinary_2_to_3-ordinary_2_to_4=0.99317295362356217;ordinary_2_to_3-ordinary_2_to_7=0.99982371492761435;ordinary_2_to_4-ordinary_2_to_7=0.99367646965606549,42.585915717906666;5.6487444006806289;2.8799312496366181,11.912729201467986;5.8467442654952775,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.998324163077754,0.991949162872216,0.99832416307775429;0.98592313374035923,ordinary_3_to_2-ordinary_3_to_4=0.98658759948252617;ordinary_3_to_2-ordinary_3_to_5=0.99832416307775429;ordinary_3_to_4-ordinary_3_to_5=0.98592313374035923,45.836006217152956;4.0797167174613955;1.1468349798315942,7.0832113151515665;4.2877007881311,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,4,4,4,4,3,1,0.75,3,0,4,0,0,1,0.999257592681634,0.998712736297455,0.99912751390362475;0.99843062295432328;0.99925759268163428,ordinary_4_to_2-ordinary_4_to_3=0.9985951292066676;ordinary_4_to_2-ordinary_4_to_5=0.99886727311526358;ordinary_4_to_2-ordinary_4_to_6=0.99912751390362475;ordinary_4_to_3-ordinary_4_to_5=0.99733828076745579;ordinary_4_to_3-ordinary_4_to_6=0.99843062295432328;ordinary_4_to_5-ordinary_4_to_6=0.99925759268163428,48.483958805024947;4.8023925625417885;3.7661848710050232;0.67278860997735357,7.0805730132214455;4.4030863419609254;1.04275326096839,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N7_sparse4_pin_odd,7,sparse4,odd,25,4,5,4,4,3,1,0.75,3,0,4,0,0,1,0.999869593401507,0.990470498382838,0.99986959340150716;0.98702872037923384;0.98436593610638556,ordinary_5_to_3-ordinary_5_to_4=0.98424857891411355;ordinary_5_to_3-ordinary_5_to_6=0.99081241851418611;ordinary_5_to_3-ordinary_5_to_7=0.99986959340150716;ordinary_5_to_4-ordinary_5_to_6=0.99052788074541909;ordinary_5_to_4-ordinary_5_to_7=0.98702872037923384;ordinary_5_to_6-ordinary_5_to_7=0.98436593610638556,48.742064895378363;5.810377564078081;3.3140898522042801;0.62229432806719942,12.99202577254302;5.957690338903201;1.5998514977828044,1
