armId,methodFamily,method,parameterName,parameterValue,period_s,epsilonPosition_m,retryInterval_s,seed,scenarioId,scenario,formationRMSE_m,primaryFormationRMSE_m,maxFormationError_m,primaryMaxFormationError_m,txCount,ackCount,dataRatePerChannel_Hz,cost025PerChannel_Hz,evaluationCost025PerChannel_Hz,eventCost025PerChannel_Hz,quietCost025PerChannel_Hz,eventTrafficConcentration,eventDurationFraction,eventAllocationRatio,broadcastRate_Hz,maxEvaluationAcceleration_mps2,saturationFraction,diverged,invariantViolations,traceHashExact,controlViolationRatio,controlMaxNormalizedRisk,runtime_s,failed,errorIdentifier,errorMessage
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020001,S1,Stationary-Moderate,0.10002128948747,0.100025467675904,0.134396807260579,0.134396807260579,3136,2521,10.4533333333333,12.5541666666667,10.8920454545455,NaN,NaN,NaN,NaN,NaN,64.0333333333333,0.183940694917722,0,0,0,47187688286,0.961025982678214,25.0671878942209,3.3467112,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020002,S1,Stationary-Moderate,0.102482073047176,0.102480673604202,0.150098643841673,0.150098643841673,3142,2501,10.4733333333333,12.5575,10.8647727272727,NaN,NaN,NaN,NaN,NaN,64.1333333333333,0.288980613273241,0,0,0,47256918831,0.964423717521652,24.4917706299782,3.4581559,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020003,S1,Stationary-Moderate,0.0980767406719187,0.0980761777871519,0.130981483480983,0.130981483480983,3138,2543,10.46,12.5791666666667,10.9215909090909,NaN,NaN,NaN,NaN,NaN,64.0666666666667,0.20771058522179,0,0,0,47240498210,0.959893404397069,25.0671878942209,3.5758968,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020004,S1,Stationary-Moderate,0.100567015099865,0.10056760551122,0.132217858959201,0.132217858959201,3131,2495,10.4366666666667,12.5158333333333,10.8693181818182,NaN,NaN,NaN,NaN,NaN,63.9333333333333,0.173701666833624,0,0,0,47136378024,0.963224516988674,25.0671878942209,3.5685928,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020005,S1,Stationary-Moderate,0.100542680576653,0.100542985159404,0.13413739967746,0.13413739967746,3142,2521,10.4733333333333,12.5741666666667,10.9068181818182,NaN,NaN,NaN,NaN,NaN,64.1666666666667,0.223583592541658,0,0,0,47246216507,0.962891405729514,24.6947967338423,3.4619552,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020001,S1,Stationary-Moderate,0.100289852949002,0.100289651393226,0.134540539312261,0.134540539312261,2944,2375,9.81333333333333,11.7925,10.6590909090909,NaN,NaN,NaN,NaN,NaN,69.2,0.210884086844805,0,0,0,47187688286,0.804596935376416,19.2852224935886,3.246552,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020002,S1,Stationary-Moderate,0.103023181035303,0.103024492196794,0.149603226547325,0.149603226547325,2947,2347,9.82333333333333,11.7791666666667,10.6454545454545,NaN,NaN,NaN,NaN,NaN,70.8,0.22995402500151,0,0,0,47256918831,0.813790806129247,18.665756729934,3.590872,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020003,S1,Stationary-Moderate,0.100578003811014,0.100581135464155,0.1352995372985,0.1352995372985,2943,2386,9.81,11.7983333333333,10.6738636363636,NaN,NaN,NaN,NaN,NaN,70.5666666666667,0.188968501936156,0,0,0,47240498210,0.810992671552298,19.8870124248505,3.2219706,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020004,S1,Stationary-Moderate,0.102246967657236,0.102247260393913,0.138924316921499,0.138924316921499,2942,2372,9.80666666666667,11.7833333333333,10.6204545454545,NaN,NaN,NaN,NaN,NaN,71,0.199587963393079,0,0,0,47136378024,0.813191205862758,18.7186616691057,3.3967485,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020005,S1,Stationary-Moderate,0.101281600376044,0.101278588737571,0.133501293970007,0.133501293970007,2937,2353,9.79,11.7508333333333,10.6102272727273,NaN,NaN,NaN,NaN,NaN,69.5,0.207639112986041,0,0,0,47246216507,0.812658227848101,19.2477898744702,3.5136604,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020001,S1,Stationary-Moderate,0.128329166443124,0.128329515425345,0.170134298743458,0.170134298743458,2183,1760,7.27666666666667,8.74333333333333,7.88068181818182,NaN,NaN,NaN,NaN,NaN,59,0.215412737069402,0,0,0,47187688286,0.548034643570953,13.4684028553761,3.1675197,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020002,S1,Stationary-Moderate,0.130359651883889,0.130362947834885,0.176308959702501,0.176308959702501,2193,1751,7.31,8.76916666666667,7.91022727272727,NaN,NaN,NaN,NaN,NaN,61.5333333333333,0.263668151974206,0,0,0,47256918831,0.555629580279813,12.3473983669212,3.6593521,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020003,S1,Stationary-Moderate,0.1297601450638,0.1297590212247,0.168560621088731,0.168560621088731,2184,1737,7.28,8.7275,7.91136363636364,NaN,NaN,NaN,NaN,NaN,58.9333333333333,0.257530144212197,0,0,0,47240498210,0.552231845436376,12.8569232146839,3.9107728,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020004,S1,Stationary-Moderate,0.13005751551059,0.130059915563126,0.176519545252057,0.176519545252057,2193,1738,7.31,8.75833333333333,7.91022727272727,NaN,NaN,NaN,NaN,NaN,61.8,0.28308573941603,0,0,0,47136378024,0.553564290473018,12.7502290894375,4.2131797,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020005,S1,Stationary-Moderate,0.127258304141853,0.127253922804513,0.168501364100072,0.168501364100072,2170,1775,7.23333333333333,8.7125,7.84886363636364,NaN,NaN,NaN,NaN,NaN,60.5333333333333,0.235454635048875,0,0,0,47246216507,0.543171219187209,12.3473983669212,4.2894245,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020001,S1,Stationary-Moderate,0.159145327665843,0.159146182756478,0.211716606746459,0.211716606746459,1671,1300,5.57,6.65333333333333,5.82954545454545,NaN,NaN,NaN,NaN,NaN,49.7,0.354861637546598,0,0,0,47187688286,0.468820786142572,9.5754632821068,4.1103716,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020002,S1,Stationary-Moderate,0.157079024942165,0.157079394348567,0.205815446946007,0.205815446946007,1662,1315,5.54,6.63583333333333,5.80795454545455,NaN,NaN,NaN,NaN,NaN,49.1666666666667,0.26279170217171,0,0,0,47256918831,0.466688874083944,9.06088214617779,4.8179231,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020003,S1,Stationary-Moderate,0.157515025240899,0.157515580901839,0.214537061678643,0.214537061678643,1656,1311,5.52,6.6125,5.80113636363636,NaN,NaN,NaN,NaN,NaN,48.7333333333333,0.298001872782034,0,0,0,47240498210,0.461092604930047,10.2437268601856,6.482741,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020004,S1,Stationary-Moderate,0.156247221429879,0.156244000323962,0.210863051203108,0.210863051203108,1650,1330,5.5,6.60833333333333,5.77840909090909,NaN,NaN,NaN,NaN,NaN,49.1666666666667,0.307470610858998,0,0,0,47136378024,0.460692871419054,9.5754632821068,2.8234979,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020005,S1,Stationary-Moderate,0.154325052969487,0.154329724125875,0.205512099583147,0.205512099583147,1655,1341,5.51666666666667,6.63416666666667,5.81136363636364,NaN,NaN,NaN,NaN,NaN,48.4333333333333,0.266110018039822,0,0,0,47246216507,0.457228514323784,9.18380058904227,3.0769056,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020001,S1,Stationary-Moderate,0.207692034377057,0.207692993713881,0.274095263855798,0.274095263855798,1231,993,4.10333333333333,4.93083333333333,4.16477272727273,NaN,NaN,NaN,NaN,NaN,36.9333333333333,0.468461469809262,0,0,0,47187688286,0.351499000666223,6.22772981036718,3.1854245,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020002,S1,Stationary-Moderate,0.209612947950658,0.209616807928122,0.298678488423346,0.298678488423346,1244,992,4.14666666666667,4.97333333333333,4.25,NaN,NaN,NaN,NaN,NaN,37.1,0.459404871137693,0,0,0,47256918831,0.353564290473018,6.38557520032171,3.0454862,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020003,S1,Stationary-Moderate,0.210595297960926,0.21060226694068,0.278604252624051,0.278604252624051,1239,989,4.13,4.95416666666667,4.20113636363636,NaN,NaN,NaN,NaN,NaN,36.1333333333333,0.391123520066547,0,0,0,47240498210,0.353697534976682,6.22772981036718,2.8507392,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020004,S1,Stationary-Moderate,0.210038477902595,0.210046720508693,0.279454042554527,0.279454042554527,1259,977,4.19666666666667,5.01083333333333,4.35227272727273,NaN,NaN,NaN,NaN,NaN,37.4666666666667,0.531224611395761,0,0,0,47136378024,0.359360426382412,6.11782546032044,2.9506255,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020005,S1,Stationary-Moderate,0.211694838141359,0.211695199225642,0.298483640017898,0.298483640017898,1240,979,4.13333333333333,4.94916666666667,4.18863636363636,NaN,NaN,NaN,NaN,NaN,36.3,0.40440448085771,0,0,0,47246216507,0.352898067954697,6.22772981036718,2.9278868,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020001,S1,Stationary-Moderate,0.261250525976991,0.261260664155982,0.360365438204996,0.360365438204996,972,797,3.24,3.90416666666667,3.24772727272727,NaN,NaN,NaN,NaN,NaN,28.4666666666667,0.556932005374033,0,0,0,47187688286,0.270686209193871,5.12323311112787,2.8761642,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020002,S1,Stationary-Moderate,0.258847028011861,0.258837446588993,0.345931840702458,0.345931840702458,1019,794,3.39666666666667,4.05833333333333,3.40568181818182,NaN,NaN,NaN,NaN,NaN,29.6666666666667,0.562988274017349,0,0,0,47256918831,0.284010659560293,4.73704856105474,2.8348258,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020003,S1,Stationary-Moderate,0.260667237352375,0.260665643125198,0.348339050910309,0.348339050910309,996,797,3.32,3.98416666666667,3.3,NaN,NaN,NaN,NaN,NaN,30.1666666666667,0.53195086608178,0,0,0,47240498210,0.276882078614257,5.54178215921559,2.9283152,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020004,S1,Stationary-Moderate,0.257816773451643,0.257831442602473,0.344800029158523,0.344800029158523,1013,799,3.37666666666667,4.0425,3.41363636363636,NaN,NaN,NaN,NaN,NaN,30.9666666666667,0.564177867816919,0,0,0,47136378024,0.281678880746169,4.66143565814675,2.8064706,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020005,S1,Stationary-Moderate,0.254152882577774,0.254146089819414,0.351475329160986,0.351475329160986,1019,808,3.39666666666667,4.07,3.43068181818182,NaN,NaN,NaN,NaN,NaN,31.2333333333333,0.752890933546335,0,0,0,47246216507,0.283411059293804,5.12323311112787,2.9154601,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020001,S1,Stationary-Moderate,0.350697340208101,0.350702487435673,0.473159353704542,0.473159353704542,734,583,2.44666666666667,2.9325,2.47727272727273,NaN,NaN,NaN,NaN,NaN,22.5,0.809588180302735,0,0,0,47187688286,0.19746835443038,3.26155446488063,3.2021359,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020002,S1,Stationary-Moderate,0.345995687662008,0.345990655642733,0.503769135516213,0.503769135516213,723,598,2.41,2.90833333333333,2.47045454545455,NaN,NaN,NaN,NaN,NaN,21.6333333333333,0.951546263000126,0,0,0,47256918831,0.193870752831446,3.15803237403649,3.4012524,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020003,S1,Stationary-Moderate,0.362242700796782,0.362245012498837,0.527502745960036,0.527502745960036,702,568,2.34,2.81333333333333,2.39318181818182,NaN,NaN,NaN,NaN,NaN,21.4333333333333,0.852887072396346,0,0,0,47240498210,0.191005996002665,3.69452143947706,3.5497072,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020004,S1,Stationary-Moderate,0.352649482616763,0.352630509070199,0.494014079538951,0.494014079538951,724,565,2.41333333333333,2.88416666666667,2.47045454545455,NaN,NaN,NaN,NaN,NaN,22.1666666666667,0.822968693585871,0,0,0,47136378024,0.197868087941372,3.26155446488063,3.6943678,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020005,S1,Stationary-Moderate,0.352437169525155,0.352430903197897,0.485576116438167,0.485576116438167,732,593,2.44,2.93416666666667,2.50795454545455,NaN,NaN,NaN,NaN,NaN,21.2666666666667,0.935097051142179,0,0,0,47246216507,0.199000666222518,3.41548874075192,3.7500073,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020001,S1,Stationary-Moderate,0.466794434366036,0.466779078977477,0.69145461348883,0.69145461348883,535,433,1.78333333333333,2.14416666666667,1.87613636363636,NaN,NaN,NaN,NaN,NaN,16.2,1.24641383722456,0,0,0,47187688286,0.147901399067288,2.60959099345591,3.7233621,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020002,S1,Stationary-Moderate,0.480040718183034,0.480045647356688,0.699920212474461,0.699920212474461,526,414,1.75333333333333,2.09833333333333,1.79659090909091,NaN,NaN,NaN,NaN,NaN,16.0333333333333,1.1625739644239,0,0,0,47256918831,0.146169220519654,2.32010230152883,4.1997818,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020003,S1,Stationary-Moderate,0.479400292718924,0.479406498810648,0.669525740561323,0.669525740561323,523,399,1.74333333333333,2.07583333333333,1.77840909090909,NaN,NaN,NaN,NaN,NaN,16.3666666666667,1.27901430279273,0,0,0,47240498210,0.145769487008661,2.23549867340565,7.4576817,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020004,S1,Stationary-Moderate,0.460374972174837,0.460380343744421,0.667971576781327,0.667971576781327,517,425,1.72333333333333,2.0775,1.79431818181818,NaN,NaN,NaN,NaN,NaN,15.4666666666667,1.16738425127339,0,0,0,47136378024,0.143304463690873,2.82943909626948,2.7945671,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020005,S1,Stationary-Moderate,0.475373299774205,0.475387755246793,0.678291992946523,0.678291992946523,518,408,1.72666666666667,2.06666666666667,1.75454545454545,NaN,NaN,NaN,NaN,NaN,15.8,0.903310565815346,0,0,0,47246216507,0.144970019986676,2.82943909626948,3.247982,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020001,S1,Stationary-Moderate,0.0888524660400669,0.0888541514915538,0.116511029958483,0.116511029958483,3999,3172,13.33,15.9733333333333,14.8,NaN,NaN,NaN,NaN,NaN,118.133333333333,0.125451061063983,0,0,0,47187688286,NaN,NaN,2.8063278,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020002,S1,Stationary-Moderate,0.0877128167675765,0.087711425033351,0.115832765583596,0.115832765583596,4008,3181,13.36,16.0108333333333,14.7772727272727,NaN,NaN,NaN,NaN,NaN,118.766666666667,0.119485376398799,0,0,0,47256918831,NaN,NaN,2.9577756,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020003,S1,Stationary-Moderate,0.0873630430522174,0.0873627279990112,0.113361508048719,0.113361508048719,4017,3187,13.39,16.0458333333333,14.8022727272727,NaN,NaN,NaN,NaN,NaN,116.1,0.12861385755371,0,0,0,47240498210,NaN,NaN,2.8768719,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020004,S1,Stationary-Moderate,0.0872986153191095,0.0873011273613263,0.113245040567211,0.113245040567211,4009,3194,13.3633333333333,16.025,14.8295454545455,NaN,NaN,NaN,NaN,NaN,118.066666666667,0.138277723967609,0,0,0,47136378024,NaN,NaN,2.9370014,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020005,S1,Stationary-Moderate,0.0874598883452533,0.0874586719135535,0.113474331859093,0.113474331859093,3999,3174,13.33,15.975,14.7113636363636,NaN,NaN,NaN,NaN,NaN,117.733333333333,0.119461000989248,0,0,0,47246216507,NaN,NaN,3.5560956,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020001,S2,Formation-switching,0.144441553200168,0.165495619808174,0.298026030397874,0.298026030397874,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.183400523386832,0,0,0,47187688286,NaN,NaN,1.3724067,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020002,S2,Formation-switching,0.144399536203983,0.165411938648501,0.29770810687925,0.29770810687925,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.186229446278391,0,0,0,47256918831,NaN,NaN,1.4720331,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020003,S2,Formation-switching,0.144451071581303,0.165485753643957,0.297454146116648,0.297454146116648,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.18627637925845,0,0,0,47240498210,NaN,NaN,1.4173089,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020004,S2,Formation-switching,0.14445478928988,0.1655107581181,0.297862082797882,0.297862082797882,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.183135286136868,0,0,0,47136378024,NaN,NaN,1.5315486,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020005,S2,Formation-switching,0.144402472614894,0.165449881343636,0.298407326164996,0.298407326164996,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.184390165826176,0,0,0,47246216507,NaN,NaN,1.4047713,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020001,S2,Formation-switching,0.147634523545799,0.168079600699536,0.306148442737581,0.306148442737581,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.187018047539811,0,0,0,47187688286,NaN,NaN,1.0182933,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020002,S2,Formation-switching,0.147554090267037,0.167931511324483,0.305050490019126,0.305050490019126,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.203483304704352,0,0,0,47256918831,NaN,NaN,0.9968865,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020003,S2,Formation-switching,0.147762355953262,0.168135666814144,0.304956274363823,0.304956274363823,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.191298914477937,0,0,0,47240498210,NaN,NaN,1.338703,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020004,S2,Formation-switching,0.147760960617347,0.168241624048377,0.305473964499645,0.305473964499645,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.190275536978756,0,0,0,47136378024,NaN,NaN,1.0534125,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020005,S2,Formation-switching,0.147726152369315,0.168115424256416,0.306246510559886,0.306246510559886,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.18702957467341,0,0,0,47246216507,NaN,NaN,1.03808,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020001,S2,Formation-switching,0.151716910461978,0.171241725956584,0.315268171205692,0.315268171205692,4990,0,16.6333333333333,16.6333333333333,16.6636363636364,16.6375,16.6785714285714,0.363066012002182,0.363636363636364,0.998431533006001,99.8,0.202418672706281,0,0,0,47187688286,NaN,NaN,0.9464093,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020002,S2,Formation-switching,0.151263694503387,0.170922551395166,0.312498466104026,0.312498466104026,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.7,16.6571428571429,0.36423118865867,0.363636363636364,1.00163576881134,99.8,0.20525157008626,0,0,0,47256918831,NaN,NaN,0.9567181,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020003,S2,Formation-switching,0.151616688958933,0.171178041082056,0.312956962035265,0.312956962035265,4990,0,16.6333333333333,16.6333333333333,16.65,16.6375,16.6571428571429,0.363363363363363,0.363636363636364,0.999249249249249,99.8,0.211985864162961,0,0,0,47240498210,NaN,NaN,1.0351393,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020004,S2,Formation-switching,0.151480398207191,0.171374468120725,0.313950771049037,0.313950771049037,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.725,16.6428571428571,0.364776444929117,0.363636363636364,1.00313522355507,99.8,0.225529171054176,0,0,0,47136378024,NaN,NaN,0.8174357,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020005,S2,Formation-switching,0.151368993820802,0.171096407011045,0.31503595868377,0.31503595868377,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.7,16.6571428571429,0.36423118865867,0.363636363636364,1.00163576881134,99.8,0.211139705158597,0,0,0,47246216507,NaN,NaN,0.8881466,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020001,S2,Formation-switching,0.155249752686119,0.174233938223058,0.320344896678467,0.320344896678467,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.222163225461403,0,0,0,47187688286,NaN,NaN,0.7977996,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020002,S2,Formation-switching,0.155482139107364,0.174275133047825,0.319717063503173,0.319717063503173,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.267574403161308,0,0,0,47256918831,NaN,NaN,0.7535889,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020003,S2,Formation-switching,0.156007057283879,0.17477799497412,0.319801922473593,0.319801922473593,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.224289078919612,0,0,0,47240498210,NaN,NaN,0.7639772,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020004,S2,Formation-switching,0.155630298090942,0.174582596300846,0.320531758811587,0.320531758811587,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.259422869473193,0,0,0,47136378024,NaN,NaN,0.8145812,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020005,S2,Formation-switching,0.156008088043788,0.175109469339889,0.323980437278433,0.323980437278433,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.297478462873439,0,0,0,47246216507,NaN,NaN,0.815562,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020001,S2,Formation-switching,0.16093130244837,0.179462176018926,0.33471161469886,0.33471161469886,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.363636363636364,0.363636363636364,1,59.8,0.315216505853687,0,0,0,47187688286,NaN,NaN,0.7177422,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020002,S2,Formation-switching,0.160475106999743,0.178642490598305,0.327565791839309,0.327565791839309,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.363636363636364,0.363636363636364,1,59.8,0.237310892786123,0,0,0,47256918831,NaN,NaN,0.6637323,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020003,S2,Formation-switching,0.160260436198739,0.178209773598865,0.322226613868224,0.322226613868224,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.363636363636364,0.363636363636364,1,59.8,0.220626181386984,0,0,0,47240498210,NaN,NaN,0.6613348,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020004,S2,Formation-switching,0.161101242788168,0.179400633014838,0.330464212073165,0.330464212073165,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.363636363636364,0.363636363636364,1,59.8,0.237051819339453,0,0,0,47136378024,NaN,NaN,0.7324827,0,,
