communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,scenarioId
4.85549090909091,0.284197569700652,0.24757351365437,0.0366240560462812,S3
5.06132727272727,0.275162048218318,0.241268849937245,0.0338931982810731,S3
5.26716363636364,0.267926424599033,0.236059159048026,0.0318672655510076,S3
5.473,0.262028667777552,0.230849468158806,0.0311791996187459,S3
5.67883636363636,0.256130910956071,0.225639777269587,0.0304911336864843,S3
5.88467272727273,0.250233154134591,0.220430086380368,0.0298030677542227,S3
6.09050909090909,0.24433539731311,0.215220395491149,0.029115001821961,S3
6.29634545454545,0.238437640491629,0.210814417009322,0.0276232234823073,S3
6.50218181818182,0.232539883670148,0.208855468586728,0.0236844150834197,S3
6.70801818181818,0.226642126848667,0.206896520164135,0.0197456066845321,S3
6.91385454545454,0.222260522011603,0.204937571741542,0.0173229502700617,S3
7.11969090909091,0.219103799462813,0.202978623318948,0.0161251761438644,S3
7.32552727272727,0.215947076914022,0.201019674896355,0.0149274020176672,S3
7.53136363636363,0.212790354365232,0.199060726473762,0.0137296278914699,S3
7.7372,0.209633631816441,0.197101778051169,0.0125318537652726,S3
7.94303636363636,0.206476909267651,0.195142829628575,0.0113340796390754,S3
8.14887272727273,0.20332018671886,0.193183881205982,0.0101363055128781,S3
8.35470909090909,0.200408697074748,0.191224932783389,0.00918376429135936,S3
8.56054545454545,0.19856061544694,0.189265984360795,0.00929463108614484,S3
8.76638181818182,0.196712533819133,0.187307035938202,0.00940549788093042,S3
8.97221818181818,0.194864452191325,0.185348087515609,0.00951636467571598,S3
9.17805454545455,0.193016370563517,0.183389139093016,0.00962723147050148,S3
9.38389090909091,0.191168288935709,0.181430190670422,0.00973809826528702,S3
9.58972727272727,0.189320207307902,0.179471242247829,0.00984896506007255,S3
9.79556363636364,0.187472125680094,0.177512293825236,0.0099598318548581,S3
10.0014,0.185624044052286,0.175560147799224,0.0100638962530619,S3
10.2072363636364,0.183775962424478,0.174601328359776,0.00917463406470179,S3
10.4130727272727,0.18205784947901,0.173642508920329,0.00841534055868121,S3
10.6189090909091,0.180392399943645,0.172683689480881,0.00770871046276397,S3
10.8247454545455,0.178936604608232,0.171724870041433,0.00721173456679811,S3
11.0305818181818,0.177723378602951,0.170766050601986,0.0069573280009656,S3
11.2364181818182,0.176510152597671,0.169807231162538,0.00670292143513307,S3
11.4422545454545,0.175296926592391,0.16884841172309,0.00644851486930054,S3
11.6480909090909,0.174083700587111,0.167889592283643,0.00619410830346803,S3
11.8539272727273,0.172870474581831,0.166930772844195,0.0059397017376355,S3
12.0597636363636,0.17165724857655,0.165971953404747,0.00568529517180297,S3
12.2656,0.17044402257127,0.1650131339653,0.00543088860597046,S3
