stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate,freshnessHeadroomEnabled
development-amendment-3,16024004,n5-moderate-bg0,N5 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0535764685819381,0.532330827812032,0,0,9.54051366762115,12.3157288437038,0,1.0366795273984,0.0721945826423438,0.16,0.219999999999999,0.34,0.139215035931454,0.06702045328911,705,817,670,53,746,1513,1163,350,950,746,204,0,0,0,120,0.137931034482759,0,0,112,1,2,32,32,0,0,0,0,53,838,1,0.26099999999998,53,18,0,0.234121356147054,0.308638033587176,0,0,0,0,0,0.280916666666667,3.268,0.103,0.214528000000002,0,0,0.674200000000001,55.8333333333333,96.9166666666667,62.1666666666667,0.00694367816091961,0.0210000000000008,0.0458243967828419,0.0959999999999996,0.986506680731364,1826,112,0.106243154435926,0.142857142857143,0.103129478420263,0.101259790034994,2.4439548,0,667079878446,21210002730,105363559,0,189937014,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,71,53,0,18,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024004,n5-moderate-bg0,N5 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0801770174606821,0.497556182061887,0,0,9.87119837177594,12.9410618992228,0,1.03652267111989,0.115002763957988,0.26,0.360000000000001,0.520000000000001,0.195444997236042,0.0804422332780543,964,910,504,123,527,1659,881,778,938,527,411,0,0,0,393,0.380445304937076,0,398,345,15,2,32,32,0,0,0,0,123,768,456,0.274749999999974,127,110,0,0.247560836003703,0.31262463304527,0,0,0,0,0,0.317083333333334,3.64,0.165,0.196608000000002,0,0,0.761000000000001,42,73.4166666666667,43.9166666666667,0.0255488867376574,0.0654000000000002,0.0702922201138521,0.1434,0.988158406597682,1933,170,0.107087428867046,0.0882352941176471,0.103129478420263,0.101259790034994,2.8011153,0,667079878446,21210002730,105363559,0,189963885,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,237,127,0,110,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024004,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.091495304876907,0.483455213506869,0,0,9.59020645799871,12.7735006223436,0,1.03669708190646,0.142598120508568,0.371999999999998,0.539999999999999,0.639999999999999,0.313952459922609,0.171354339414041,1074,2189,429,0,298,3992,754,3238,1525,298,1227,0,0,0,1729,0.789858382823207,0,237,1354,39,1,32,32,0,0,0,0,0,1525,206,0.758416666666684,0,12,0,0.71507037854724,0.793835537774065,0,0,0,0,0,0.729666666666623,8.75599999999948,0,0.390399999999999,3.65699999999965,1481,1.7511999999999,35.75,62.8333333333333,24.8333333333333,0.0187788944723619,0.0460000000000003,0.059771812080537,0.12615,0.989441144055267,4539,0,0.104207975324961,0,0.103129478420263,0.101259790034994,2.8668115,0,667079878446,21210002730,105363559,0,190154241,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,12,0,12,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903,1
development-amendment-3,16024004,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.304446301194575,0.264822165272624,1,0,9.88383940619649,13.709331348196,0,1.03668509028334,0.382587064676617,1.032,1.4984,2.06,1.12530679933665,0.742719734660033,1159,1420,144,0,66,2530,264,2265,939,66,872,1,1,1,1262,0.888732394366197,0,804,1068,55,1,32,32,0,0,0,0,0,939,631,0.57383333333337,0,13,0,0.573478670064141,0.64742342055264,0,0,0,0,0,0.473333333333318,5.67999999999982,0,0.240384000000003,3.65699999999965,1099,1.13599999999996,12,22,5.5,0.0256197183098593,0.0579999999999999,0.137727272727273,0.338000000000001,0.926541554959786,2947,0,0.110960298608755,0,0.103129478420263,0.101259790034994,2.4347302,0,667079878446,21210002730,105363559,0,190181112,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,13,0,13,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903,1
development-amendment-3,16024004,n5-stressed-bg0,N5 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0663508492021328,0.51476337781607,0,0,9.63273755169945,12.5832253459226,0,1.03663071261006,0.093012714206744,0.24,0.3984,0.68,0.194239911553344,0.1012271973466,873,971,703,17,571,1800,1087,713,895,571,324,0,0,0,111,0.112348178137652,0,9,107,0,2,32,32,0,0,0,0,17,860,7,0.30741666666664,17,31,0,0.264142426506033,0.327051487720024,0,0,0,0,0,0.326416666666667,3.884,0.033,0.220160000000002,0,0,0.783400000000001,58.5833333333333,90.5833333333333,47.5833333333333,0.00700202429149808,0.0190000000000001,0.0437232924693521,0.0984999999999999,0.936347704171048,2100,35,0.312380952380952,0.228571428571429,0.310784869188469,0.306778870188302,2.6348744,0,667079878446,21838512080,110997405,0,192647438,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,48,17,0,31,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71,1
development-amendment-3,16024004,n5-stressed-bg0,N5 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.104950510929627,0.462775156554513,0,0,9.87119837177594,13.385524945608,0,1.03643096082244,0.138662244333886,0.34,0.48,0.819999999999999,0.302498618021006,0.16383637368712,1082,1025,479,0,359,1873,758,1115,887,359,528,0,0,0,430,0.419512195121951,0,448,392,18,1,32,32,0,0,0,0,0,887,489,0.292833333333305,0,251,0,0.27394446643079,0.354098721815284,0,0,0,0,0,0.341666666666666,4.09999999999999,0,0.227072000000002,0,0,0.819999999999998,39.9166666666667,63.1666666666667,29.9166666666667,0.0234673170731709,0.056,0.0790027855153205,0.1705,0.951899101790196,2208,0,0.311141304347826,0,0.310784869188469,0.306778870188302,2.8440998,0,667079878446,21838512080,110997405,0,192674309,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,251,0,251,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71,1
development-amendment-3,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.112512699601942,0.45498253534188,0,0,9.59020645799871,12.9114699020804,0,1.03664768849852,0.162222222222222,0.44,0.6584,0.860000000000001,0.406788280818131,0.24456605859591,1143,2254,393,0,213,4104,614,3490,1309,213,1096,0,0,0,1771,0.785714285714286,0,266,1380,46,1,32,32,0,0,0,0,0,1309,207,0.77250000000001,0,13,0,0.735260515892884,0.79658230371627,0,0,0,0,0,0.751333333333288,9.01599999999945,0,0.335104,3.65699999999965,1489,1.80319999999989,32.75,51.1666666666667,17.75,0.017977373558119,0.0450000000000011,0.0631549295774649,0.1454,0.981781775418746,4570,0,0.312910284463895,0,0.310784869188469,0.306778870188302,3.1597907,0,667079878446,21838512080,110997405,0,192864665,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,13,0,13,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71,1
development-amendment-3,16024004,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.313551317007494,0.201971943925915,1,0,9.88383940619649,13.709331348196,0,1.03638627771019,0.502476506357103,1.28,1.6184,1.82,1.55825317855169,1.05577667219459,1123,1418,130,0,45,2527,214,2312,765,45,720,1,1,0,1257,0.886459802538787,0,768,1066,46,1,32,32,0,0,0,0,0,765,464,0.573000000000037,0,22,0,0.572715415092068,0.639679241802804,0,0,0,0,0,0.472666666666652,5.67199999999982,0,0.195840000000002,3.65699999999965,1098,1.13439999999996,10.8333333333333,17.8333333333333,3.75,0.0267926657263753,0.0589999999999998,0.155133333333333,0.4012,0.857432775240994,2873,0,0.319526627218935,0,0.310784869188469,0.306778870188302,2.6775214,0,667079878446,21838512080,110997405,0,192891536,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,22,0,22,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71,1
development-amendment-3,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0904592087201046,0.50832042295666,0,0,NaN,NaN,NaN,NaN,0.0812603648424542,0.18,0.239999999999998,0.32,0.151864487088368,0.0706041222459135,1537,1850,1356,18,1664,4037,2725,1312,2398,1664,734,0,0,0,460,0.246252676659529,0,123,437,4,2,32,32,0,0,0,0,18,2351,167,0.540666666666699,18,103,0,0.486994326917359,0.577177918848668,0,0,0,0,0,0.619583333333302,7.39999999999963,0.035,0.601856,0,0,1.48699999999993,113,227.083333333333,138.666666666667,0.0181118843683084,0.0506500000000003,0.056876201923077,0.11485,0.99058085787245,4682,47,0.0965399401964972,0.0212765957446809,0.101378103649392,0.0970313281119813,3.8019855,0,2586590200207,84901243225,410907084,0,278028958,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,121,18,0,103,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903,1
development-amendment-3,16024004,n10-moderate-bg0,N10 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.211899619348796,0.408454289495961,0,0,NaN,NaN,NaN,NaN,0.195162283819,0.5,0.720000000000001,1.32,0.374143567874911,0.178981284055911,2089,1418,637,0,654,3049,1258,1790,1562,654,907,1,1,1,771,0.543723554301834,0,1395,732,28,1,32,32,0,0,0,0,0,1562,1717,0.383249999999981,0,217,0,0.378500218230594,0.448133869925035,0,0,0,0,0,0.472666666666652,5.67199999999982,0,0.399872,0,0,1.13439999999996,53.0833333333333,104.833333333333,54.5,0.0274520451339917,0.0589999999999993,0.116891437308869,0.2744,0.992415682246191,3442,0,0.0961650203370134,0,0.101378103649392,0.0970313281119813,3.2874947,0,2586590200207,84901243225,410907084,0,277518427,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,217,0,217,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903,1
development-amendment-3,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.271036102476408,0.343508463556792,1,0,NaN,NaN,NaN,NaN,0.25590618336887,0.66,1.04,1.42,0.771480691779199,0.515574508410329,2114,3067,472,0,331,6513,925,5586,2275,331,1944,1,2,0,2584,0.842517117704597,0,1195,2152,71,1,32,32,0,0,0,0,0,2275,1080,0.862916666666623,0,2,0,0.860641593809516,0.896098657819128,0,0,0,0,0,1.02233333333326,12.2679999999991,0,0.582399999999998,3.66899999999964,2058,2.45359999999982,39.3333333333333,77.0833333333333,27.5833333333333,0.0257218780567331,0.0559999999999992,0.104691842900302,0.297,0.992091200570004,7085,0,0.100635144671842,0,0.101378103649392,0.0970313281119813,3.6704759,0,2586590200207,84901243225,410907084,0,278246243,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,2,0,2,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903,1
development-amendment-3,16024004,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.578382605381041,0.150768097749409,1,0,NaN,NaN,NaN,NaN,0.769296375266525,2.08,2.816,3.34,1.87612887941246,1.10683250414594,1827,1558,160,0,120,3339,337,3001,1347,120,1225,1,1,2,1395,0.895378690629012,0,1522,1260,54,1,32,32,0,0,0,0,0,1347,1515,0.59366666666671,0,22,0,0.592774855084246,0.647596057799695,0,0,0,0,0,0.519333333333313,6.23199999999976,0,0.344832,3.66899999999964,1211,1.24639999999995,13.3333333333333,28.0833333333333,10,0.0358003851091144,0.0839999999999996,0.320175,0.8348,0.963855421686747,3748,0,0.0915154749199573,0,0.101378103649392,0.0970313281119813,2.953591,0,2586590200207,84901243225,410907084,0,277735712,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,22,0,22,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903,1
development-amendment-3,16024004,n10-stressed-bg0,N10 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.109738436858799,0.492583557690921,0,0,NaN,NaN,NaN,NaN,0.0993366500829186,0.26,0.4,0.619999999999999,0.204084340203743,0.104747690120825,1856,2219,1391,1,1212,4802,2380,2422,2399,1212,1187,0,0,0,660,0.297297297297297,0,262,625,10,1,32,32,0,0,0,0,1,2396,321,0.623500000000056,1,61,0,0.584865135329253,0.655110306587875,0,0,0,0,0,0.739833333333289,8.87599999999947,0.002,0.613375999999997,0,0,1.77559999999989,115.916666666667,198.333333333333,101,0.0179288288288289,0.0490000000000004,0.0581823432343235,0.119999999999999,0.971418458587918,5415,3,0.310249307479224,0.333333333333333,0.302049658390268,0.296963006165639,3.7589454,0,2586590200207,87270965635,419797754,0,284064658,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,62,1,0,61,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71,1
development-amendment-3,16024004,n10-stressed-bg0,N10 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.265597054735694,0.3629395439974,1,0,NaN,NaN,NaN,NaN,0.270722577588249,0.76,1.14,1.52,0.63088841506752,0.360165837479271,2120,1416,581,0,447,3046,984,2061,1305,447,857,1,1,1,758,0.535310734463277,0,1408,712,36,1,32,32,0,0,0,0,0,1305,1502,0.384833333333315,0,146,0,0.377057609005952,0.445085169234464,0,0,0,0,0,0.471999999999985,5.66399999999982,0,0.33408,0,0,1.13279999999996,48.4166666666667,82,37.25,0.0266878531073448,0.0579999999999998,0.128391498881432,0.305700000000001,0.975412488802843,3367,0,0.309474309474309,0,0.302049658390268,0.296963006165639,3.1198318,0,2586590200207,87270965635,419797754,0,283554127,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,146,0,146,0,1,0,independent-start vulnerable-period ALOHA,3.75822527179351,8.33333333333333,0.450987032615222,1,0.71,1
development-amendment-3,16024004,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.36161981070957,0.254992058435387,1,0,NaN,NaN,NaN,NaN,0.346538734896944,0.960000000000001,1.9,2.6,1.14745794835347,0.800919213456526,2085,3059,420,0,218,6502,702,5800,1982,218,1764,0,0,0,2582,0.844066688460281,0,1199,2179,71,1,32,32,0,0,0,0,0,1982,974,0.859333333333292,0,1,0,0.860706235775057,0.8902452606697,0,0,0,0,0,1.01966666666659,12.2359999999991,0,0.507391999999995,3.66899999999964,2052,2.44719999999982,35,58.5,18.1666666666667,0.0265658711997386,0.0579999999999998,0.113399082568807,0.279100000000001,0.977285318559557,6921,0,0.311226701343736,0,0.302049658390268,0.296963006165639,3.6403054,0,2586590200207,87270965635,419797754,0,284281943,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,1,0,1,0,1,0,symmetric p-persistent CSMA renewal approximation,2.23577345505114,8.33333333333333,0.268292814606137,0.2401,0.71,1
development-amendment-3,16024004,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.707947590417046,0.225867841642292,1,0,NaN,NaN,NaN,NaN,1.12708362947169,3.2,4.316,4.9,2.60804548685146,1.48096185737976,1723,1532,148,0,83,3287,265,3021,1064,83,980,1,1,1,1368,0.892950391644909,0,1417,1233,43,1,32,32,0,0,0,0,0,1064,1179,0.591000000000042,0,28,0,0.58951493007979,0.654612116201885,0,0,0,0,0,0.510666666666647,6.12799999999977,0,0.272384000000002,3.66899999999964,1189,1.22559999999995,12.3333333333333,22.0833333333333,6.91666666666667,0.0386546997389035,0.0990000000000002,0.369036144578313,1.0609,0.943324720068906,3602,0,0.305941143808995,0,0.302049658390268,0.296963006165639,2.9189654,0,2586590200207,87270965635,419797754,0,283771412,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,28,0,28,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71,1
development-amendment-3,16024004,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0521206256505125,0.534243610778591,0,0,9.54051366762115,12.3157288437038,0,1.03667729072295,0.0696517412935322,0.140000000000001,0.199999999999999,0.24,0.145594250967385,0.075942509673853,718,825,676,51,725,1525,1177,345,979,725,254,1,3,0,116,0.132420091324201,0,3,110,2,2,32,32,0,0,0,0,51,869,8,0.263583333333313,51,20,0,0.234711478668695,0.281580171363682,0,0,0,0,0,0.283333333333334,3.3,0.1,0.222464000000002,0,0,0.680000000000001,56.3333333333333,98.0833333333333,60.4166666666667,0.00691324200913251,0.0220000000000002,0.0453020689655173,0.104,0.986243660299989,1833,110,0.0981996726677578,0.245454545454545,0.103129478420263,0.268291951341443,2.6803602,0,667079878446,21459846917,109459431,0,190619124,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,71,51,0,20,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024004,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0790743462297361,0.499740159951859,0,0,9.87119837177594,12.9410618992228,0,1.03648730337917,0.117888336097291,0.279999999999999,0.3984,0.579999999999998,0.206655610834715,0.0887672747374242,990,956,507,111,497,1744,889,855,969,497,472,0,0,0,435,0.407685098406748,0,411,378,16,2,32,32,0,0,0,0,111,813,464,0.283916666666639,120,109,0,0.263694789764814,0.309156519472592,0,0,0,0,0,0.331416666666667,3.824,0.153,0.208128000000002,0,0,0.795400000000001,42.25,74.0833333333333,41.4166666666667,0.0253992502343019,0.0609999999999999,0.0687726358148894,0.1416,0.985296203307971,2048,156,0.10498046875,0.230769230769231,0.103129478420263,0.268291951341443,2.8163402,0,667079878446,21459846917,109459431,0,190645995,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,229,120,0,109,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024004,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0576438594470788,0.526741689697702,0,0,9.82949172936993,12.6222996660094,0,1.03661594064937,0.0847318960751795,0.219999999999999,0.299999999999999,0.440000000000001,0.174991708126036,0.0902598120508569,892,1524,591,40,578,2785,1050,1735,1363,578,785,0,0,0,915,0.585038363171355,0,87,719,20,2,32,32,0,0,0,0,40,1280,85,0.394916666666657,40,20,0,0.222243339877523,0.351296394402134,0,0,0,0,0,0.514416666666648,6.09599999999977,0.0770000000000001,0.327680000000001,0,0,1.23459999999995,49.25,87.5,48.1666666666667,0.0102570332480819,0.029,0.0480000000000001,0.10545,0.977296828439122,3269,83,0.0994187825022943,0.120481927710843,0.103129478420263,0.101259790034994,3.0222757,0,667079878446,21210002730,105363559,0,189943806,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,60,40,0,20,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
