stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY
development-falsification,16030015,n10-moderate-nominal,N10 Moderate nominal,EXP21A distributed scheduling reality check,ideal-tdma-p10,3,10,periodic,Ideal TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090591391680015,0.514722043800666,0,0,NaN,NaN,NaN,NaN,0.0794124615020139,0.18,0.236000000000003,0.32,NaN,NaN,1200,1200,1176,0,0,2520,2279,241,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,98,189.916666666667,0,0.0180000000000001,0.036,NaN,NaN,0.999057994047447,2520,0,0.0900793650793651,0,0.0981236460589902,0.0998991834694218,2.1225109,0,888591,84914878553,410907084,0,236499381,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,10,NaN,9.8,9.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.399999999999993,1200,nominal,full,0,1,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-nominal,N10 Moderate nominal,EXP21A distributed scheduling reality check,local-static-p8p333,4,8.33333333333333,periodic,Local static TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101139158030065,0.502356394738776,0,0,NaN,NaN,NaN,NaN,0.0910305614783227,0.199999999999999,0.279999999999999,0.380000000000001,NaN,NaN,1000,1000,975,0,0,2100,1910,190,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332931116951937,0.384653863841615,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81.25,159.166666666667,0,0.0185000000000001,0.0369999999999999,NaN,NaN,0.997853401492647,2100,0,0.0947619047619048,0,0.0981236460589902,0.0998991834694218,2.4777424,0,888591,84914878553,410907084,0,236068410,aloha,clock-isolation,none,fixed-map-local-clock,none,local-static-tdma,NaN,8.33333333333333,NaN,8.125,7.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333333333333334,1000,nominal,full,0,0,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,10,1,0,0,1
development-falsification,16030015,n10-moderate-nominal,N10 Moderate nominal,EXP21A distributed scheduling reality check,distributed-reservation-p8p333,5,8.33333333333333,periodic,Distributed reservation 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.115868856288255,0.4988184429834,0,0,NaN,NaN,NaN,NaN,0.0965458422174841,0.219999999999999,0.319999999999999,0.479999999999999,NaN,NaN,1000,885,864,0,0,1808,1631,177,0,0,0,0,0,0,0,0,0,115,0,0,1,32,32,0,0,0,0,0,0,0,0.29499999999997,0,0,0,0.332807273208669,0.401681553470973,0,0,0,0,0,0.295,3.54,0,0,0,0,0.708000000000001,72,135.916666666667,0,0.0210745762711866,0.0517999999999997,NaN,NaN,0.978728760226558,1808,0,0.0973451327433628,0,0.0981236460589902,0.0998991834694218,2.6009649,0,888591,84914878553,410907084,0,236145755,aloha,distributed-projection,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,8.33333333333333,NaN,7.2,4.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,885,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.372666666666667,885,nominal,full,1,0,1950473230595,24,692,240,240,212,6106,5765,341,1,0.932000000000001,0.0776666666666667,28,0,10,0.335016227912009,4,0,0,NaN,NaN,10,1,0,0,1
development-falsification,16030015,n10-moderate-nominal,N10 Moderate nominal,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0967323712607765,0.498525785558815,0,0,NaN,NaN,NaN,NaN,0.0877990997393981,0.18,0.26,0.52,NaN,NaN,1200,1125,1094,0,0,2350,2139,211,0,0,0,0,0,0,0,0,0,75,0,0,1,32,32,0,0,0,0,0,0,0,0.374999999999978,0,0,0,0.399792275000745,0.465340656332427,0,0,0,0,0,0.374999999999996,4.49999999999995,0,0,0,0,0.89999999999999,91.1666666666667,178.25,0,0.0261555555555557,0.069,NaN,NaN,0.997479705965696,2350,0,0.0880851063829787,0,0.0981236460589902,0.0998991834694218,2.6588984,0,888591,84914878553,410907084,0,235987838,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,9.11666666666667,8.58333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1125,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.453749999999996,1125,nominal,full,1,0,1950473230595,24,705,240,240,225,6219,5872,347,1,0.945000000000001,0.0787500000000001,15,0,10,0.126184673707013,1.5,1,0,NaN,NaN,10,1,0,0,1
development-falsification,16030015,n10-moderate-nominal,N10 Moderate nominal,EXP21A distributed scheduling reality check,zmac-like-hybrid,7,NaN,state-event,Z-MAC-like hybrid,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.171309710975071,0.437867506304042,0,0,NaN,NaN,NaN,NaN,0.173281212982705,0.44,0.576000000000002,0.800000000000001,NaN,NaN,563,604,553,0,0,1272,1076,196,0,0,0,0,0,0,41,0.0678807947019868,0,0,41,0,1,32,32,0,0,0,0,0,0,0,0.194333333333321,0,0,0,0.160045114070292,0.211628024404347,0,0,0,0,0,0.201333333333333,2.416,0,0,0,0,0.4832,46.0833333333333,89.6666666666667,0,0.00609933774834448,0.0189999999999999,NaN,NaN,0.993499236542023,1272,0,0.095125786163522,0,0.0981236460589902,0.0998991834694218,1.8967385,0,888591,84914878553,410907084,0,238648512,aloha,prior-art-projection,none,zmac-like,none,zmac-like,NaN,NaN,NaN,4.60833333333333,3.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583,NaN,NaN,NaN,0,0,1,41,NaN,NaN,NaN,NaN,NaN,400,204,NaN,0,0,0.201333333333333,583,nominal,full,0,0,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-clock,N10 Moderate clock,EXP21A distributed scheduling reality check,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.20139573341472,0.378204273659249,1,0,NaN,NaN,NaN,NaN,0.205756929637527,0.540000000000001,0.72,0.940000000000001,0.411859748874674,0.206102819237148,2093,1342,633,0,671,2830,1261,1569,1535,671,864,0,0,0,691,0.514903129657228,0,1382,641,38,1,32,32,0,0,0,0,0,1535,1823,0.367499999999977,0,0,0,0.356831190038013,0.451178654969015,0,0,0,0,0,0.447333333333321,5.36799999999985,0,0.39296,0,0,1.07359999999997,52.75,105.083333333333,55.9166666666667,0.0268084947839047,0.0579999999999998,0.115597615499255,0.275,0.976980469607198,3228,0,0.0944857496902107,0,0.0981236460589902,0.0998991834694218,2.4764264,0,888591,84914878553,410907084,0,270424003,aloha,current,piggyback,frame-aware,piggyback,native,NaN,NaN,NaN,5.275,4.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,1,691,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.447333333333321,0,single-fault,full,0,0,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-clock,N10 Moderate clock,EXP21A distributed scheduling reality check,ideal-tdma-p8p333,2,8.33333333333333,periodic,Ideal TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101851932361659,0.507039941624172,0,0,NaN,NaN,NaN,NaN,0.0928784648187635,0.200000000000001,0.299999999999999,0.500000000000002,NaN,NaN,1000,1000,976,0,0,2100,1892,208,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81.3333333333333,157.666666666667,0,0.0180000000000001,0.036,NaN,NaN,0.998256203890007,2100,0,0.0971428571428571,0,0.0981236460589902,0.0998991834694218,1.9792208,0,888591,84914878553,410907084,0,237158726,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,8.13333333333333,7.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333333333333334,1000,single-fault,full,0,1,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-clock,N10 Moderate clock,EXP21A distributed scheduling reality check,ideal-tdma-p10,3,10,periodic,Ideal TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090591391680015,0.514722043800666,0,0,NaN,NaN,NaN,NaN,0.0794124615020139,0.18,0.236000000000003,0.32,NaN,NaN,1200,1200,1176,0,0,2520,2279,241,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,98,189.916666666667,0,0.0180000000000001,0.036,NaN,NaN,0.999057994047447,2520,0,0.0900793650793651,0,0.0981236460589902,0.0998991834694218,2.1265373,0,888591,84914878553,410907084,0,237000484,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,10,NaN,9.8,9.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.399999999999993,1200,single-fault,full,0,1,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-clock,N10 Moderate clock,EXP21A distributed scheduling reality check,local-static-p8p333,4,8.33333333333333,periodic,Local static TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.09245008472336,0.369942291885535,1,0,NaN,NaN,NaN,NaN,3.94328358208954,11.48,11.9,12,NaN,NaN,1000,2132,414,0,0,4510,803,3707,0,0,0,0,0,0,1696,0.795497185741088,0,0,1132,0,1,32,32,0,0,0,0,0,0,0,0.427999999999994,0,0,0,0.411373094845485,0.471884526412394,0,0,0,0,0,0.710666666666625,8.5279999999995,0,0,0,0,1.7055999999999,34.5,66.9166666666667,0,0.0281749530956849,0.0580000000000001,NaN,NaN,0.577207516670034,4510,0,0.0902439024390244,0,0.0981236460589902,0.0998991834694218,2.8493704,0,888591,84914878553,410907084,0,237069593,aloha,clock-isolation,none,fixed-map-local-clock,none,local-static-tdma,NaN,8.33333333333333,NaN,3.45,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1284,NaN,NaN,NaN,0,0,1,1696,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.710666666666625,1284,single-fault,full,0,0,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,10,1,0.000238647413469331,39.3948103003065,1
development-falsification,16030015,n10-moderate-clock,N10 Moderate clock,EXP21A distributed scheduling reality check,distributed-reservation-p8p333,5,8.33333333333333,periodic,Distributed reservation 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.56042756272432,0.593182373141186,0,0,NaN,NaN,NaN,NaN,4.16668088130771,11.3,11.86,12,NaN,NaN,1000,1627,513,0,0,3586,868,2718,0,0,0,0,0,0,1100,0.676090964966195,0,107,734,0,1,32,32,0,0,0,0,0,0,0,0.358999999999974,0,0,0,0.408987146061749,0.477669633917237,0,0,0,0,0,0.542333333333311,6.50799999999973,0,0,0,0,1.30159999999995,42.75,72.3333333333333,0,0.0306939151813155,0.0700000000000003,NaN,NaN,0.694798954510653,3586,0,0.0973229224762967,0,0.0981236460589902,0.0998991834694218,2.8034385,0,888591,84914878553,410907084,0,237146938,aloha,distributed-projection,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,8.33333333333333,NaN,4.275,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1077,NaN,NaN,NaN,0,0,1,1100,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.620166666666644,1077,single-fault,full,1,0,1950473230595,24,694,240,240,214,6126,5781,345,1,0.934000000000001,0.0778333333333334,26,0,10,0.293327321911632,3.5,0,0,NaN,NaN,10,1,0.000238647413469331,39.3948103003065,1
development-falsification,16030015,n10-moderate-clock,N10 Moderate clock,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.713938775963845,0.499931546286502,0,0,NaN,NaN,NaN,NaN,1.91528073916131,10.26,11.58,12,NaN,NaN,1200,1855,728,0,0,3732,1497,2235,0,0,0,0,0,0,1100,0.592991913746631,0,85,740,0,1,32,32,0,0,0,0,0,0,0,0.434999999999997,0,0,0,0.452798259929036,0.533183955866462,0,0,0,0,0,0.618333333333302,7.41999999999963,0,0,0,0,1.48399999999993,60.6666666666667,124.75,0,0.032501347708895,0.0779999999999994,NaN,NaN,0.791966527196653,3732,0,0.0991425509110397,0,0.0981236460589902,0.0998991834694218,2.8909398,0,888591,84914878553,410907084,0,236989021,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,6.06666666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1305,NaN,NaN,NaN,0,0,1,1100,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.697083333333302,1305,single-fault,full,1,0,1950473230595,24,705,240,240,225,6219,5872,347,1,0.945000000000001,0.0787500000000001,15,0,10,0.126184673707013,1.5,1,0,NaN,NaN,10,1,0.000238647413469331,39.3948103003065,1
development-falsification,16030015,n10-moderate-clock,N10 Moderate clock,EXP21A distributed scheduling reality check,zmac-like-hybrid,7,NaN,state-event,Z-MAC-like hybrid,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.171309710975071,0.437867506304042,0,0,NaN,NaN,NaN,NaN,0.173281212982705,0.44,0.576000000000002,0.800000000000001,NaN,NaN,563,604,553,0,0,1272,1076,196,0,0,0,0,0,0,41,0.0678807947019868,0,0,41,0,1,32,32,0,0,0,0,0,0,0,0.194333333333321,0,0,0,0.160045114070292,0.211628024404347,0,0,0,0,0,0.201333333333333,2.416,0,0,0,0,0.4832,46.0833333333333,89.6666666666667,0,0.00609933774834448,0.0189999999999999,NaN,NaN,0.993499236542023,1272,0,0.095125786163522,0,0.0981236460589902,0.0998991834694218,1.8860006,0,888591,84914878553,410907084,0,239149615,aloha,prior-art-projection,none,zmac-like,none,zmac-like,NaN,NaN,NaN,4.60833333333333,3.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583,NaN,NaN,NaN,0,0,1,41,NaN,NaN,NaN,NaN,NaN,400,204,NaN,0,0,0.201333333333333,583,single-fault,full,0,0,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-hidden,N10 Moderate hidden control,EXP21A distributed scheduling reality check,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.20139573341472,0.378204273659249,1,0,NaN,NaN,NaN,NaN,0.205756929637527,0.540000000000001,0.72,0.940000000000001,0.411859748874674,0.206102819237148,2093,1342,633,0,671,2830,1261,1569,1535,671,864,0,0,0,691,0.514903129657228,0,1382,641,38,1,32,32,0,0,0,0,0,1535,1823,0.367499999999977,0,0,0,0.356831190038013,0.451178654969015,0,0,0,0,0,0.447333333333321,5.36799999999985,0,0.39296,0,0,1.07359999999997,52.75,105.083333333333,55.9166666666667,0.0268084947839047,0.0579999999999998,0.115597615499255,0.275,0.976980469607198,3228,0,0.0944857496902107,0,0.0981236460589902,0.0998991834694218,2.4452909,0,888591,84914878553,410907084,0,269931351,aloha,current,piggyback,frame-aware,piggyback,native,NaN,NaN,NaN,5.275,4.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,1,691,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.447333333333321,0,single-fault,two-hop-ring,0,0,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-hidden,N10 Moderate hidden control,EXP21A distributed scheduling reality check,ideal-tdma-p8p333,2,8.33333333333333,periodic,Ideal TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101851932361659,0.507039941624172,0,0,NaN,NaN,NaN,NaN,0.0928784648187635,0.200000000000001,0.299999999999999,0.500000000000002,NaN,NaN,1000,1000,976,0,0,2100,1892,208,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81.3333333333333,157.666666666667,0,0.0180000000000001,0.036,NaN,NaN,0.998256203890007,2100,0,0.0971428571428571,0,0.0981236460589902,0.0998991834694218,1.9785806,0,888591,84914878553,410907084,0,236666074,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,8.13333333333333,7.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333333333333334,1000,single-fault,two-hop-ring,0,1,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-hidden,N10 Moderate hidden control,EXP21A distributed scheduling reality check,ideal-tdma-p10,3,10,periodic,Ideal TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090591391680015,0.514722043800666,0,0,NaN,NaN,NaN,NaN,0.0794124615020139,0.18,0.236000000000003,0.32,NaN,NaN,1200,1200,1176,0,0,2520,2279,241,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,98,189.916666666667,0,0.0180000000000001,0.036,NaN,NaN,0.999057994047447,2520,0,0.0900793650793651,0,0.0981236460589902,0.0998991834694218,2.1180766,0,888591,84914878553,410907084,0,236507832,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,10,NaN,9.8,9.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.399999999999993,1200,single-fault,two-hop-ring,0,1,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030015,n10-moderate-hidden,N10 Moderate hidden control,EXP21A distributed scheduling reality check,local-static-p8p333,4,8.33333333333333,periodic,Local static TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101139158030065,0.502356394738776,0,0,NaN,NaN,NaN,NaN,0.0910305614783227,0.199999999999999,0.279999999999999,0.380000000000001,NaN,NaN,1000,1000,975,0,0,2100,1910,190,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332931116951937,0.384653863841615,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81.25,159.166666666667,0,0.0185000000000001,0.0369999999999999,NaN,NaN,0.997853401492647,2100,0,0.0947619047619048,0,0.0981236460589902,0.0998991834694218,2.465505,0,888591,84914878553,410907084,0,236074286,aloha,clock-isolation,none,fixed-map-local-clock,none,local-static-tdma,NaN,8.33333333333333,NaN,8.125,7.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333333333333334,1000,single-fault,two-hop-ring,0,0,1950473230595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,10,1,0,0,1
