seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,SCHEDULE_STATE_HASH,WITNESS_HASH_EXACT,CONFLICT_EDGES,HIDDEN_CONFLICT_EDGES,MAX_WITNESS_LOAD,FINAL_ALL_CERTIFIED,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,CLAIM_ATTEMPTS,CERTIFICATE_ATTEMPTS,CONTROL_ATTEMPTS,CONTROL_ATTEMPT_BOUND,CONTROL_ATTEMPT_BOUND_RATIO,CLAIM_BYTES,CERTIFICATE_BYTES,CONTROL_BYTES,CONTROL_BYTE_BOUND,CONTROL_BYTE_BOUND_RATIO,CERTIFICATE_ENTRIES_ATTEMPTED,LOCAL_CERTIFICATE_ENTRIES,CERTIFICATE_WITHOUT_FRESH_CLAIMS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_WITNESS,BLACKOUT_CLIENT_FINAL_ACTIVE,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16057030,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113063952229,93789686356,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,71,9600,9600,0,0,142,142,0,0,1,1,2,1,0,1,0,0
16057031,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30412442163,30412442163,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057031,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30412442163,30412442163,17549688,16962331,44314,10,4,3,0,1,0.908,0,0,8,155,122,277,279,0.992831541218638,3720,3424,7144,7192,0.993325917686318,184,124,0,677,652,25,0,1816,69,4383,4383,0,0,151,129,0,22,1,NaN,NaN,NaN,NaN,1,0,0
16057031,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30412442163,30412442163,17549688,17206005,44314,10,4,3,1,1,0.9895,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,671,11,0,1979,10,4758,4758,0,0,20,20,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057031,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30412442163,30412442163,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4557,243,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057031,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30412442163,25600184464,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,156,4000,4000,0,0,312,312,0,0,1,1,2,1,0,1,0,0
16057031,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113065204040,113065204040,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057031,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113065204040,113065204040,17967341,70455233,681878,30,17,8,0,1,0.9035,0,0,3,310,310,620,620,1,7440,10144,17584,17608,0.998636983189459,648,279,0,1612,1573,39,0,3614,72,9464,9464,0,0,164,156,0,8,1,NaN,NaN,NaN,NaN,1,0,0
16057031,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113065204040,113065204040,17967341,71310101,681878,30,17,8,1,1,0.979,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1588,24,0,3916,10,10204,10204,0,0,22,22,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057031,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113065204040,113065204040,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9864,536,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057031,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113065204040,93662932408,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,79,9600,9600,0,0,158,158,0,0,1,1,2,1,0,1,0,0
16057032,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30373046936,30373046936,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057032,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30373046936,30373046936,17549688,17053651,44314,10,4,3,1,14,0.941,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,123,0,682,664,18,0,1882,39,4523,4523,0,0,91,91,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057032,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30373046936,30373046936,17549688,17179972,44314,10,4,3,1,1,0.9825,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,673,9,0,1965,8,4716,4716,0,0,19,19,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057032,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30373046936,30373046936,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4552,248,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057032,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30373046936,25495947069,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,152,4000,4000,0,0,304,304,0,0,1,1,2,1,0,1,0,0
16057032,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113281272963,113281272963,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057032,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113281272963,113281272963,17967341,70481614,681878,30,17,8,0,1,0.90375,0,0,7,310,310,620,620,1,7440,10144,17584,17608,0.998636983189459,648,278,0,1612,1576,36,0,3615,83,9485,9485,0,0,188,167,0,21,1,NaN,NaN,NaN,NaN,1,0,0
16057032,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113281272963,113281272963,17967341,71117219,681878,30,17,8,1,1,0.9565,0,0,1,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1572,40,0,3826,41,9969,9969,0,0,94,90,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057032,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113281272963,113281272963,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9888,512,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057032,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113281272963,93957665105,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,88,9600,9600,0,0,176,176,0,0,1,1,2,1,0,1,0,0
16057033,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30344815880,30344815880,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057033,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30344815880,30344815880,17549688,17061651,44314,10,4,3,1,1,0.944,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,665,17,0,1888,35,4527,4527,0,0,84,84,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057033,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30344815880,30344815880,17549688,17120528,44314,10,4,3,1,1,0.959,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,669,13,0,1918,30,4582,4582,0,0,80,80,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057033,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30344815880,30344815880,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4552,248,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057033,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30344815880,25546915776,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,163,4000,4000,0,0,326,326,0,0,1,1,2,1,0,1,0,0
16057033,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113309769007,113309769007,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057033,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113309769007,113309769007,17967341,70236023,681878,30,17,8,0,14,0.8725,0,0,2,310,305,615,620,0.991935483870968,7440,10040,17480,17608,0.99273057701045,645,276,0,1602,1558,44,0,3490,98,9183,9183,0,0,234,226,0,8,1,NaN,NaN,NaN,NaN,1,0,0
16057033,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113309769007,113309769007,17967341,71111855,681878,30,17,8,0,1,0.9605,0,0,1,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1568,44,0,3842,26,10028,10028,0,0,60,58,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057033,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113309769007,113309769007,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9883,517,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057033,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113309769007,93935115752,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,70,9600,9600,0,0,140,140,0,0,1,1,2,1,0,1,0,0
16057034,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30520659292,30520659292,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057034,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30520659292,30520659292,17549688,16983586,44314,10,4,3,1,14,0.91,0,0,3,155,122,277,279,0.992831541218638,3720,3424,7144,7192,0.993325917686318,184,124,0,677,657,20,0,1820,62,4391,4391,0,0,138,132,0,6,1,NaN,NaN,NaN,NaN,1,0,0
16057034,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30520659292,30520659292,17549688,17181225,44314,10,4,3,1,1,0.9825,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,669,13,0,1965,17,4716,4716,0,0,41,41,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057034,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30520659292,30520659292,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4573,227,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057034,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30520659292,25653505022,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,136,4000,4000,0,0,272,272,0,0,1,1,2,1,0,1,0,0
16057034,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113518319114,113518319114,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057034,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113518319114,113518319114,17967341,70750925,681878,30,17,8,0,14,0.92825,0,0,6,310,309,619,620,0.998387096774194,7440,10128,17568,17608,0.997728305315766,648,279,0,1610,1578,32,0,3713,56,9727,9727,0,0,126,108,0,18,1,NaN,NaN,NaN,NaN,1,0,0
16057034,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113518319114,113518319114,17967341,71040161,681878,30,17,8,0,14,0.95275,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1567,45,0,3811,32,9922,9922,0,0,77,77,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057034,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113518319114,113518319114,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9839,561,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057034,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113518319114,94013838112,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,77,9600,9600,0,0,154,154,0,0,1,1,2,1,0,1,0,0
16057035,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30414229035,30414229035,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057035,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30414229035,30414229035,17549688,17035069,44314,10,4,3,1,1,0.934,0,0,1,155,123,278,279,0.996415770609319,3720,3448,7168,7192,0.996662958843159,185,124,0,680,663,17,0,1868,40,4481,4481,0,0,93,91,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057035,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30414229035,30414229035,17549688,17135728,44314,10,4,3,0,1,0.9705,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,663,19,0,1941,21,4655,4655,0,0,53,53,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057035,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30414229035,30414229035,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4524,276,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057035,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30414229035,25540386161,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,149,4000,4000,0,0,298,298,0,0,1,1,2,1,0,1,0,0
16057035,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113329577879,113329577879,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057035,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113329577879,113329577879,17967341,70529653,681878,30,17,8,1,1,0.90425,0,0,5,310,308,618,620,0.996774193548387,7440,10120,17560,17608,0.997273966378919,649,279,0,1607,1569,38,0,3617,84,9488,9488,0,0,193,183,0,10,1,NaN,NaN,NaN,NaN,1,0,0
16057035,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113329577879,113329577879,17967341,71206875,681878,30,17,8,0,14,0.968,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1576,36,0,3872,32,10102,10102,0,0,70,70,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057035,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113329577879,113329577879,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9865,535,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057035,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113329577879,93809924680,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,85,9600,9600,0,0,170,170,0,0,1,1,2,1,0,1,0,0
16057036,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30472063371,30472063371,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057036,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30472063371,30472063371,17549688,16921851,44314,10,4,3,0,14,0.8955,0,0,8,155,123,278,279,0.996415770609319,3720,3432,7152,7192,0.994438264738598,183,122,0,679,657,22,0,1791,78,4327,4327,0,0,174,150,0,24,1,NaN,NaN,NaN,NaN,1,0,0
16057036,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30472063371,30472063371,17549688,17167835,44314,10,4,3,1,14,0.976,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,673,9,0,1952,19,4677,4677,0,0,48,48,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057036,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30472063371,30472063371,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4557,243,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057036,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30472063371,25607040671,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,129,4000,4000,0,0,258,258,0,0,1,1,2,1,0,1,0,0
16057036,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113093270277,113093270277,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057036,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113093270277,113093270277,17967341,70331798,681878,30,17,8,0,14,0.886,0,0,10,310,309,619,620,0.998387096774194,7440,10136,17576,17608,0.998182644252612,649,278,0,1610,1567,43,0,3544,89,9321,9321,0,0,208,180,0,28,1,NaN,NaN,NaN,NaN,1,0,0
16057036,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113093270277,113093270277,17967341,71097616,681878,30,17,8,1,14,0.96025,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1574,38,0,3841,38,10028,10028,0,0,92,92,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057036,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113093270277,113093270277,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9898,502,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057036,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113093270277,93834659211,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,73,9600,9600,0,0,146,146,0,0,1,1,2,1,0,1,0,0
16057037,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30512758949,30512758949,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057037,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30512758949,30512758949,17549688,16960443,44314,10,4,3,0,14,0.912,0,0,2,155,123,278,279,0.996415770609319,3720,3432,7152,7192,0.994438264738598,183,124,0,680,659,21,0,1824,62,4360,4360,0,0,157,153,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057037,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30512758949,30512758949,17549688,17141633,44314,10,4,3,1,1,0.9685,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,668,14,0,1937,20,4632,4632,0,0,48,48,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057037,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30512758949,30512758949,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4537,263,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057037,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30512758949,25661865497,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,145,4000,4000,0,0,290,290,0,0,1,1,2,1,0,1,0,0
16057037,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113378239650,113378239650,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057037,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113378239650,113378239650,17967341,70075682,681878,30,17,8,1,14,0.864,0,0,11,310,308,618,620,0.996774193548387,7440,10080,17520,17608,0.995002271694684,644,277,0,1608,1564,44,0,3456,110,9093,9093,0,0,260,229,0,31,1,NaN,NaN,NaN,NaN,1,0,0
16057037,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113378239650,113378239650,17967341,71235887,681878,30,17,8,0,14,0.96825,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1574,38,0,3873,20,10104,10104,0,0,46,46,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057037,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113378239650,113378239650,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9891,509,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057037,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113378239650,93899758639,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,72,9600,9600,0,0,144,144,0,0,1,1,2,1,0,1,0,0
16057038,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30485876415,30485876415,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057038,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30485876415,30485876415,17549688,17015343,44314,10,4,3,1,14,0.9275,0,0,3,155,123,278,279,0.996415770609319,3720,3448,7168,7192,0.996662958843159,185,123,0,679,661,18,0,1855,51,4468,4468,0,0,116,108,0,8,1,NaN,NaN,NaN,NaN,1,0,0
16057038,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30485876415,30485876415,17549688,17067615,44314,10,4,3,1,1,0.944,0,0,2,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,662,20,0,1888,43,4548,4548,0,0,92,88,0,4,1,NaN,NaN,NaN,NaN,1,0,0
