seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16045033,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30347681477,30347681477,1386513,554098,177343255,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.993,0,0,0,0,NaN,NaN,NaN,0,997,791,1879,1788,7152,6777,375,0,1986,6,4767,4767,0,0,14,14,0,0,0,0,1,0.485672506449071,0.485672506449071,1,0,0
16045033,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30347681477,30347681477,1061693,588541,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,419,1998,1998,0,0,880,802,0,78,0,78,1,0.266106496964754,0.253720722070767,1,0,0
16045033,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30347681477,20642434649,1160088,1042180,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,135,3979,3979,0,0,271,269,0,2,0,2,1,0.460963511079753,0.460775847823784,1,0,0
16045033,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30347681477,30347681477,1062266,556631,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,11,11,0,0,0,0,1,0.486298050635636,0.486298050635636,1,0,0
16045033,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30347681477,30347681477,1062269,556253,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,23,4677,4677,0,0,47,43,0,4,0,3,1,0.482920112028185,0.482544785516246,1,0,0
16045033,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113335770278,113335770278,1756965,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,10295,0,0,17,13,0,4,0,2,1,0.537216293166335,0.374816425232144,1,0,0
16045033,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113335770278,113335770278,2412835,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,9784,511,0,17,13,0,4,0,2,1,0.537216293166335,0.374816425232144,1,0,0
16045033,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113335770278,113335770278,2081331,4124551,504202904,NaN,NaN,NaN,NaN,NaN,3,3,1,1,12,0.9875,0,0,0,0,NaN,NaN,NaN,0,1981,1787,5634,3768,33912,32234,1678,0,3950,7,10283,10283,0,0,17,13,0,4,0,2,1,0.536495888175499,0.374198935239999,1,0,0
16045033,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113335770278,113335770278,1746049,732935,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,597,2798,2798,0,0,1336,1192,0,144,0,114,1,0.164252337910627,0.148403428112233,1,0,0
16045033,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113335770278,74655167475,1854906,4496747,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,80,9497,9497,0,0,163,159,0,4,0,2,1,0.51718217342118,0.395536644968573,1,0,0
16045033,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113335770278,113335770278,1757384,4137561,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,7,10291,10291,0,0,17,13,0,4,0,2,1,0.537044768168517,0.374850730231708,1,0,0
16045033,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113335770278,113335770278,1757387,4135410,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,43,9825,9825,0,0,108,97,0,11,0,7,1,0.526067168308158,0.377560825197234,1,0,0
16045034,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30389772254,30389772254,1062147,556725,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4777,0,0,12,10,0,2,0,2,1,0.486798485984888,0.486610822728919,1,0,0
16045034,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30389772254,30389772254,1718017,556725,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4543,234,0,12,10,0,2,0,2,1,0.486798485984888,0.486610822728919,1,0,0
16045034,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30389772254,30389772254,1386513,554342,177378428,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,997,790,1887,1787,7148,6797,351,0,1988,7,4772,4772,0,0,13,9,0,4,0,4,1,0.486172941798323,0.485797615286384,1,0,0
16045034,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30389772254,30389772254,1061693,588839,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,426,1998,1998,0,0,891,807,0,84,0,84,1,0.26742013975654,0.254659038350614,1,0,0
16045034,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30389772254,20681777568,1160088,1042864,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,165,3979,3979,0,0,330,325,0,5,0,3,1,0.466593408758838,0.466218082246899,1,0,0
16045034,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30389772254,30389772254,1062266,556701,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,6,4773,4773,0,0,12,10,0,2,0,2,1,0.486485713891606,0.486298050635636,1,0,0
16045034,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30389772254,30389772254,1062269,556185,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,21,4677,4677,0,0,44,42,0,2,0,2,1,0.482544785516246,0.482169459004307,1,0,0
16045034,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113326915655,113326915655,1756965,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,10295,0,0,14,12,0,2,0,2,1,0.537216293166335,0.374713510233454,1,0,0
16045034,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113326915655,113326915655,2412835,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,9778,517,0,14,11,1,2,0,2,1,0.537216293166335,0.374713510233454,1,0,0
16045034,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113326915655,113326915655,2081331,4123314,504078508,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.98625,0,0,0,0,NaN,NaN,NaN,0,1976,1771,5611,3747,33723,32073,1650,0,3945,8,10272,10272,0,0,17,15,0,2,0,2,1,0.5353638231899,0.373478530249163,1,0,0
16045034,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113326915655,113326915655,1746049,733919,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,612,2798,2798,0,0,1376,1219,0,157,0,125,1,0.16579606289099,0.148712173108306,1,0,0
16045034,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113326915655,74502189157,1854906,4496747,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,80,9497,9497,0,0,160,158,0,2,0,2,1,0.51718217342118,0.395433729969882,1,0,0
16045034,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113326915655,113326915655,1757384,4137561,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,7,10291,10291,0,0,14,12,0,2,0,2,1,0.537044768168517,0.374747815233017,1,0,0
16045034,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113326915655,113326915655,1757387,4135223,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,39,9825,9825,0,0,81,75,0,6,0,6,1,0.525655508313394,0.376943335205089,1,0,0
16045035,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30338693258,30338693258,1062147,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,7,7,0,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045035,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30338693258,30338693258,1718017,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4554,223,0,7,7,0,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045035,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30338693258,30338693258,1386513,554232,177366805,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,998,793,1889,1791,7164,6801,363,0,1988,4,4773,4773,0,0,9,9,0,0,0,0,1,0.485860169705041,0.485860169705041,1,0,0
16045035,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30338693258,30338693258,1061693,588401,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,417,1998,1998,0,0,866,792,0,74,0,74,1,0.265731170452815,0.25259474253495,1,0,0
16045035,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30338693258,20691430359,1160088,1042066,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,132,3979,3979,0,0,265,265,0,0,0,0,1,0.460400521311845,0.460400521311845,1,0,0
16045035,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30338693258,30338693258,1062266,556609,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,9,9,0,0,0,0,1,0.486110387379667,0.486110387379667,1,0,0
16045035,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30338693258,30338693258,1062269,556049,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,17,4677,4677,0,0,38,38,0,0,0,0,1,0.481794132492368,0.481606469236399,1,0,0
16045035,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113036988299,113036988299,1756965,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,10295,0,0,13,13,0,0,0,0,1,0.537113378167645,0.374713510233454,1,0,0
16045035,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113036988299,113036988299,2412835,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,9804,491,0,13,13,0,0,0,0,1,0.537113378167645,0.374713510233454,1,0,0
16045035,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113036988299,113036988299,2081331,4121664,503738275,NaN,NaN,NaN,NaN,NaN,3,3,1,1,14,0.9825,0,0,0,0,NaN,NaN,NaN,0,1969,1770,5595,3739,33651,31947,1704,0,3930,13,10236,10236,0,0,28,28,0,0,0,0,1,0.534060233206482,0.372792430257891,1,0,0
16045035,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113036988299,113036988299,1746049,734250,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,622,2798,2798,0,0,1380,1206,0,174,0,124,1,0.166825212877898,0.149020918104378,1,0,0
16045035,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113036988299,74415812432,1854906,4496632,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,79,9497,9497,0,0,159,159,0,0,0,0,1,0.517079258422489,0.395433729969882,1,0,0
16045035,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113036988299,113036988299,1757384,4137483,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,7,10291,10291,0,0,15,15,0,0,0,0,1,0.537044768168517,0.374850730231708,1,0,0
16045035,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113036988299,113036988299,1757387,4135104,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,40,9825,9825,0,0,94,90,0,4,0,2,1,0.525758423312085,0.377252080201162,1,0,0
16045036,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30324900421,30324900421,1062147,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4777,0,0,4,4,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045036,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30324900421,30324900421,1718017,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4537,240,0,4,4,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045036,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30324900421,30324900421,1386513,554433,177406529,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,789,1893,1786,7144,6804,340,0,1989,2,4775,4775,0,0,4,4,0,0,0,0,1,0.485359734355789,0.485359734355789,1,0,0
16045036,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30324900421,30324900421,1061693,589649,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,441,1998,1998,0,0,933,829,0,104,0,104,1,0.270235088596083,0.254659038350614,1,0,0
16045036,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30324900421,20650053245,1160088,1042602,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,152,3979,3979,0,0,304,300,0,4,0,4,1,0.464153786431235,0.463778459919296,1,0,0
16045036,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30324900421,30324900421,1062266,556565,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,2,4773,4773,0,0,4,4,0,0,0,0,1,0.485735060867728,0.485735060867728,1,0,0
16045036,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30324900421,30324900421,1062269,556097,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,17,4677,4677,0,0,38,36,0,2,0,2,1,0.481794132492368,0.481606469236399,1,0,0
16045036,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113375864611,113375864611,1756965,4137785,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,10295,0,0,22,20,0,2,0,2,1,0.53773086815979,0.375125170228217,1,0,0
16045036,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113375864611,113375864611,2412835,4137785,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,9759,536,0,22,18,2,2,0,2,1,0.53773086815979,0.375125170228217,1,0,0
16045036,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113375864611,113375864611,2081331,4125666,504252314,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.9885,0,0,0,0,NaN,NaN,NaN,0,1980,1780,5636,3760,33840,32163,1677,0,3954,12,10292,10292,0,0,22,20,0,2,0,2,1,0.537147683167208,0.374541985235635,1,0,0
16045036,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113375864611,113375864611,1746049,734484,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,622,2798,2798,0,0,1359,1192,0,167,0,130,1,0.166825212877898,0.147785938120088,1,0,0
16045036,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113375864611,74610369178,1854906,4496566,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,73,9497,9497,0,0,144,140,0,4,0,4,1,0.516461768430344,0.394404579982973,1,0,0
16045036,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113375864611,113375864611,1757384,4137746,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,12,10291,10291,0,0,22,20,0,2,0,2,1,0.537559343161972,0.375159475227781,1,0,0
16045036,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113375864611,113375864611,1757387,4135178,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,42,9825,9825,0,0,93,91,0,2,0,2,1,0.525964253309467,0.377354995199852,1,0,0
16045037,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30552436008,30552436008,1062147,556633,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,9,9,0,0,0,0,1,0.486423159472949,0.486423159472949,1,0,0
16045037,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30552436008,30552436008,1718017,556633,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4542,235,0,9,8,1,0,0,0,1,0.486423159472949,0.486423159472949,1,0,0
16045037,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30552436008,30552436008,1386513,554268,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,790,1882,1786,7144,6785,359,0,1990,4,4777,4777,0,0,9,9,0,0,0,0,1,0.485922724123697,0.485922724123697,1,0,0
16045037,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30552436008,30552436008,1061693,588743,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,426,1998,1998,0,0,901,821,0,80,0,80,1,0.26742013975654,0.255597354630462,1,0,0
16045037,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30552436008,20828742183,1160088,1042572,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,155,3979,3979,0,0,311,311,0,0,0,0,1,0.464716776199143,0.464716776199143,1,0,0
16045037,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30552436008,30552436008,1062266,556609,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,9,9,0,0,0,0,1,0.486110387379667,0.486110387379667,1,0,0
16045037,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30552436008,30552436008,1062269,556049,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,17,4677,4677,0,0,36,36,0,0,0,0,1,0.481794132492368,0.481794132492368,1,0,0
16045037,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113510972443,113510972443,1756965,4137489,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,4,10295,10295,0,0,9,7,0,2,0,2,1,0.536907548170263,0.374507680236072,1,0,0
16045037,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113510972443,113510972443,2412835,4137489,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,4,10295,9753,542,0,9,5,2,2,0,2,1,0.536907548170263,0.374507680236072,1,0,0
16045037,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113510972443,113510972443,2081331,4123655,504240386,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,NaN,0,1981,1785,5605,3766,33894,32151,1743,0,3953,4,10291,10291,0,0,9,7,0,2,0,2,1,0.536427278176372,0.374130325240872,1,0,0
16045037,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113510972443,113510972443,1746049,735343,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,641,2798,2798,0,0,1420,1236,0,184,0,134,1,0.168780597853025,0.150667558083432,1,0,0
16045037,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113510972443,74754556478,1854906,4496858,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,83,9497,9497,0,0,167,165,0,2,0,2,1,0.517490918417252,0.395845389964645,1,0,0
