arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
periodic-iid20,periodic,none,16094201,1352252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097883109834986,0.0948450188412682,1.05853072266199,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094201,1352252,13178680,13178680,0,1535797,610566,18781653755,50935325,657373770,303319646,303319646,1,1,3,1,4,1,1,48,56,1,1,1,35,1,1,4,0,0,0,7.30986998967959,1.30986998967959,1,0.905769995830578,1,0.905769995830578,1,9398,0.77198490222441,1,0.16235662059025,1,1,0.113676848322247,0.190211699124421,0.0856834521808106,1,1,226,1,1,1,38,38,8,10,59,17,0,0,0,0,0,0,0,992,992,256,256,116,116,3902,0.124864,0.124864,1,1.11022302462516e-16,0,0,0.144453408840419,0.146950843508274,1.03277534384793,0,0,1.47455999999999,0.124864,0.152326095238094
closure-response-blackout-emergency,closure,response-blackout,16094201,1352252,13178680,13178680,0,1535797,610566,18534257263,50100363,657283969,303319646,303319646,1,1,3,1,4,1,1,48,56,1,1,1,35,0,0,0,4,0,0,7.30986998967959,1.30986998967959,1,0.900301567780584,1,0.900301567780584,1,9398,0.777180689169081,1,0.163219405110464,1,1,0.112914447022643,0.189063329233923,0.0847367535105209,1,1,226,1,1,1,78,78,18,20,126,30,0,0,0,0,0,0,0,997,997,251,251,200,200,7864,0.251648,0.251648,1,1.11022302462516e-16,0,0,0.143756085628852,0.146184061994455,1.03176151925681,0,0,1.47455999999999,0.251648,0.164400761904761
closure-response-blackout-no-emergency,closure,response-blackout,16094201,1352252,13178680,13178680,0,1535797,610566,18534257263,50100363,487738093,303319646,303319646,1,1,3,1,4,1,1,48,56,1,1,1,35,0,0,0,4,0,0,7.30986998967959,1.30986998967959,1,4.49437390549783,0,4.49437390549783,0,9398,3.3081832878132,0,0.0802389194529665,1,0,0.296144600457917,0.539481576255569,0.494381129604761,1,1,226,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,871,871,221,221,200,200,7864,0.251648,0.251648,1,1.11022302462516e-16,0,0,0.247207460033813,0.258080361861943,0.668055466573529,0,0,1.23494399999999,0.251648,0.14158019047619
closure-prepare-blackout-emergency,closure,prepare-blackout,16094201,1352252,13178680,13178680,0,1535797,610566,18758631994,49668639,656943512,303319646,303319646,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.903558900031192,1,0.903558900031192,1,9718,0.777166394819823,1,0.138767016034396,1,1,0.0997848464549353,0.18974736900655,0.0847131672124632,1,1,226,1,1,1,60,60,0,20,97,23,0,0,0,0,0,0,0,998,998,250,250,21,21,696,0.022272,0.022272,1,1.11022302462516e-16,0,0,0.14042653936375,0.149260534245386,1.06747536967738,0,0,1.47455999999999,0.022272,0.142555428571428
closure-commit-blackout-emergency,closure,commit-blackout,16094201,1352252,13178680,13178680,0,1535797,610566,18713876504,51510930,657344756,303319646,303319646,1,1,3,1,4,1,1,48,56,1,1,1,35,1,0,1,3,0,1,7.30986998967959,1.30986998967959,1,0.900056909517559,1,0.900056909517559,1,9398,0.777177136222413,1,0.163219405110464,1,1,0.113566334472744,0.189011950998687,0.0847217124417309,1,1,226,1,1,1,68,68,10,20,110,26,0,0,0,0,0,0,0,997,997,251,251,121,121,4042,0.129344,0.129344,1,1.11022302462516e-16,0,0,0.143864633955046,0.146304801533439,1.03154744937923,0,0,1.47455999999999,0.129344,0.152752761904761
periodic-iid20,periodic,none,16094202,1157587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0999837063296133,0.0969369408104062,1.05501823333667,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094202,1157587,13293337,13293337,0,982222,610566,18747748322,51747648,656656739,303361646,303361646,1,1,3,1,4,1,1,48,56,1,1,1,32,1,1,4,0,0,0,6.66488146117845,0.664881461178446,1,0.957453005230441,1,0.957453005230441,1,9334,0.738223129404181,1,0.18759950754701,1,1,0.126435730217255,0.201065131098393,0.0972899367907771,1,1,226,1,1,1,37,37,9,10,56,18,0,0,0,0,0,0,0,1008,1008,240,240,121,121,4356,0.139392,0.139392,1,8.88178419700125e-16,0,0,0.137151615699311,0.13585819706283,1.04515388220123,0,0,1.47455999999999,0.139392,0.153709714285713
closure-response-blackout-emergency,closure,response-blackout,16094202,1157587,13293337,13293337,0,982222,610566,18500351830,50314272,656967515,303361646,303361646,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,0.955152960180246,1,0.955152960180246,1,9334,0.736633507921701,1,0.18759950754701,1,1,0.12440067040273,0.200582121637852,0.0968745587628848,1,1,226,1,1,1,80,80,20,20,130,30,0,0,0,0,0,0,0,1013,1013,235,235,194,194,7632,0.244224,0.244224,1,8.88178419700125e-16,0,0,0.137146703255783,0.135851409357763,1.04206886456794,0,0,1.47455999999999,0.244224,0.163693714285713
closure-response-blackout-no-emergency,closure,response-blackout,16094202,1157587,13293337,13293337,0,982222,610566,18500351830,50314272,483770351,303361646,303361646,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,4.86191673693602,0,4.86191673693602,0,9334,3.65653673984698,0,0.048424992724867,1,0,0.321979533458778,0.564256847401153,0.534810841062962,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,883,883,205,205,194,194,7632,0.244224,0.244224,1,8.88178419700125e-16,0,0,0.254027449429164,0.263420715011508,0.665170876855495,0,0,1.22879999999999,0.244224,0.140287999999999
closure-prepare-blackout-emergency,closure,prepare-blackout,16094202,1157587,13293337,13293337,0,982222,610566,18728051302,49389655,656344037,303361646,303361646,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.956772542035348,1,0.956772542035348,1,9718,0.736690803222412,1,0.157211549387162,1,1,0.104244365400274,0.200922233827423,0.0971820712835714,1,1,226,1,1,1,60,60,0,20,97,23,0,0,0,0,0,0,0,1012,1012,236,236,18,18,624,0.019968,0.019968,1,4.44089209850063e-16,0,0,0.133861792146186,0.141958852452306,1.07513503444426,0,0,1.47455999999999,0.019968,0.142335999999999
closure-commit-blackout-emergency,closure,commit-blackout,16094202,1157587,13293337,13293337,0,982222,610566,18671590394,51175015,656599996,303361646,303361646,1,1,3,1,4,1,1,48,56,1,1,1,32,1,0,1,3,0,1,6.66488146117845,0.664881461178446,1,0.954883592665768,1,0.954883592665768,1,9334,0.736636479954123,1,0.18759950754701,1,1,0.124365525387866,0.200525554459811,0.0968083488913387,1,1,226,1,1,1,69,69,9,20,111,27,0,0,0,0,0,0,0,1009,1009,239,239,125,125,4468,0.142976,0.142976,1,8.88178419700125e-16,0,0,0.137224823166454,0.135938879861158,1.04112307320767,0,0,1.47455999999999,0.142976,0.154051047619047
periodic-iid20,periodic,none,16094203,829957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0985040548275153,0.0956271369741328,1.06806924839468,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094203,829957,14371682,14371682,0,1602533,610566,18745149050,51508302,657054764,303316846,303316846,1,1,3,1,4,1,1,48,56,1,1,1,30,1,1,4,0,0,0,6.23488910884435,0.234889108844352,1,0.908509071068655,1,0.908509071068655,1,9290,0.756997199891259,1,0.186699663725972,1,1,0.116407577810516,0.190786904924418,0.0969984256541887,1,1,226,1,1,1,20,20,5,5,33,7,0,0,0,0,0,0,0,1007,1007,241,241,110,110,3684,0.117888,0.117888,1,8.88178419700125e-16,0,0,0.140239800535832,0.138855795950857,1.03333081479387,0,0,1.47455999999999,0.117888,0.151661714285713
closure-response-blackout-emergency,closure,response-blackout,16094203,829957,14371682,14371682,0,1602533,610566,18497752558,50651326,656276896,303316846,303316846,1,1,3,1,4,1,1,48,56,1,1,1,30,0,0,0,4,0,0,6.23488910884435,0.234889108844352,1,0.89808138661329,1,0.89808138661329,1,9290,0.747413970273589,1,0.186699663725972,1,1,0.115337618493807,0.188597091188791,0.0951726788537989,1,1,226,1,1,1,80,80,20,20,127,33,0,0,0,0,0,0,0,1012,1012,236,236,187,187,7434,0.237888,0.237888,1,8.88178419700125e-16,0,0,0.140308245876127,0.13893387534119,1.03755584627215,0,0,1.47455999999999,0.237888,0.163090285714285
closure-response-blackout-no-emergency,closure,response-blackout,16094203,829957,14371682,14371682,0,1602533,610566,18497752558,50651326,483970476,303316846,303316846,1,1,3,1,4,1,1,48,56,1,1,1,30,0,0,0,4,0,0,6.23488910884435,0.234889108844352,1,4.61662755980484,0,4.61662755980484,0,9290,3.40102286050866,0,0.0711546626669319,1,0,0.305615481354976,0.553547019155664,0.507829031578533,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,885,885,203,203,187,187,7434,0.237888,0.237888,1,8.88178419700125e-16,0,0,0.252382197211017,0.26119547539452,0.666620158480202,0,0,1.22879999999999,0.237888,0.139684571428571
closure-prepare-blackout-emergency,closure,prepare-blackout,16094203,829957,14371682,14371682,0,1602533,610566,18721231547,49578565,656462802,303316846,303316846,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.898927198661964,1,0.898927198661964,1,9718,0.747411829219623,1,0.159083967820191,1,1,0.100325160546661,0.188774711719013,0.0953480475172282,1,1,226,1,1,1,60,60,0,20,95,25,0,0,0,0,0,0,0,1008,1008,240,240,20,20,672,0.021504,0.021504,1,4.44089209850063e-16,0,0,0.136622139312293,0.146603714870329,1.05292189650624,0,0,1.47455999999999,0.021504,0.142482285714285
closure-commit-blackout-emergency,closure,commit-blackout,16094203,829957,14371682,14371682,0,1602533,610566,18674814007,51061809,656148512,303316846,303316846,1,1,3,1,4,1,1,48,56,1,1,1,30,1,0,1,3,0,1,6.23488910884435,0.234889108844352,1,0.898202355775482,1,0.898202355775482,1,9290,0.747385805313202,1,0.186699663725972,1,1,0.115479083580621,0.188622494712851,0.0952033977625324,1,1,226,1,1,1,65,65,5,20,103,27,0,0,0,0,0,0,0,1011,1011,237,237,115,115,3824,0.122368,0.122368,1,8.88178419700125e-16,0,0,0.139696126245085,0.138247398902543,1.03482692146606,0,0,1.47455999999999,0.122368,0.15208838095238
periodic-iid20,periodic,none,16094204,221706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0980917318403133,0.0947817538261248,1.06510731196487,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094204,221706,14243226,14243226,0,2153414,610566,18719770199,51581680,656508075,303333646,303333646,1,1,3,1,4,1,1,48,56,1,1,1,32,1,1,4,0,0,0,6.66488146117845,0.664881461178446,1,0.908054586321637,1,0.908054586321637,1,9334,0.732598402563106,1,0.167158753665709,1,1,0.115265693993778,0.190691463127544,0.0994483796064708,1,1,226,1,1,1,28,28,6,8,46,10,0,0,0,0,0,0,0,997,997,251,251,111,111,3740,0.11968,0.11968,1,1.11022302462516e-16,0,0,0.13906631023784,0.139237145382751,1.0352303590365,0,0,1.47455999999999,0.11968,0.15183238095238
closure-response-blackout-emergency,closure,response-blackout,16094204,221706,14243226,14243226,0,2153414,610566,18472373707,51027387,656727491,303333646,303333646,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,0.903559890336507,1,0.903559890336507,1,9334,0.729747732557219,1,0.173536493651916,1,1,0.112615240149769,0.189747576970666,0.0985284929434836,1,1,226,1,1,1,78,78,18,20,123,33,0,0,0,0,0,0,0,995,995,253,253,189,189,7544,0.241408,0.241408,1,8.88178419700125e-16,0,0,0.139057504183514,0.139226042735745,1.03803001305086,0,0,1.47455999999999,0.241408,0.163425523809523
closure-response-blackout-no-emergency,closure,response-blackout,16094204,221706,14243226,14243226,0,2153414,610566,18472373707,51027387,487471732,303333646,303333646,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,4.59760248554545,0,4.59760248554545,0,9334,3.33105526832486,0,0.0516832233917468,1,0,0.301423754307679,0.54826047368205,0.505736273409999,1,1,226,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,872,872,220,220,189,189,7544,0.241408,0.241408,1,8.88178419700125e-16,0,0,0.244248470243712,0.253625761383786,0.665534946821957,0,0,1.23494399999999,0.241408,0.140604952380952
closure-prepare-blackout-emergency,closure,prepare-blackout,16094204,221706,14243226,14243226,0,2153414,610566,18693801109,49565326,656528146,303333646,303333646,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.900598456888542,1,0.900598456888542,1,9718,0.729842668993632,1,0.153855966426978,1,1,0.0984021689317921,0.189125675946594,0.0973506298102613,1,1,226,1,1,1,58,58,0,20,88,28,0,0,0,0,0,0,0,985,985,263,263,20,20,672,0.021504,0.021504,1,1.11022302462516e-16,0,0,0.138817268552383,0.148840737710558,1.04892184154916,0,0,1.47455999999999,0.021504,0.142482285714285
closure-commit-blackout-emergency,closure,commit-blackout,16094204,221706,14243226,14243226,0,2153414,610566,18650683904,51015305,656711299,303333646,303333646,1,1,3,1,4,1,1,48,56,1,1,1,32,1,0,1,3,0,1,6.66488146117845,0.664881461178446,1,0.904275810135498,1,0.904275810135498,1,9334,0.729721053763762,1,0.168248406238454,1,1,0.112610452425834,0.189897920128455,0.0991312073414644,1,1,226,1,1,1,65,65,7,20,108,22,0,0,0,0,0,0,0,1000,1000,248,248,115,115,3852,0.123264,0.123264,1,1.11022302462516e-16,0,0,0.138046031310949,0.138104399536598,1.03326357572794,0,0,1.47455999999999,0.123264,0.152173714285713
periodic-iid20,periodic,none,16094205,1229074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0974552917580379,0.0941914707987177,1.05429684094903,0,0,2.70335999999998,0,0.257462857142855
closure-iid20-emergency,closure,none,16094205,1229074,12647539,12647539,0,1453065,610566,18745932597,51090529,656711188,303398046,303398046,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,1.00798899885634,0,1.00798899885634,0,9312,0.746536220635888,1,0.173606643184873,1,1,0.116293029648843,0.209239973666674,0.110878789874197,1,1,226,1,1,1,37,37,9,10,64,10,0,0,0,0,0,0,0,978,978,270,270,128,128,4732,0.151424,0.151424,1,8.88178419700125e-16,0,0,0.140969627997273,0.13892363314986,1.03756900461144,0,0,1.47455999999999,0.151424,0.154855619047618
closure-response-blackout-emergency,closure,response-blackout,16094205,1229074,12647539,12647539,0,1453065,610566,18498536105,50894276,657154594,303398046,303398046,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,1.00809682986094,0,1.00809682986094,0,9312,0.744394445178124,1,0.173606643184873,1,1,0.116253578782935,0.209038924229316,0.110890651284703,1,1,226,1,1,1,80,80,20,20,130,30,0,0,0,0,0,0,0,971,971,277,277,189,189,7502,0.240064,0.240064,1,8.88178419700125e-16,0,0,0.141201079127094,0.139184488221124,1.04168403497739,0,0,1.47455999999999,0.240064,0.163297523809523
closure-response-blackout-no-emergency,closure,response-blackout,16094205,1229074,12647539,12647539,0,1453065,610566,18498536105,50894276,484681612,303398046,303398046,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.30260703102597,0,4.30260703102597,0,9312,3.03658326846148,0,0.0623601713780808,1,0,0.303333436692582,0.542519361815208,0.473286773412857,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,841,841,247,247,189,189,7502,0.240064,0.240064,1,8.88178419700125e-16,0,0,0.252971235076042,0.261531167736351,0.66341814754248,0,0,1.22879999999999,0.240064,0.139891809523809
closure-prepare-blackout-emergency,closure,prepare-blackout,16094205,1229074,12647539,12647539,0,1453065,610566,18724197321,49396275,656667986,303398046,303398046,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.01048499594934,0,1.01048499594934,0,9718,0.744416064158361,1,0.156378295427997,1,1,0.11011904494089,0.209279425993905,0.111153349554427,1,1,226,1,1,1,60,60,0,20,97,23,0,0,0,0,0,0,0,969,969,279,279,18,18,624,0.019968,0.019968,1,0,0,0,0.138150133062759,0.146511628795979,1.04819876089935,0,0,1.47455999999999,0.019968,0.142335999999999
closure-commit-blackout-emergency,closure,commit-blackout,16094205,1229074,12647539,12647539,0,1453065,610566,18681094787,51562608,657156070,303398046,303398046,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,1.00808171489445,0,1.00808171489445,0,9312,0.744400957774534,1,0.173606643184873,1,1,0.116164033882834,0.208612151835915,0.11088898863839,1,1,226,1,1,1,69,69,9,20,113,25,0,0,0,0,0,0,0,975,975,273,273,132,132,4844,0.155008,0.155008,1,8.88178419700125e-16,0,0,0.141005888047004,0.138964528135682,1.03892555509627,0,0,1.47455999999999,0.155008,0.155196952380951
periodic-iid20,periodic,none,16094206,423025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0998142877961369,0.0966574667584293,1.05076771254904,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094206,423025,15413030,15413030,0,1933728,610566,18718844307,50969386,656532607,303356046,303356046,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,0.937601881198026,1,0.937601881198026,1,9312,0.792974511864833,1,0.18194119989544,1,1,0.110391582344126,0.196896395051586,0.098820034602466,1,1,226,1,1,1,27,27,6,7,43,11,0,0,0,0,0,0,0,999,999,249,249,108,108,3838,0.122816,0.122816,1,8.88178419700125e-16,0,0,0.141442124615791,0.139490702774691,1.03169473911957,0,0,1.47455999999999,0.122816,0.152131047619047
closure-response-blackout-emergency,closure,response-blackout,16094206,423025,15413030,15413030,0,1933728,610566,18471447815,50851822,656706061,303356046,303356046,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,0.939032614746816,1,0.939032614746816,1,9312,0.804424829720247,1,0.173913301036144,1,1,0.11362226147025,0.197196849096831,0.0993532700599688,1,1,226,1,1,1,78,78,19,20,125,31,0,0,0,0,0,0,0,1000,1000,248,248,187,187,7494,0.239808,0.239808,1,8.88178419700125e-16,0,0,0.140758816362462,0.138722363662656,1.04155916721144,0,0,1.47455999999999,0.239808,0.163273142857142
closure-response-blackout-no-emergency,closure,response-blackout,16094206,423025,15413030,15413030,0,1933728,610566,18471447815,50851822,487148084,303356046,303356046,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.51345838031479,0,4.51345838031479,0,9312,3.30269323695012,0,0.0561343401794103,1,0,0.297773632506576,0.539433007339197,0.496480421834627,1,1,226,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,875,875,217,217,187,187,7494,0.239808,0.239808,1,8.88178419700125e-16,0,0,0.247478263454625,0.255603236428513,0.670279263583791,0,0,1.23494399999999,0.239808,0.140452571428571
closure-prepare-blackout-emergency,closure,prepare-blackout,16094206,423025,15413030,15413030,0,1933728,610566,18694420011,49574089,656243075,303356046,303356046,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.940289908270625,1,0.940289908270625,1,9718,0.804606495613497,1,0.153731427760091,1,1,0.102040923564175,0.197460880736831,0.099623358747411,1,1,226,1,1,1,59,59,0,20,96,22,0,0,0,0,0,0,0,1001,1001,247,247,20,20,672,0.021504,0.021504,1,0,0,0,0.136415927890536,0.144214462473174,1.06814263544672,0,0,1.47455999999999,0.021504,0.142482285714285
closure-commit-blackout-emergency,closure,commit-blackout,16094206,423025,15413030,15413030,0,1933728,610566,18645575163,51455919,656877652,303356046,303356046,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,0.939226605616874,1,0.939226605616874,1,9312,0.804422037825584,1,0.1707025846788,1,1,0.113429692167863,0.197237587179544,0.0994212290213372,1,1,226,1,1,1,65,65,7,20,103,27,0,0,0,0,0,0,0,1002,1002,246,246,112,112,3950,0.1264,0.1264,1,8.88178419700125e-16,0,0,0.140129786217893,0.138013212454644,1.03818676511083,0,0,1.47455999999999,0.1264,0.15247238095238
periodic-iid20,periodic,none,16094207,805714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0998182542848024,0.0966082173706073,1.06575680336422,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094207,805714,15557045,15557045,0,1449846,610566,18840030072,51484738,656614204,303336446,303336446,1,1,3,1,4,1,1,48,56,1,1,1,30,1,1,4,0,0,0,6.23488910884435,0.234889108844352,1,0.923266638817563,1,0.923266638817563,1,9290,0.663114320300901,1,0.185330612038656,1,1,0.119023951068662,0.185857965582787,0.101559330269932,1,1,226,1,1,1,29,29,7,8,49,9,0,0,0,0,0,0,0,1011,1011,237,237,118,118,4252,0.136064,0.136064,1,0,0,0,0.137185114091855,0.135577585340506,1.03441058345238,0,0,1.47455999999999,0.136064,0.153392761904761
