stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH
development,16016005,n10-ring2,N10 ring2,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0872421773326528,0.513161465395143,0,0,NaN,NaN,NaN,NaN,0.078246860933428,0.16,0.219999999999999,0.32,0.153030087656953,0.0747832267235253,1458,2250,1314,105,1581,4844,2623,2221,2772,1581,1191,0,0,0,926,0.393205944798302,0,1,793,2,1,32,32,0,0,0,0,105,2531,3,0.601416666666719,105,3,0,0.542012369404783,0.655598673548883,208,130,104,196,12,0.767416666666621,8.99999999999945,0.209,0.647936000000001,0,0,1.84179999999989,109.5,218.583333333333,131.75,0.0148743099787687,0.044,0.0540094876660342,0.109999999999999,0.991977294663786,5515,241,0.105893019038985,0.141078838174274,0.104742542909515,0.0998483586068988,1.444088,0,2586259445556,84950081492,410907084,0,141509007
development,16016005,n10-ring2,N10 ring2,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0920264052892519,0.505912863004189,0,0,NaN,NaN,NaN,NaN,0.0824828239753612,0.18,0.239999999999998,0.34,0.156048329779673,0.073565505804312,1465,1896,1380,75,1656,4108,2751,1357,2400,1656,744,0,0,0,495,0.251141552511416,0,7,438,8,2,32,32,0,0,0,0,75,2228,22,0.561166666666704,75,0,0,0.531509569453841,0.621670428229953,228,0,228,221,7,0.644166666666634,7.58399999999961,0.146,0.570367999999998,0,0,1.54599999999992,115,229.25,138,0.021771689497717,0.0649999999999995,0.0601032608695653,0.12,0.985744898909904,4705,172,0.104357066950053,0.0930232558139535,0.104742542909515,0.0998483586068988,1.4065763,0,2586259445556,84950081492,410907084,0,141495692
development,16016005,n20-ring2,N20 ring2,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.497651360135203,0.166462469603071,1,0,NaN,NaN,NaN,NaN,0.54209171533636,1.6,2.22,3.1,3.97356262167424,3.43147090633787,3657,8468,481,149,141,19953,1020,18923,2621,141,2480,1,10,0,8109,0.941046768016711,0,1086,5906,94,2,32,32,0,0,0,0,150,2464,492,0.976416666666561,0,0,0,0.983097165573052,0.994812477297398,0,0,0,0,0,2.83575000000025,33.872000000003,0.157,0.630784,0,0,6.8058000000006,40.0833333333333,85,11.75,0.02595775792039,0.0589999999999993,0.077567375886525,0.162,0.957065442210639,20453,157,0.0990074805651983,0.089171974522293,0.100032286285619,0.0986373104482586,2.336531,0,10199896844250,339888851812,1676201720,0,167313721
development,16016005,n20-ring2,N20 ring2,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.496850620462912,0.167422803869226,1,0,NaN,NaN,NaN,NaN,0.497776335712739,1.38,2,2.48,3.00233830845771,2.50456197274498,3656,8538,493,0,177,20009,1140,18857,3312,177,3135,2,12,0,8034,0.940969782150387,0,1059,5952,114,1,32,32,0,0,0,0,0,3312,602,0.975833333333228,0,0,0,0.98481251512667,0.996752647692252,0,0,0,0,0,2.84600000000024,34.1520000000028,0,0.847872000000014,0,0,6.83040000000057,41.0833333333333,95,14.75,0.0257861325837434,0.0579999999999998,0.0815706214689267,0.1814,0.953058583640499,20912,0,0.0985080336648814,0,0.100032286285619,0.0986373104482586,2.3531203,0,10199896844250,339888851812,1676201720,0,167321871
development,16016005,n20-ring2,N20 ring2,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.496850620462912,0.167422803869226,1,0,NaN,NaN,NaN,NaN,0.497776335712739,1.38,2,2.48,3.00233830845771,2.50456197274498,3656,8538,493,0,177,20009,1140,18857,3312,177,3135,2,12,0,8034,0.940969782150387,0,1059,5952,114,1,32,32,0,0,0,0,0,3312,602,0.975833333333228,0,3,0,0.98481251512667,0.996752647692252,0,0,0,0,0,2.84600000000024,34.1520000000028,0,0.847872000000014,0,0,6.83040000000057,41.0833333333333,95,14.75,0.0257861325837434,0.0579999999999998,0.0815706214689267,0.1814,0.953058583640499,20912,0,0.0985080336648814,0,0.100032286285619,0.0986373104482586,2.4399888,0,10199896844250,339888851812,1676201720,0,167315821
development,16016005,n20-ring2,N20 ring2,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,20,ring2,di,csma,0.05,0.05,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.211522394779727,0.417612816036865,0,0,NaN,NaN,NaN,NaN,0.159002812026823,0.380000000000001,0.540000000000001,0.920000000000001,0.308695652173913,0.149692840147091,4004,3328,1516,304,1742,7916,3281,4633,4111,1742,2367,1,2,2,1949,0.536618942731278,0,2293,1629,87,2,32,32,0,0,0,0,306,3739,3051,0.815416666666649,0,0,0,0.81640086266389,0.857684064751259,0,0,0,0,0,1.14016666666658,13.311999999999,0.37,0.957183999999998,0,0,2.7363999999998,126.333333333333,273.416666666667,145.166666666667,0.0296585903083702,0.0700000000000003,0.0928960964408726,0.206950000000001,0.992372793533455,8805,372,0.0975582055650199,0.112903225806452,0.100032286285619,0.0986373104482586,1.7862916,0,10199896844250,339888851812,1676201720,0,167202703
development,16016005,n20-ring2,N20 ring2,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.382278834651352,0.2829053631443,1,0,NaN,NaN,NaN,NaN,0.372286394116375,0.940000000000001,1.42,2.24,1.21139303482587,0.839106640709499,2319,6420,731,2,488,14975,1599,13376,3572,488,3084,0,0,0,5671,0.883058237309249,0,1,4102,15,1,32,32,0,0,0,0,2,3568,10,0.802999999999991,2,41,0,0.803388325728356,0.848285326460439,4608,4467,996,4593,15,2.14033333333349,25.6800000000019,0.004,0.913408000000013,0,0,5.13680000000038,60.9166666666667,133.25,40.6666666666667,0.0316786047960138,0.0760000000000005,0.12227868852459,0.21,0.969274442227462,15839,4,0.0969126838815582,0,0.100032286285619,0.0986373104482586,1.800824,0,10199896844250,339888851812,1676201720,0,167320865
development,16016005,n20-ring2,N20 ring2,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.249982746838147,0.383071041439399,1,0,NaN,NaN,NaN,NaN,0.20250054077439,0.48,0.719999999999999,0.979999999999999,0.362866104261302,0.160365563486913,2020,3310,1602,2,1828,7725,3460,4263,3977,1828,2148,1,2,1,1675,0.505736714975845,0,119,1423,67,1,32,32,0,0,0,0,2,3973,321,0.791249999999996,2,60,0,0.796283810145066,0.824718139045706,5545,3035,4103,5513,32,1.10366666666658,13.239999999999,0.004,1.017088,0,0,2.6487999999998,133.5,288.333333333333,152.333333333333,0.0669725241545895,0.179000000000001,0.132650984682713,0.275,0.988827926331201,8619,4,0.0987353521290173,0,0.100032286285619,0.0986373104482586,1.6684209,0,10199896844250,339888851812,1676201720,0,167307550
development,16016006,n5-csma,N5 CSMA,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0574468113590955,0.527630114901584,0,0,9.70160076580619,12.3490652520329,0,1.03664256705439,0.0795245992260916,0.16,0.219999999999999,0.280000000000001,0.115489220563847,0.0359646213377557,597,686,576,535,831,1266,1000,266,1024,831,193,0,0,0,154,0.126126126126126,0,2,92,0,2,32,32,0,0,0,0,535,334,0,0.268249999999978,0,0,0,0.244765086420137,0.29506526281901,0,0,0,0,0,0.2855,2.744,0.682,0.0855040000000002,0,0,0.6852,48,83.3333333333333,69.25,0.0061490581490582,0.0199999999999996,0.0321973525872444,0.051,0.985639166988503,1356,690,0.0855457227138643,0.117391304347826,0.0975570738210298,0.101746375604066,1.0220032,0,666933131821,21202623146,105363559,0,132553309
development,16016006,n5-csma,N5 CSMA,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.053317473758043,0.532046699129329,0,0,9.5924397783275,12.3661733466925,0,1.03667164230809,0.0714759535655057,0.16,0.200000000000001,0.279999999999999,0.141393034825871,0.0699170812603649,722,880,681,0,723,1610,1180,430,978,723,255,0,0,0,171,0.194318181818182,0,2,160,0,1,32,32,0,0,0,0,0,978,0,0.263666666666646,0,0,0,0.226484603980205,0.28542699039522,0,0,0,0,0,0.293333333333334,3.52,0,0.250368000000002,0,0,0.704000000000001,56.75,98.3333333333333,60.25,0.00702613636363646,0.0219999999999998,0.0444591977869987,0.0948999999999991,0.990191201118809,1982,0,0.0807265388496468,0,0.0975570738210298,0.101746375604066,0.866437300000001,0,666933131821,21202623146,105363559,0,132561459
development,16016006,n5-csma,N5 CSMA,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0532755541484529,0.531814196573448,0,0,9.5924397783275,12.3661733466925,0,1.0366690251423,0.0703372028745162,0.140000000000001,0.199999999999999,0.26,0.137567716970702,0.0672305140961858,691,804,663,61,751,1487,1167,319,938,751,185,1,1,2,120,0.138728323699422,0,1,115,0,2,32,32,0,0,0,0,61,812,0,0.257666666666646,61,0,0,0.222462800461677,0.260057016365856,0,0,0,0,0,0.277666666666667,3.216,0.116,0.207872000000002,0,0,0.666400000000001,55.25,97.25,62.5833333333333,0.00696878612716767,0.0210000000000003,0.0446311584553929,0.0979999999999999,0.988250767207365,1790,126,0.0860335195530726,0.158730158730159,0.0975570738210298,0.101746375604066,0.926090699999999,0,666933131821,21202623146,105363559,0,132555409
development,16016006,n5-csma,N5 CSMA,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0574468113590955,0.527630114901584,0,0,9.70160076580619,12.3490652520329,0,1.03664256705439,0.0795245992260916,0.16,0.219999999999999,0.280000000000001,0.115489220563847,0.0359646213377557,597,686,576,535,831,1266,1000,266,1024,831,193,0,0,0,154,0.126126126126126,0,2,92,0,2,32,32,0,0,0,0,535,334,0,0.268249999999978,0,0,0,0.244765086420137,0.29506526281901,0,0,0,0,0,0.2855,2.744,0.682,0.0855040000000002,0,0,0.6852,48,83.3333333333333,69.25,0.0061490581490582,0.0199999999999996,0.0321973525872444,0.051,0.985639166988503,1356,690,0.0855457227138643,0.117391304347826,0.0975570738210298,0.101746375604066,0.9839509,0,666933131821,21202623146,105363559,0,132550413
development,16016006,n5-csma,N5 CSMA,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.054568673372652,0.529467228182285,0,0,9.5924397783275,12.3661733466925,0,1.03666867755461,0.0726036484245438,0.159999999999999,0.200000000000001,0.279999999999999,0.138186843559978,0.065583195135434,687,790,660,67,741,1460,1152,308,901,741,160,0,0,0,108,0.126021003500583,0,1,104,0,2,32,32,0,0,0,0,67,761,0,0.25599999999998,67,0,0,0.229174657248655,0.282964402727554,15,0,15,9,6,0.274,3.16,0.128,0.194816000000002,0,0,0.657600000000001,55,96,61.75,0.00692532088681456,0.0200000000000003,0.0436869095816465,0.0960000000000001,0.990180032733224,1748,140,0.0829519450800915,0.128571428571429,0.0975570738210298,0.101746375604066,0.9318701,0,666933131821,21202623146,105363559,0,132560453
development,16016006,n5-csma,N5 CSMA,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.054568673372652,0.529467228182285,0,0,9.5924397783275,12.3661733466925,0,1.03666867755461,0.0726036484245438,0.159999999999999,0.200000000000001,0.279999999999999,0.138186843559978,0.065583195135434,687,790,660,67,741,1460,1152,308,901,741,160,0,0,0,108,0.126021003500583,0,1,104,0,2,32,32,0,0,0,0,67,761,0,0.25599999999998,67,0,0,0.229174657248655,0.282964402727554,15,0,15,9,6,0.274,3.16,0.128,0.194816000000002,0,0,0.657600000000001,55,96,61.75,0.00692532088681456,0.0200000000000003,0.0436869095816465,0.0960000000000001,0.990180032733224,1748,140,0.0829519450800915,0.128571428571429,0.0975570738210298,0.101746375604066,0.934987699999999,0,666933131821,21202623146,105363559,0,132547138
development,16016006,n5-aloha,N5 ALOHA,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0701921717064255,0.509460306635692,0,0,9.95450588953055,13.0727113328655,0,1.03641833040411,0.09869541182974,0.24,0.34,0.42,0.165594250967385,0.0668988391376452,936,2150,435,333,429,3940,761,3179,1111,429,682,0,0,0,1799,0.724526782118405,0,41,1255,3,2,32,32,0,0,0,0,333,683,20,0.481500000000015,0,0,0,0.382220198221574,0.501794406152488,0,0,0,0,0,0.752083333333291,8.5999999999995,0.425,0.174848000000002,0,0,1.8049999999999,36.25,63.4166666666667,35.75,0.00916874748288369,0.024,0.0341958041958043,0.056,0.981584749059785,4212,428,0.0899810066476733,0.135514018691589,0.0975570738210298,0.101746375604066,1.1168721,0,666933131821,21202623146,105363559,0,132993909
development,16016006,n5-aloha,N5 ALOHA,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0760507939985971,0.502841541192371,0,0,9.95450588953055,13.0727113328655,0,1.03635344614567,0.123659480375898,0.359999999999999,0.458400000000001,0.539999999999999,0.264433388612493,0.140773908236595,1031,2425,445,0,329,4426,776,3650,1382,329,1053,0,0,0,1962,0.809072164948454,0,36,1430,3,1,32,32,0,0,0,0,0,1382,14,0.510916666666693,0,0,0,0.41278426419229,0.529942120972021,0,0,0,0,0,0.808333333333281,9.69999999999938,0,0.353792,0,0,1.93999999999988,37.0833333333333,64.6666666666667,27.4166666666667,0.00990845360824751,0.0259999999999998,0.0476565349544075,0.101,0.964869539795844,4880,0,0.0961065573770492,0,0.0975570738210298,0.101746375604066,1.0523909,0,666933131821,21202623146,105363559,0,133002059
development,16016006,n5-aloha,N5 ALOHA,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0701921717064255,0.509460306635692,0,0,9.95450588953055,13.0727113328655,0,1.03641833040411,0.09869541182974,0.24,0.34,0.42,0.165594250967385,0.0668988391376452,936,2150,435,332,429,3940,761,3179,1113,429,684,0,0,0,1798,0.724415793714746,0,41,1255,3,2,32,32,0,0,0,0,332,686,20,0.481500000000015,332,1,0,0.382220198221574,0.501794406152488,0,0,0,0,0,0.751999999999958,8.5999999999995,0.424,0.175616000000002,0,0,1.8047999999999,36.25,63.4166666666667,35.75,0.0091647864625303,0.024,0.0341958041958043,0.056,0.981584749059785,4215,427,0.0899169632265718,0.135831381733021,0.0975570738210298,0.101746375604066,1.1402257,0,666933131821,21202623146,105363559,0,132996009
development,16016006,n5-aloha,N5 ALOHA,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0701921717064255,0.509460306635692,0,0,9.95450588953055,13.0727113328655,0,1.03641833040411,0.09869541182974,0.24,0.34,0.42,0.165594250967385,0.0668988391376452,936,2150,435,333,429,3940,761,3179,1111,429,682,0,0,0,1799,0.724526782118405,0,41,1255,3,2,32,32,0,0,0,0,333,683,20,0.481500000000015,0,0,0,0.382220198221574,0.501794406152488,0,0,0,0,0,0.752083333333291,8.5999999999995,0.425,0.174848000000002,0,0,1.8049999999999,36.25,63.4166666666667,35.75,0.00916874748288369,0.024,0.0341958041958043,0.056,0.981584749059785,4212,428,0.0899810066476733,0.135514018691589,0.0975570738210298,0.101746375604066,1.1513818,0,666933131821,21202623146,105363559,0,132991013
development,16016006,n5-aloha,N5 ALOHA,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0949007970783215,0.470345618627016,0,0,9.95450588953055,13.0727113328655,0,1.03647583085214,0.117213930348258,0.319999999999999,0.460000000000001,0.6,0.200563847429519,0.0833499170812604,966,2427,387,245,323,4454,683,3771,1135,323,812,0,0,0,2126,0.79565868263473,0,3,1465,5,1,32,32,0,0,0,0,245,812,3,0.509583333333357,246,6,0,0.412620676968015,0.522700447068869,75,22,56,73,2,0.835499999999948,9.70799999999937,0.318,0.207872000000003,0,0,2.00519999999988,32.25,56.9166666666667,26.9166666666667,0.0102683383233534,0.0269999999999992,0.0378328173374614,0.0598999999999988,0.981802091186207,4775,323,0.0957068062827225,0.145510835913313,0.0975570738210298,0.101746375604066,1.1916824,0,666933131821,21202623146,105363559,0,133001053
development,16016006,n5-aloha,N5 ALOHA,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0949007970783215,0.470345618627016,0,0,9.95450588953055,13.0727113328655,0,1.03647583085214,0.117213930348258,0.319999999999999,0.460000000000001,0.6,0.200563847429519,0.0833499170812604,966,2427,387,245,323,4454,683,3771,1135,323,812,0,0,0,2126,0.79565868263473,0,3,1465,5,1,32,32,0,0,0,0,245,812,3,0.509583333333357,246,6,0,0.412620676968015,0.522700447068869,75,22,56,73,2,0.835499999999948,9.70799999999937,0.318,0.207872000000003,0,0,2.00519999999988,32.25,56.9166666666667,26.9166666666667,0.0102683383233534,0.0269999999999992,0.0378328173374614,0.0598999999999988,0.981802091186207,4775,323,0.0957068062827225,0.145510835913313,0.0975570738210298,0.101746375604066,1.1164439,0,666933131821,21202623146,105363559,0,132987738
development,16016006,n5-background030,N5 30% background,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.086840157126531,0.485102676223484,0,0,9.86344198494414,13.5817475475666,0,1.03661202950829,0.117556661138751,0.280000000000001,0.380000000000001,0.460000000000001,0.224698728579325,0.107142067440575,1039,2080,430,167,341,3850,732,3116,1308,341,966,1,2,1,1691,0.752558967512238,0,236,1278,29,2,32,32,0,0,0,0,167,1102,197,0.747333333333355,0,0,0,0.702017862424016,0.783630592041269,0,0,0,0,0,0.710416666666627,8.31999999999953,0.205,0.282112000000002,3.72099999999964,1384,1.70499999999991,35.8333333333333,61,28.4166666666667,0.0180035603026258,0.0469999999999997,0.0488914956011731,0.0999999999999996,0.994781298757196,4202,206,0.0885292717753451,0.116504854368932,0.0975570738210298,0.101746375604066,1.1713905,0,666933131821,21202623146,105363559,0,133223571
development,16016006,n5-background030,N5 30% background,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0922768639614329,0.483695470313797,0,0,9.86344198494414,13.5817475475666,0,1.0366091991096,0.124588170259812,0.32,0.48,0.620000000000001,0.27150912106136,0.146920950801548,1076,2186,446,0,307,4051,765,3284,1549,307,1241,1,2,1,1725,0.789112534309241,0,243,1353,29,1,32,32,0,0,0,0,0,1549,209,0.757333333333349,0,0,0,0.736784531397717,0.807228725347775,0,0,0,0,0,0.728666666666623,8.74399999999948,0,0.396544,3.72099999999964,1461,1.7487999999999,37.1666666666667,63.75,25.5833333333333,0.0185754803293688,0.0469999999999997,0.0579771986970685,0.121,0.988598976194026,4564,0,0.0913672217353199,0,0.0975570738210298,0.101746375604066,1.1445033,0,666933131821,21202623146,105363559,0,133231721
development,16016006,n5-background030,N5 30% background,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0813048854908893,0.491475178451035,0,0,9.86344198494414,13.5817475475666,0,1.03661745368282,0.108645660585959,0.26,0.34,0.46,0.264101713653952,0.155456053067993,1069,2150,462,12,334,3964,798,3165,1558,334,1223,1,1,1,1676,0.775208140610546,0,231,1314,27,2,32,32,0,0,0,0,12,1534,196,0.757500000000016,12,3,0,0.729558309174085,0.792116541388831,0,0,0,0,0,0.718499999999958,8.5999999999995,0.022,0.392704,3.72099999999964,1427,1.7243999999999,38.5,66.5,27.8333333333333,0.0182895467160038,0.0469999999999997,0.0579071856287426,0.1217,0.984293290292829,4466,24,0.0911330049261084,0.0833333333333333,0.0975570738210298,0.101746375604066,1.2483204,0,666933131821,21202623146,105363559,0,133225671
development,16016006,n5-background030,N5 30% background,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.086840157126531,0.485102676223484,0,0,9.86344198494414,13.5817475475666,0,1.03661202950829,0.117556661138751,0.280000000000001,0.380000000000001,0.460000000000001,0.224698728579325,0.107142067440575,1039,2080,430,167,341,3850,732,3116,1308,341,966,1,2,1,1691,0.752558967512238,0,236,1278,29,2,32,32,0,0,0,0,167,1102,197,0.747333333333355,0,0,0,0.702017862424016,0.783630592041269,0,0,0,0,0,0.710416666666627,8.31999999999953,0.205,0.282112000000002,3.72099999999964,1384,1.70499999999991,35.8333333333333,61,28.4166666666667,0.0180035603026258,0.0469999999999997,0.0488914956011731,0.0999999999999996,0.994781298757196,4202,206,0.0885292717753451,0.116504854368932,0.0975570738210298,0.101746375604066,1.1394966,0,666933131821,21202623146,105363559,0,133220675
development,16016006,n5-background030,N5 30% background,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0888016844176958,0.487990093520037,0,0,9.86344198494414,13.5655045689953,0,1.03655000237606,0.121813156440022,0.280000000000001,0.42,0.639999999999999,0.352139303482587,0.230326147042565,901,2158,439,18,280,3995,759,3234,1382,280,1100,1,2,2,1716,0.788602941176471,0,2,1259,23,1,32,32,0,0,0,0,18,1353,18,0.756250000000017,18,6,0,0.741479946965897,0.80529078030271,348,135,247,332,16,0.721749999999958,8.63199999999949,0.029,0.346368,3.72099999999964,1455,1.7321999999999,36.5833333333333,63.25,23.3333333333333,0.0229641544117648,0.0590000000000002,0.0588000000000001,0.116000000000001,0.982944431693571,4452,29,0.0907457322551662,0.172413793103448,0.0975570738210298,0.101746375604066,1.1537897,0,666933131821,21202623146,105363559,0,133230715
